# exported by fityk 0.8.7
#1-Zn:x	1-Zn:y	1-Zn:s	1-Zn:F(x)	1-Zn:%_1(x)	1-Zn:%_2(x)	1-Zn:%_3(x)	1-Zn:a
11.57	2	1.41421	3.42379e-016	1.58919e-032	3.42379e-016	2.61107e-073	1
11.58	2	1.41421	2.25792e-016	9.17719e-033	2.25792e-016	1.33787e-073	1
11.6	7	2.64575	9.76011e-017	3.04358e-033	9.76011e-017	3.49887e-074	1
11.61	4	2	6.39735e-017	1.74793e-033	6.39735e-017	1.78586e-074	1
11.63	2	1.41421	2.73171e-017	5.73336e-034	2.73171e-017	4.63453e-075	1
11.65	7	2.64575	1.15698e-017	1.86681e-034	1.15698e-017	1.19654e-075	1
11.66	2	1.41421	7.50662e-018	1.0623e-034	7.50662e-018	6.06809e-076	1
11.68	0	1	3.14069e-018	3.42098e-035	3.14069e-018	1.55461e-076	1
11.69	4	2	2.02529e-018	1.93599e-035	2.02529e-018	7.85357e-077	1
11.71	2	1.41421	8.37056e-019	6.16615e-036	8.37056e-019	1.99656e-077	1
11.72	4	2	5.36489e-019	3.47034e-036	5.36489e-019	1.00473e-077	1
11.74	2	1.41421	2.19036e-019	1.09318e-036	2.19036e-019	2.53461e-078	1
11.76	3	1.73205	8.87013e-020	3.41839e-037	8.87013e-020	6.36115e-079	1
11.77	0	1	5.62742e-020	1.90628e-037	5.62742e-020	3.1806e-079	1
11.79	4	2	2.25118e-020	5.89556e-038	2.25118e-020	7.92099e-080	1
11.8	4	2	1.41949e-020	3.26961e-038	1.41949e-020	3.94526e-080	1
11.82	4	2	5.60949e-021	1.0001e-038	5.60949e-021	9.74971e-081	1
11.84	5	2.23607	2.19873e-021	3.03667e-039	2.19873e-021	2.39702e-081	1
11.85	10	3.16228	1.37236e-021	1.66869e-039	1.37236e-021	1.18624e-081	1
11.87	2	1.41421	5.31377e-022	5.01119e-040	5.31377e-022	2.894e-082	1
11.88	3	1.73205	3.29642e-022	2.73858e-040	3.29642e-022	1.42666e-082	1
11.9	2	1.41421	1.26086e-022	8.1339e-041	1.26086e-022	3.45377e-083	1
11.91	4	2	7.7741e-023	4.42067e-041	7.7741e-023	1.69606e-083	1
11.93	5	2.23607	2.93739e-023	1.29859e-041	2.93739e-023	4.07434e-084	1
11.95	3	1.73205	1.10086e-023	3.78671e-042	1.10086e-023	9.73728e-085	1
11.96	4	2	6.71873e-024	2.0392e-042	6.71873e-024	4.75105e-085	1
11.98	2	1.41421	2.48739e-024	5.88111e-043	2.48739e-024	1.12672e-085	1
11.99	3	1.73205	1.50885e-024	3.14965e-043	1.50885e-024	5.47634e-086	1
12.01	6	2.44949	5.51811e-025	8.98404e-044	5.51811e-025	1.28873e-086	1
12.03	5	2.23607	2.00168e-025	2.54383e-044	2.00168e-025	3.01716e-087	1
12.04	5	2.23607	1.2019e-025	1.34989e-044	1.2019e-025	1.45706e-087	1
12.06	3	1.73205	4.30684e-026	3.78029e-045	4.30684e-026	3.38501e-088	1
12.07	7	2.64575	2.57026e-026	1.99499e-045	2.57026e-026	1.62841e-088	1
12.09	3	1.73205	9.0982e-027	5.52557e-046	9.0982e-027	3.75396e-089	1
12.1	2	1.41421	5.39656e-027	2.9e-046	5.39656e-027	1.79893e-089	1
12.12	8	2.82843	1.88705e-027	7.94409e-047	1.88705e-027	4.11518e-090	1
12.14	2	1.41421	6.54498e-028	2.16021e-047	6.54498e-028	9.36538e-091	1
12.15	7	2.64575	3.84276e-028	1.12338e-047	3.84276e-028	4.45918e-091	1
12.17	7	2.64575	1.31661e-028	3.02126e-048	1.31661e-028	1.00702e-091	1
12.18	4	2	7.68306e-029	1.56251e-048	7.68306e-029	4.7763e-092	1
12.2	9	3	2.60037e-029	4.15618e-049	2.60037e-029	1.07034e-092	1
12.22	1	1	8.72959e-030	1.09742e-049	8.72959e-030	2.38623e-093	1
12.23	5	2.23607	5.04249e-030	5.62362e-050	5.04249e-030	1.12453e-093	1
12.25	3	1.73205	1.67222e-030	1.4686e-050	1.67222e-030	2.48776e-094	1
12.26	6	2.44949	9.60036e-031	7.48431e-051	9.60036e-031	1.16785e-094	1
12.28	7	2.64575	3.14501e-031	1.93308e-051	3.14501e-031	2.56373e-095	1
12.29	3	1.73205	1.79457e-031	9.79721e-052	1.79457e-031	1.19888e-095	1
12.31	5	2.23607	5.80742e-032	2.50271e-052	5.80742e-032	2.61159e-096	1
12.33	6	2.44949	1.86408e-032	6.34638e-053	1.86408e-032	5.65977e-097	1
12.34	9	3	1.05287e-032	3.18703e-053	1.05287e-032	2.6297e-097	1
12.36	6	2.44949	3.33845e-033	7.99303e-054	3.33845e-033	5.65518e-098	1
12.37	11	3.31662	1.87414e-033	3.99187e-054	1.87414e-033	2.61744e-098	1
12.39	13	3.60555	5.87026e-034	9.90174e-055	5.87026e-034	5.5855e-099	1
12.4	5	2.23607	3.27535e-034	4.91792e-055	3.27535e-034	2.57523e-099	1
12.42	7	2.64575	1.01345e-034	1.2065e-055	1.01345e-034	5.45314e-100	1
12.44	11	3.31662	3.11031e-035	2.93818e-056	3.11031e-035	1.14879e-100	1
12.45	17	4.12311	1.71781e-035	1.44596e-056	1.71781e-035	5.26259e-101	1
12.47	15	3.87298	5.20794e-036	3.48271e-057	5.20794e-036	1.10012e-101	1
12.48	11	3.31662	2.8588e-036	1.70452e-057	2.8588e-036	5.02021e-102	1
12.5	9	3	8.56172e-037	4.06043e-058	8.56172e-037	1.04138e-102	1
12.52	11	3.31662	2.5433e-037	9.60174e-059	2.5433e-037	2.1491e-103	1
12.53	16	4	1.38193e-037	4.65631e-059	1.38193e-037	9.74415e-104	1
12.55	9	3	4.05519e-038	1.089e-059	4.05519e-038	1.99544e-104	1
12.56	9	3	2.19001e-038	5.25201e-060	2.19001e-038	9.01257e-105	1
12.58	15	3.87298	6.34829e-039	1.21485e-060	6.34829e-039	1.83143e-105	1
12.59	7	2.64575	3.40749e-039	5.82672e-061	3.40749e-039	8.2399e-106	1
12.61	12	3.4641	9.7574e-040	1.33301e-061	9.7574e-040	1.66153e-106	1
12.63	16	4	2.77135e-040	3.02723e-062	2.77135e-040	3.33319e-107	1
12.64	5	2.23607	1.47246e-040	1.43865e-062	1.47246e-040	1.49004e-107	1
12.66	14	3.74166	4.13131e-041	3.23132e-063	4.13131e-041	2.96615e-108	1
12.67	7	2.64575	2.18164e-041	1.52719e-063	2.18164e-041	1.32085e-108	1
12.69	12	3.4641	6.04667e-042	3.39256e-064	6.04667e-042	2.60913e-109	1
12.71	9	3	1.66229e-042	7.48115e-065	1.66229e-042	5.12745e-110	1
12.72	3	1.73205	8.68912e-043	3.50341e-065	8.68912e-043	2.26864e-110	1
12.74	11	3.31662	2.35969e-043	7.64084e-066	2.35969e-043	4.42403e-111	1
12.75	7	2.64575	1.22593e-043	3.55851e-066	1.22593e-043	1.94987e-111	1
12.77	11	3.31662	3.28878e-044	7.67589e-067	3.28878e-044	3.77314e-112	1
12.78	10	3.16228	1.6982e-044	3.55518e-067	1.6982e-044	1.65658e-112	1
12.8	9	3	4.50033e-045	7.58458e-068	4.50033e-045	3.18095e-113	1
12.82	5	2.23607	1.18293e-045	1.60623e-068	1.18293e-045	6.07665e-114	1
12.83	9	3	6.04626e-046	7.37138e-069	6.04626e-046	2.65081e-114	1
12.85	4	2	1.56996e-046	1.54396e-069	1.56996e-046	5.02496e-115	1
12.86	12	3.4641	7.97554e-047	7.04663e-070	7.97554e-047	2.18359e-115	1
12.88	11	3.31662	2.04573e-047	1.45975e-070	2.04573e-047	4.10742e-116	1
12.9	9	3	5.20471e-048	3.00179e-071	5.20471e-048	7.68655e-117	1
12.91	6	2.44949	2.61723e-048	1.35748e-071	2.61723e-048	3.31875e-117	1
12.93	7	2.64575	6.57774e-049	2.76088e-072	6.57774e-049	6.16286e-118	1
12.94	6	2.44949	3.2875e-049	1.24167e-072	3.2875e-049	2.65062e-118	1
12.96	7	2.64575	8.16186e-050	2.49764e-073	8.16186e-050	4.8843e-119	1
12.97	6	2.44949	4.05436e-050	1.1171e-073	4.05436e-050	2.09262e-119	1
12.99	4	2	9.94335e-051	2.22242e-074	9.94335e-051	3.8264e-120	1
13.01	6	2.44949	2.41881e-051	4.38899e-075	2.41881e-051	6.96072e-121	1
13.02	6	2.44949	1.18935e-051	1.94508e-075	1.18935e-051	2.96311e-121	1
13.04	4	2	2.85802e-052	3.79915e-076	2.85802e-052	5.3488e-122	1
13.05	6	2.44949	1.39674e-052	1.67441e-076	1.39674e-052	2.26816e-122	1
13.07	10	3.16228	3.31558e-053	3.23461e-077	3.31558e-053	4.06282e-123	1
13.09	2	1.41421	7.80661e-054	6.20279e-078	7.80661e-054	7.24014e-124	1
13.1	3	1.73205	3.77647e-054	2.70877e-078	3.77647e-054	3.05048e-124	1
13.12	6	2.44949	8.78367e-055	5.13746e-079	8.78367e-055	5.39427e-125	1
13.13	3	1.73205	4.22322e-055	2.2312e-079	4.22322e-055	2.264e-125	1
13.15	2	1.41421	9.70335e-056	4.18527e-080	9.70335e-056	3.97271e-126	1
13.16	3	1.73205	4.63695e-056	1.80767e-080	4.63695e-056	1.66094e-126	1
13.18	4	2	1.05244e-056	3.35362e-081	1.05244e-056	2.89207e-127	1
13.2	2	1.41421	2.36932e-057	6.17612e-082	2.36932e-057	5.0099e-128	1
13.21	2	1.41421	1.12075e-057	2.64313e-082	1.12075e-057	2.08114e-128	1
13.23	4	2	2.49241e-058	4.81427e-083	2.49241e-058	3.57739e-129	1
13.24	5	2.23607	1.17178e-058	2.04899e-083	1.17178e-058	1.48034e-129	1
13.26	2	1.41421	2.57423e-059	3.69114e-084	2.57423e-059	2.52506e-130	1
13.28	5	2.23607	5.60926e-060	6.60068e-085	5.60926e-060	4.28497e-131	1
13.29	7	2.64575	2.6104e-060	2.78359e-085	2.6104e-060	1.76176e-131	1
13.31	1	1	5.61892e-061	4.92315e-086	5.61892e-061	2.96666e-132	1
13.32	2	1.41421	2.59895e-061	2.06474e-086	2.59895e-061	1.21504e-132	1
13.34	3	1.73205	5.52627e-062	3.61171e-087	5.52627e-062	2.03028e-133	1
13.35	7	2.64575	2.54051e-062	1.50639e-087	2.54051e-062	8.28326e-134	1
13.37	7	2.64575	5.33632e-063	2.60613e-088	5.33632e-063	1.37345e-134	1
13.39	8	2.82843	1.11179e-063	4.4757e-089	1.11179e-063	2.26564e-135	1
13.4	2	1.41421	5.05923e-064	1.84967e-089	5.05923e-064	9.18417e-136	1
13.42	3	1.73205	1.04124e-064	3.14174e-090	1.04124e-064	1.50336e-136	1
13.43	3	1.73205	4.70931e-065	1.29125e-090	4.70931e-065	6.07064e-137	1
13.45	4	2	9.57443e-066	2.16917e-091	9.57443e-066	9.86058e-138	1
13.46	3	1.73205	4.3039e-066	8.86621e-092	4.3039e-066	3.96641e-138	1
13.48	2	1.41421	8.64382e-067	1.4731e-092	8.64382e-067	6.3931e-139	1
13.5	6	2.44949	1.7219e-067	2.42959e-093	1.7219e-067	1.02515e-139	1
13.51	2	1.41421	7.66179e-068	9.83977e-094	7.66179e-068	4.09722e-140	1
13.53	2	1.41421	1.50772e-068	1.60508e-094	1.50772e-068	6.51947e-141	1
13.54	4	2	6.66785e-069	6.46477e-095	6.66785e-069	2.59558e-141	1
13.56	1	1	1.29617e-069	1.04297e-095	1.29617e-069	4.0983e-142	1
13.58	4	2	2.49919e-070	1.67032e-096	2.49919e-070	6.43779e-143	1
13.59	2	1.41421	1.09405e-070	6.66601e-097	1.09405e-070	2.54662e-143	1
13.61	3	1.73205	2.08383e-071	1.05585e-097	2.08383e-071	3.96957e-144	1
13.62	2	1.41421	9.06661e-072	4.19058e-098	9.06661e-072	1.5642e-144	1
13.64	1	1	1.70591e-072	6.56478e-099	1.70591e-072	2.41946e-145	1
13.65	1	1	7.37706e-073	2.59117e-099	7.37706e-073	9.49711e-146	1
13.67	4	2	1.37114e-073	4.0147e-100	1.37114e-073	1.45768e-146	1
13.69	4	2	2.52778e-074	6.1747e-101	2.52778e-074	2.22585e-147	1
13.7	3	1.73205	1.08203e-074	2.4149e-101	1.08203e-074	8.68107e-148	1
13.72	6	2.44949	1.97054e-075	3.67344e-102	1.97054e-075	1.31539e-148	1
13.73	3	1.73205	8.38357e-076	1.42877e-102	8.38357e-076	5.11039e-149	1
13.75	1	1	1.50821e-076	2.14954e-103	1.50821e-076	7.68386e-150	1
13.77	1	1	2.69124e-077	3.21022e-104	2.69124e-077	1.14939e-150	1
13.78	4	2	1.13337e-077	1.23718e-104	1.13337e-077	4.43685e-151	1
13.8	3	1.73205	1.99779e-078	1.82739e-105	1.99779e-078	6.58581e-152	1
13.81	3	1.73205	8.362e-079	7.00379e-106	8.362e-079	2.53243e-152	1
13.83	1	1	1.45605e-079	1.02316e-106	1.45605e-079	3.73009e-153	1
13.84	2	1.41421	6.05734e-080	3.89986e-107	6.05734e-080	1.4288e-153	1
13.86	3	1.73205	1.04192e-080	5.63467e-108	1.04192e-080	2.08832e-154	1
13.88	2	1.41421	1.77766e-081	8.08153e-109	1.77766e-081	3.0366e-155	1
13.89	1	1	7.32027e-082	3.05217e-109	7.32027e-082	1.1557e-155	1
13.91	3	1.73205	1.23375e-082	4.32957e-110	1.23375e-082	1.66755e-156	1
13.92	1	1	5.04951e-083	1.62617e-110	5.04951e-083	6.32206e-157	1
13.94	4	2	8.40694e-084	2.28145e-111	8.40694e-084	9.05191e-158	1
13.96	2	1.41421	1.3883e-084	3.17733e-112	1.3883e-084	1.28939e-158	1
13.97	3	1.73205	5.62444e-085	1.18247e-112	5.62444e-085	4.85702e-159	1
13.99	5	2.23607	9.17517e-086	1.62874e-113	9.17517e-086	6.86533e-160	1
14	4	2	3.69448e-086	6.02818e-114	3.69448e-086	2.57613e-160	1
14.02	2	1.41421	5.95354e-087	8.21217e-115	5.95354e-087	3.61331e-161	1
14.03	2	1.41421	2.38264e-087	3.02271e-115	2.38264e-087	1.35063e-161	1
14.05	8	2.82843	3.79287e-088	4.07266e-116	3.79287e-088	1.87983e-162	1
14.07	8	2.82843	5.98875e-089	5.44711e-117	5.98875e-089	2.60294e-163	1
14.08	2	1.41421	2.37242e-089	1.98661e-117	2.37242e-089	9.66716e-164	1
14.1	4	2	3.70039e-090	2.62791e-118	3.70039e-090	1.32829e-164	1
14.11	6	2.44949	1.45696e-090	9.53152e-119	1.45696e-090	4.91416e-165	1
14.13	3	1.73205	2.24487e-091	1.24701e-119	2.24487e-091	6.70019e-166	1
14.15	3	1.73205	3.43079e-092	1.61951e-120	3.43079e-092	9.08843e-167	1
14.16	2	1.41421	1.33711e-092	5.82029e-121	1.33711e-092	3.34081e-167	1
14.18	3	1.73205	2.01863e-093	7.476e-122	2.01863e-093	4.49675e-168	1
14.19	4	2	7.8194e-094	2.67198e-122	7.8194e-094	1.64658e-168	1
14.21	3	1.73205	1.16614e-094	3.39444e-123	1.16614e-094	2.19926e-169	1
14.22	5	2.23607	4.48964e-095	1.20653e-123	4.48964e-095	8.02205e-170	1
14.24	5	2.23607	6.61419e-096	1.51594e-124	6.61419e-096	1.06322e-170	1
14.26	3	1.73205	9.66497e-097	1.89074e-125	9.66497e-097	1.40193e-171	1
14.27	3	1.73205	3.68328e-097	6.65902e-126	3.68328e-097	5.08089e-172	1
14.29	2	1.41421	5.31675e-098	8.21431e-127	5.31675e-098	6.64797e-173	1
14.3	5	2.23607	2.01383e-098	2.87709e-127	2.01383e-098	2.40007e-173	1
14.32	7	2.64575	2.87159e-099	3.51014e-128	2.87159e-099	3.11615e-174	1
14.34	5	2.23607	4.06144e-100	4.2511e-129	4.06144e-100	4.0251e-175	1
14.35	7	2.64575	1.52276e-100	1.47534e-129	1.52276e-100	1.44384e-175	1
14.37	0	1	2.12753e-101	1.76718e-130	2.12753e-101	1.85064e-176	1
14.38	4	2	7.92814e-102	6.09924e-131	7.92814e-102	6.6128e-177	1
14.4	4	2	1.09422e-102	7.22558e-132	1.09422e-102	8.41075e-178	1
14.41	3	1.73205	4.05269e-103	2.48013e-132	4.05269e-103	2.99379e-178	1
14.43	7	2.64575	5.5254e-104	2.9059e-133	5.5254e-104	3.77847e-179	1
14.45	3	1.73205	7.47211e-105	3.37982e-134	7.47211e-105	4.74434e-180	1
14.46	5	2.23607	2.73939e-105	1.14948e-134	2.73939e-105	1.6779e-180	1
14.48	4	2	3.6595e-106	1.32229e-135	3.6595e-106	2.0906e-181	1
14.49	7	2.64575	1.33345e-106	4.4724e-136	1.33345e-106	7.36522e-182	1
14.51	5	2.23607	1.75967e-107	5.08831e-137	1.75967e-107	9.10619e-183	1
14.53	6	2.44949	2.30327e-108	5.74663e-138	2.30327e-108	1.12009e-183	1
14.54	3	1.73205	8.30756e-109	1.92591e-138	8.30756e-109	3.92076e-184	1
14.56	5	2.23607	1.07417e-109	2.15122e-139	1.07417e-109	4.78553e-185	1
14.57	5	2.23607	3.85076e-110	7.16988e-140	3.85076e-110	1.66867e-185	1
14.59	5	2.23607	4.91853e-111	7.92085e-141	4.91853e-111	2.02105e-186	1
14.6	3	1.73205	1.75247e-111	2.62545e-141	1.75247e-111	7.02008e-187	1
14.62	4	2	2.2112e-112	2.86862e-142	2.2112e-112	8.43712e-188	1
14.64	2	1.41421	2.76734e-113	3.11135e-143	2.76734e-113	1.00881e-188	1
14.65	5	2.23607	9.76005e-114	1.02186e-143	9.76005e-114	3.4816e-189	1
14.67	4	2	1.20663e-114	1.09616e-144	1.20663e-114	4.13086e-190	1
14.68	3	1.73205	4.22968e-115	3.58031e-145	4.22968e-115	1.42014e-190	1
14.7	4	2	5.16557e-116	3.79854e-146	5.16557e-116	1.67201e-191	1
14.71	4	2	1.79968e-116	1.23386e-146	1.79968e-116	5.72604e-192	1
14.73	7	2.64575	2.17117e-117	1.29471e-147	2.17117e-117	6.68971e-193	1
14.75	4	2	2.59806e-118	1.3486e-148	2.59806e-118	7.77542e-194	1
14.76	4	2	8.95983e-119	4.34053e-149	8.95983e-119	2.64572e-194	1
14.78	2	1.41421	1.05912e-119	4.47162e-150	1.05912e-119	3.05145e-195	1
14.79	5	2.23607	3.63026e-120	1.43129e-150	3.63026e-120	1.03431e-195	1
14.81	4	2	4.23906e-121	1.45834e-151	4.23906e-121	1.18374e-196	1
14.83	7	2.64575	4.90976e-122	1.47502e-152	4.90976e-122	1.34781e-197	1
14.84	3	1.73205	1.66582e-122	4.67811e-153	1.66582e-122	4.53917e-198	1
14.86	4	2	1.90592e-123	4.67971e-154	1.90592e-123	5.12855e-199	1
14.87	3	1.73205	6.42712e-124	1.47603e-154	6.42712e-124	1.72054e-199	1
14.89	4	2	7.26411e-125	1.46034e-155	7.26411e-125	1.92898e-200	1
14.9	1	1	2.43465e-125	4.58073e-156	2.43465e-125	6.44646e-201	1
14.92	4	2	2.71826e-126	4.48232e-157	2.71826e-126	7.17184e-202	1
14.94	2	1.41421	3.01025e-127	4.3539e-158	3.01025e-127	7.93786e-203	1
14.95	3	1.73205	9.9869e-128	1.35322e-158	9.9869e-128	2.63573e-203	1
14.97	0	1	1.09252e-128	1.30003e-159	1.09252e-128	2.89481e-204	1
14.98	2	1.41421	3.60248e-129	4.01834e-160	3.60248e-129	9.57505e-205	1
15	1	1	3.89305e-130	3.81805e-161	3.89305e-130	1.04353e-205	1
15.02	2	1.41421	4.17287e-131	3.60116e-162	4.17287e-131	1.13145e-206	1
15.03	4	2	1.36201e-131	1.10292e-162	1.36201e-131	3.71843e-207	1
15.05	3	1.73205	1.44216e-132	1.02886e-163	1.44216e-132	4.00068e-208	1
15.06	2	1.41421	4.67846e-133	3.13375e-164	4.67846e-133	1.30973e-208	1
15.08	7	2.64575	4.89355e-134	2.89125e-165	4.89355e-134	1.39831e-209	1
15.09	4	2	1.57782e-134	8.75786e-166	1.57782e-134	4.56009e-210	1
15.11	4	2	1.63029e-135	7.99151e-167	1.63029e-135	4.83102e-211	1
15.13	2	1.41421	1.67083e-136	7.23879e-168	1.67083e-136	5.09177e-212	1
15.14	3	1.73205	5.3326e-137	2.17264e-168	5.3326e-137	1.64985e-212	1
15.16	3	1.73205	5.39876e-138	1.94641e-169	5.39876e-138	1.72552e-213	1
15.17	3	1.73205	1.71255e-138	5.80979e-170	1.71255e-138	5.56953e-214	1
15.19	1	1	1.71272e-139	5.14775e-171	1.71272e-139	5.78016e-215	1
15.21	4	2	1.69898e-140	4.52773e-172	1.69898e-140	5.96794e-216	1
15.22	6	2.44949	5.33471e-141	1.33911e-172	5.33471e-141	1.91394e-216	1
15.24	2	1.41421	5.22757e-142	1.1649e-173	5.22757e-142	1.96092e-217	1
15.25	7	2.64575	1.63142e-142	3.42632e-174	1.63142e-142	6.26449e-218	1
15.27	1	1	1.57922e-143	2.94789e-175	1.57922e-143	6.36886e-219	1
15.28	2	1.41421	4.89839e-144	8.62294e-176	4.89839e-144	2.0268e-219	1
15.3	2	1.41421	4.68401e-145	7.33751e-177	4.68401e-145	2.04472e-220	1
15.32	9	3	4.44264e-146	6.19795e-178	4.44264e-146	2.0522e-221	1
15.33	2	1.41421	1.36403e-146	1.79639e-178	1.36403e-146	6.48893e-222	1
15.35	8	2.82843	1.27801e-147	1.50076e-179	1.27801e-147	6.46257e-223	1
15.36	2	1.41421	3.89998e-148	4.32581e-180	3.89998e-148	2.03555e-223	1
15.38	2	1.41421	3.60962e-149	3.57427e-181	3.60962e-149	2.01168e-224	1
15.4	3	1.73205	3.31374e-150	2.93166e-182	3.31374e-150	1.97788e-225	1
15.41	4	2	1.00096e-150	8.37296e-183	1.00096e-150	6.18988e-226	1
15.43	5	2.23607	9.07744e-152	6.79227e-184	9.07744e-152	6.03906e-227	1
15.44	3	1.73205	2.72526e-152	1.92924e-184	2.72526e-152	1.88267e-227	1
15.46	1	1	2.44141e-153	1.54786e-185	2.44141e-153	1.82266e-228	1
15.47	4	2	7.28498e-154	4.37227e-186	7.28498e-154	5.66024e-229	1
15.49	3	1.73205	6.44686e-155	3.46947e-187	6.44686e-155	5.43767e-230	1
15.51	1	1	5.65883e-156	2.73291e-188	5.65883e-156	5.19703e-231	1
15.52	1	1	1.67143e-156	7.64907e-189	1.67143e-156	1.60357e-231	1
15.54	3	1.73205	1.44929e-157	5.95911e-190	1.44929e-157	1.52081e-232	1
15.55	4	2	4.25461e-158	1.65871e-190	4.25461e-158	4.67445e-233	1
15.57	2	1.41421	3.64429e-159	1.27806e-191	3.64429e-159	4.39911e-234	1
15.59	0	1	3.09618e-160	9.77553e-193	3.09618e-160	4.11872e-235	1
15.6	3	1.73205	8.99713e-161	2.69611e-193	8.99713e-161	1.25783e-235	1
15.62	3	1.73205	7.551e-162	2.03956e-194	7.551e-162	1.1686e-236	1
15.63	0	1	2.18085e-162	5.5942e-195	2.18085e-162	3.55507e-237	1
15.65	2	1.41421	1.80807e-163	4.18549e-196	1.80807e-163	3.27746e-238	1
15.66	1	1	5.19015e-164	1.1417e-196	5.19015e-164	9.93215e-239	1
15.68	0	1	4.25066e-165	8.44834e-198	4.25066e-165	9.08611e-240	1
15.7	0	1	3.45295e-166	6.20578e-199	3.45295e-166	8.26945e-241	1
15.71	2	1.41421	9.81136e-167	1.6773e-199	9.81136e-167	2.48993e-241	1
15.73	2	1.41421	7.87319e-168	1.21856e-200	7.87319e-168	2.2487e-242	1
15.74	3	1.73205	2.22348e-168	3.27541e-201	2.22348e-168	6.74474e-243	1
15.76	0	1	1.76256e-169	2.35348e-202	1.76256e-169	6.04443e-244	1
15.77	1	1	4.94732e-170	6.29123e-203	4.94732e-170	1.80597e-244	1
15.79	1	1	3.87407e-171	4.47085e-204	3.87407e-171	1.60601e-245	1
15.81	2	1.41421	3.00901e-172	3.15392e-205	3.00901e-172	1.42085e-246	1
15.82	1	1	8.36032e-173	8.3538e-206	8.36032e-173	4.21802e-247	1
15.84	3	1.73205	6.41455e-174	5.82848e-207	6.41455e-174	3.703e-248	1
15.85	3	1.73205	1.77137e-174	1.5353e-207	1.77137e-174	1.09506e-248	1
15.87	2	1.41421	1.34258e-175	1.05943e-208	1.34258e-175	9.53957e-250	1
15.89	5	2.23607	1.00932e-176	7.25707e-210	1.00932e-176	8.26768e-251	1
15.9	1	1	2.75897e-177	1.89412e-210	2.75897e-177	2.42925e-251	1
15.92	2	1.41421	2.04892e-178	1.28323e-211	2.04892e-178	2.08917e-252	1
15.93	2	1.41421	5.56654e-179	3.33086e-212	5.56654e-179	6.11484e-253	1
15.95	5	2.23607	4.08367e-180	2.23184e-213	4.08367e-180	5.21833e-254	1
15.96	1	1	1.10269e-180	5.76129e-214	1.10269e-180	1.52148e-254	1
15.98	1	1	7.99113e-182	3.81801e-215	7.99113e-182	1.28842e-255	1
16	5	2.23607	5.74407e-183	2.51166e-216	5.74407e-183	1.08546e-256	1
16.01	2	1.41421	1.53531e-183	6.42429e-217	1.53531e-183	3.14451e-257	1
16.03	4	2	1.09017e-184	4.17983e-218	1.09017e-184	2.62879e-258	1
16.04	3	1.73205	2.89613e-185	1.06323e-218	2.89613e-185	7.58608e-259	1
16.06	9	3	2.03144e-186	6.84181e-220	2.03144e-186	6.2931e-260	1
16.08	3	1.73205	1.41335e-187	4.3704e-221	1.41335e-187	5.19369e-261	1
16.09	3	1.73205	3.71658e-188	1.10154e-221	3.71658e-188	1.48917e-261	1
16.11	2	1.41421	2.55433e-189	6.95919e-223	2.55433e-189	1.21955e-262	1
16.12	4	2	6.67598e-190	1.74438e-223	6.67598e-190	3.48329e-263	1
16.14	2	1.41421	4.53248e-191	1.08996e-224	4.53248e-191	2.83069e-264	1
16.15	3	1.73205	1.17738e-191	2.71705e-225	1.17738e-191	8.05389e-265	1
16.17	4	2	7.89635e-193	1.67911e-226	7.89635e-193	6.49463e-266	1
16.19	3	1.73205	5.25283e-194	1.03006e-227	5.25283e-194	5.21035e-267	1
16.2	2	1.41421	1.35067e-194	2.54425e-228	1.35067e-194	1.47294e-267	1
16.22	2	1.41421	8.87571e-196	1.54368e-229	8.87571e-196	1.17258e-268	1
16.23	1	1	2.26831e-196	3.7919e-230	2.26831e-196	3.30204e-269	1
16.25	0	1	1.47246e-197	2.27543e-231	1.47246e-197	2.60847e-270	1
16.27	4	2	9.48081e-199	1.35542e-232	9.48081e-199	2.05e-271	1
16.28	0	1	2.39838e-199	3.29901e-233	2.39838e-199	5.73587e-272	1
16.3	5	2.23607	1.52548e-200	1.9436e-234	1.52548e-200	4.47314e-273	1
16.31	2	1.41421	3.8355e-201	4.70458e-235	3.8355e-201	1.24675e-273	1
16.33	4	2	2.4099e-202	2.74128e-236	2.4099e-202	9.64806e-275	1
16.34	4	2	6.02225e-203	6.5989e-237	6.02225e-203	2.67874e-275	1
16.36	2	1.41421	3.73785e-204	3.80289e-238	3.73785e-204	2.05701e-276	1
16.38	2	1.41421	2.30115e-205	2.17552e-239	2.30115e-205	1.57146e-277	1
16.39	7	2.64575	5.69217e-206	5.18907e-240	5.69217e-206	4.33511e-278	1
16.41	4	2	3.46169e-207	2.93595e-241	3.46169e-207	3.28636e-279	1
16.42	3	1.73205	8.51069e-208	6.96434e-242	8.51069e-208	9.03095e-280	1
16.44	4	2	5.11285e-209	3.89716e-243	5.11285e-209	6.7935e-281	1
16.46	5	2.23607	3.04662e-210	2.16483e-244	3.04662e-210	5.08414e-282	1
16.47	6	2.44949	7.41428e-211	5.0882e-245	7.41428e-211	1.38817e-282	1
16.49	2	1.41421	4.36428e-212	2.79543e-246	4.36428e-212	1.03089e-283	1
16.5	0	1	1.05562e-212	6.53422e-247	1.05562e-212	2.80387e-284	1
16.52	3	1.73205	6.13817e-214	3.55049e-248	6.13817e-214	2.0662e-285	1
16.53	1	1	1.47563e-214	8.25351e-249	1.47563e-214	5.59812e-286	1
16.55	4	2	8.4761e-216	4.43551e-250	8.4761e-216	4.09358e-287	1
