# exported by fityk 0.8.7
#6-EdelStahl:x	6-EdelStahl:y	6-EdelStahl:s	6-EdelStahl:F(x)	6-EdelStahl:%_1(x)	6-EdelStahl:%_2(x)	6-EdelStahl:%_4(x)	6-EdelStahl:a
11.6	1	1	1.91135e-095	1.91135e-095	3.72288e-106	1.09152e-119	1
11.61	2	1.41421	8.04732e-096	8.04732e-096	1.23946e-106	5.5477e-120	1
11.63	6	2.44949	1.41945e-096	1.41945e-096	1.36388e-107	1.42956e-120	1
11.65	1	1	2.48724e-097	2.48724e-097	1.48631e-108	3.67166e-121	1
11.66	5	2.23607	1.03858e-097	1.03858e-097	4.88871e-109	1.85847e-121	1
11.68	5	2.23607	1.80191e-098	1.80191e-098	5.25055e-110	4.74973e-122	1
11.69	3	1.73205	7.4869e-099	7.4869e-099	1.71447e-110	2.39822e-122	1
11.71	4	2	1.28614e-099	1.28614e-099	1.81476e-111	6.09895e-123	1
11.72	2	1.41421	5.31747e-100	5.31747e-100	5.88278e-112	3.07186e-123	1
11.74	1	1	9.04453e-101	9.04453e-101	6.13691e-113	7.77361e-124	1
11.76	3	1.73205	1.52826e-101	1.52826e-101	6.34021e-114	1.96071e-124	1
11.77	3	1.73205	6.2665e-102	6.2665e-102	2.03049e-114	9.83492e-125	1
11.79	3	1.73205	1.04841e-102	1.04841e-102	2.06744e-115	2.46839e-125	1
11.8	0	1	4.27765e-103	4.27765e-103	6.57306e-116	1.23509e-125	1
11.82	2	1.41421	7.08605e-104	7.08605e-104	6.59597e-117	3.08458e-126	1
11.84	3	1.73205	1.16609e-104	1.16609e-104	6.55504e-118	7.67826e-127	1
11.85	1	1	4.71868e-105	4.71868e-105	2.05894e-118	3.82613e-127	1
11.87	3	1.73205	7.68853e-106	7.68853e-106	2.0166e-119	9.4772e-128	1
11.88	3	1.73205	3.09584e-106	3.09584e-106	6.2882e-120	4.71089e-128	1
11.9	1	1	4.99454e-107	4.99454e-107	6.06989e-121	1.16112e-128	1
11.91	6	2.44949	2.00114e-107	2.00114e-107	1.879e-121	5.75742e-129	1
11.93	1	1	3.19661e-108	3.19661e-108	1.78756e-122	1.41207e-129	1
11.95	4	2	5.07259e-109	5.07259e-109	1.68415e-123	3.45185e-130	1
11.96	1	1	2.01569e-109	2.01569e-109	5.15061e-124	1.70457e-130	1
11.98	3	1.73205	3.16708e-110	3.16708e-110	4.78251e-125	4.14634e-131	1
11.99	3	1.73205	1.25228e-110	1.25228e-110	1.45203e-125	2.04246e-131	1
12.01	2	1.41421	1.94819e-111	1.94819e-111	1.32877e-126	4.94377e-132	1
12.03	1	1	3.01085e-112	3.01085e-112	1.20424e-127	1.1927e-132	1
12.04	2	1.41421	1.18071e-112	1.18071e-112	3.61213e-128	5.85103e-133	1
12.06	3	1.73205	1.80674e-113	1.80674e-113	3.2263e-129	1.40462e-133	1
12.07	4	2	7.05011e-114	7.05011e-114	9.60716e-130	6.87364e-134	1
12.09	2	1.41421	1.06818e-114	1.06818e-114	8.45697e-131	1.64198e-134	1
12.1	2	1.41421	4.14755e-115	4.14755e-115	2.50002e-131	8.01534e-135	1
12.12	4	2	6.22205e-116	6.22205e-116	2.16891e-132	1.90527e-135	1
12.14	2	1.41421	9.27267e-117	9.27267e-117	1.86349e-133	4.51399e-136	1
12.15	0	1	3.57079e-117	3.57079e-117	5.44238e-134	2.19445e-136	1
12.17	1	1	5.26903e-118	5.26903e-118	4.60841e-135	5.1735e-137	1
12.18	1	1	2.019e-118	2.019e-118	1.33614e-135	2.50886e-137	1
12.2	3	1.73205	2.94983e-119	2.94983e-119	1.11505e-136	5.88556e-138	1
12.22	6	2.44949	4.28141e-120	4.28141e-120	9.21556e-138	1.37616e-138	1
12.23	3	1.73205	1.62707e-120	1.62707e-120	2.6397e-138	6.64619e-139	1
12.25	1	1	2.33824e-121	2.33824e-121	2.15011e-139	1.54635e-139	1
12.26	6	2.44949	8.84209e-122	8.84209e-122	6.11413e-140	7.44969e-140	1
12.28	3	1.73205	1.25815e-122	1.25815e-122	4.90817e-141	1.72475e-140	1
12.29	3	1.73205	4.73419e-123	4.73419e-123	1.38558e-141	8.28865e-141	1
12.31	1	1	6.66989e-124	6.66989e-124	1.09621e-142	1.90953e-141	1
12.33	3	1.73205	9.33514e-125	9.33514e-125	8.58905e-144	4.38468e-142	1
12.34	5	2.23607	3.48374e-125	3.48374e-125	2.39546e-144	2.09849e-142	1
12.36	2	1.41421	4.82772e-126	4.82772e-126	1.84977e-145	4.79481e-143	1
12.37	0	1	1.79273e-126	1.79273e-126	5.12155e-146	2.28911e-143	1
12.39	7	2.64575	2.45983e-127	2.45983e-127	3.8977e-147	5.20459e-144	1
12.4	5	2.23607	9.08916e-128	9.08916e-128	1.07135e-147	2.47862e-144	1
12.42	4	2	1.23484e-128	1.23484e-128	8.03559e-149	5.60766e-145	1
12.44	3	1.73205	1.66657e-129	1.66657e-129	5.96883e-150	1.26451e-145	1
12.45	4	2	6.10737e-130	6.10737e-130	1.62086e-150	5.99733e-146	1
12.47	3	1.73205	8.16138e-131	8.16138e-131	1.18658e-151	1.34572e-146	1
12.48	1	1	2.97606e-131	2.97606e-131	3.19882e-152	6.3667e-147	1
12.5	4	2	3.93772e-132	3.93772e-132	2.30791e-153	1.42156e-147	1
12.52	9	3	5.1758e-133	5.1758e-133	1.64905e-154	3.16361e-148	1
12.53	1	1	1.87184e-133	1.87184e-133	4.39199e-155	1.49058e-148	1
12.55	6	2.44949	2.4361e-134	2.4361e-134	3.09283e-156	3.30086e-149	1
12.56	4	2	8.76662e-135	8.76662e-135	8.17753e-157	1.55141e-149	1
12.58	4	2	1.12968e-135	1.12968e-135	5.67537e-158	3.41864e-150	1
12.59	3	1.73205	4.04518e-136	4.04518e-136	1.48971e-158	1.6028e-150	1
12.61	7	2.64575	5.16124e-137	5.16124e-137	1.01895e-159	3.51446e-151	1
12.63	4	2	6.54183e-138	6.54183e-138	6.90222e-161	7.68083e-152	1
12.64	7	2.64575	2.32325e-138	2.32325e-138	1.78989e-161	3.58629e-152	1
12.66	2	1.41421	2.91565e-139	2.91565e-139	1.19493e-162	7.79918e-153	1
12.67	1	1	1.03033e-139	1.03033e-139	3.07624e-163	3.63257e-153	1
12.69	3	1.73205	1.2803e-140	1.2803e-140	2.02402e-164	7.86086e-154	1
12.71	3	1.73205	1.58043e-141	1.58043e-141	1.31885e-165	1.69549e-154	1
12.72	7	2.64575	5.539e-142	5.539e-142	3.35432e-166	7.86452e-155	1
12.74	4	2	6.77e-143	6.77e-143	2.15409e-167	1.68792e-155	1
12.75	3	1.73205	2.36097e-143	2.36097e-143	5.43893e-168	7.81006e-156	1
12.77	5	2.23607	2.85722e-144	2.85722e-144	3.44232e-169	1.66797e-156	1
12.78	4	2	9.91501e-145	9.91501e-145	8.62859e-170	7.69871e-157	1
12.8	2	1.41421	1.18806e-145	1.18806e-145	5.38216e-171	1.63608e-157	1
12.82	4	2	1.41421e-146	1.41421e-146	3.32475e-172	3.46546e-158	1
12.83	4	2	4.86717e-147	4.86717e-147	8.23341e-173	1.59295e-158	1
12.85	2	1.41421	5.7365e-148	5.7365e-148	5.01257e-174	3.35747e-159	1
12.86	7	2.64575	1.96452e-148	1.96452e-148	1.23231e-174	1.5395e-159	1
12.88	4	2	2.29256e-149	2.29256e-149	7.39403e-176	3.22882e-160	1
12.9	4	2	2.65775e-150	2.65775e-150	4.39366e-177	6.74959e-161	1
12.91	1	1	9.02683e-151	9.02683e-151	1.06713e-177	3.08217e-161	1
12.93	7	2.64575	1.03615e-151	1.03615e-151	6.24948e-179	6.41127e-162	1
12.94	3	1.73205	3.5018e-152	3.5018e-152	1.50687e-179	2.92045e-162	1
12.96	1	1	3.97992e-153	3.97992e-153	8.69719e-181	6.04492e-163	1
12.97	3	1.73205	1.33841e-153	1.33841e-153	2.08185e-181	2.74678e-163	1
12.99	1	1	1.50614e-154	1.50614e-154	1.18422e-182	5.65742e-164	1
13.01	3	1.73205	1.68373e-155	1.68373e-155	6.67114e-184	1.1614e-164	1
13.02	1	1	5.61564e-156	5.61564e-156	1.57762e-184	5.25566e-165	1
13.04	3	1.73205	6.21585e-157	6.21585e-157	8.75891e-186	1.0736e-165	1
13.05	2	1.41421	2.06288e-157	2.06288e-157	2.05633e-186	4.84637e-166	1
13.07	3	1.73205	2.26084e-158	2.26084e-158	1.12517e-187	9.85115e-167	1
13.09	1	1	2.46147e-159	2.46147e-159	6.09719e-189	1.99585e-167	1
13.1	0	1	8.10178e-160	8.10178e-160	1.41418e-189	8.97244e-168	1
13.12	1	1	8.73372e-161	8.73372e-161	7.55257e-191	1.80886e-168	1
13.13	2	1.41421	2.86044e-161	2.86044e-161	1.73904e-191	8.11175e-169	1
13.15	3	1.73205	3.05313e-162	3.05313e-162	9.15331e-193	1.62728e-169	1
13.16	1	1	9.95007e-163	9.95007e-163	2.09234e-193	7.27947e-170	1
13.18	5	2.23607	1.05156e-163	1.05156e-163	1.08537e-194	1.45312e-170	1
13.2	0	1	1.10401e-164	1.104e-164	5.57587e-196	2.89116e-171	1
13.21	0	1	3.56832e-165	3.56831e-165	1.25921e-196	1.28801e-171	1
13.23	2	1.41421	3.70933e-166	3.70932e-166	6.37545e-198	2.55003e-172	1
13.24	2	1.41421	1.19298e-166	1.19298e-166	1.42934e-198	1.13324e-172	1
13.26	1	1	1.22789e-167	1.22789e-167	7.13226e-200	2.23253e-173	1
13.28	0	1	1.2555e-168	1.2555e-168	3.52455e-201	4.38375e-174	1
13.29	4	2	4.00469e-169	4.00467e-169	7.80659e-202	1.94014e-174	1
13.31	2	1.41421	4.05434e-170	4.0543e-170	3.80204e-203	3.79082e-175	1
13.32	4	2	1.28683e-170	1.28681e-170	8.36015e-204	1.67358e-175	1
13.34	2	1.41421	1.28994e-171	1.28991e-171	4.01281e-205	3.25388e-176	1
13.35	2	1.41421	4.07398e-172	4.07384e-172	8.75961e-206	1.43299e-176	1
13.37	5	2.23607	4.04364e-173	4.04336e-173	4.14379e-207	2.77237e-177	1
13.39	3	1.73205	3.9872e-174	3.98667e-174	1.94132e-208	5.346e-178	1
13.4	1	1	1.24896e-174	1.24873e-174	4.18664e-209	2.34467e-178	1
13.42	2	1.41421	1.21952e-175	1.21907e-175	1.93305e-210	4.49897e-179	1
13.43	3	1.73205	3.80154e-176	3.79957e-176	4.13857e-211	1.9683e-179	1
13.45	1	1	3.67651e-177	3.67275e-177	1.88325e-212	3.75818e-180	1
13.46	2	1.41421	1.14069e-177	1.13905e-177	4.00271e-213	1.64015e-180	1
13.48	3	1.73205	1.09328e-178	1.09017e-178	1.7951e-214	3.11618e-181	1
13.5	4	2	1.04241e-179	1.03651e-179	7.97278e-216	5.90107e-182	1
13.51	3	1.73205	3.21379e-180	3.18814e-180	1.67413e-216	2.56477e-182	1
13.53	0	1	3.04965e-181	3.00132e-181	7.32807e-218	4.83293e-183	1
13.54	5	2.23607	9.39546e-182	9.18593e-182	1.5276e-218	2.09534e-183	1
13.56	8	2.82843	8.95522e-183	8.56233e-183	6.59002e-220	3.92889e-184	1
13.58	7	2.64575	8.66276e-184	7.92849e-184	2.81547e-221	7.34269e-185	1
13.59	2	1.41421	2.72369e-184	2.40665e-184	5.79833e-222	3.17038e-185	1
13.61	1	1	2.7961e-185	2.20651e-185	2.44144e-223	5.8959e-186	1
13.62	3	1.73205	9.20404e-186	6.66463e-186	4.99156e-224	2.53941e-186	1
13.64	4	2	1.07493e-186	6.05011e-187	2.07137e-225	4.69921e-187	1
13.65	2	1.41421	3.83735e-187	1.81836e-187	4.20425e-226	2.01899e-187	1
13.67	6	2.44949	5.35217e-188	1.63441e-188	1.71945e-227	3.71776e-188	1
13.69	3	1.73205	8.28272e-189	1.45939e-189	6.96425e-229	6.82333e-189	1
13.7	1	1	3.35457e-189	4.35012e-190	1.39649e-229	2.91956e-189	1
13.72	1	1	5.71655e-190	3.84598e-191	5.57445e-231	5.33196e-190	1
13.73	2	1.41421	2.38988e-190	1.14073e-191	1.1097e-231	2.2758e-190	1
13.75	4	2	4.23564e-191	9.9858e-193	4.36563e-233	4.13578e-191	1
13.77	2	1.41421	7.57801e-192	8.68384e-194	1.70089e-234	7.49117e-192	1
13.78	1	1	3.20981e-192	2.55446e-194	3.34512e-235	3.18426e-192	1
13.8	8	2.82843	5.76124e-193	2.1995e-195	1.28446e-236	5.73925e-193	1
13.81	3	1.73205	2.43999e-193	6.43811e-196	2.5078e-237	2.43356e-193	1
13.83	6	2.44949	4.37005e-194	5.48879e-197	9.4903e-239	4.36456e-194	1
13.84	2	1.41421	1.84769e-194	1.59867e-197	1.83947e-239	1.8461e-194	1
13.86	1	1	3.29599e-195	1.34949e-198	6.86054e-241	3.29464e-195	1
13.88	4	2	5.86157e-196	1.13165e-199	2.53402e-242	5.86044e-196	1
13.89	3	1.73205	2.46895e-196	3.26894e-200	4.85238e-243	2.46862e-196	1
13.91	1	1	4.36977e-197	2.7142e-201	1.76639e-244	4.36949e-197	1
13.92	4	2	1.83612e-197	7.80161e-202	3.35792e-245	1.83604e-197	1
13.94	1	1	3.23386e-198	6.41378e-203	1.2047e-246	3.2338e-198	1
13.96	7	2.64575	5.67697e-199	5.2381e-204	4.2803e-248	5.67691e-199	1
13.97	7	2.64575	2.37563e-199	1.49323e-204	8.03879e-249	2.37561e-199	1
13.99	7	2.64575	4.14982e-200	1.20748e-205	2.81491e-250	4.14981e-200	1
14	4	2	1.73228e-200	3.42517e-206	5.24832e-251	1.73228e-200	1
14.02	4	2	3.0111e-201	2.7424e-207	1.81123e-252	3.0111e-201	1
14.03	5	2.23607	1.25384e-201	7.74066e-208	3.3525e-253	1.25384e-201	1
14.05	4	2	2.16872e-202	6.1365e-209	1.14025e-254	2.16872e-202	1
14.07	4	2	3.7388e-203	4.83274e-210	3.84075e-256	3.7388e-203	1
14.08	4	2	1.55046e-203	1.35286e-210	7.02335e-257	1.55046e-203	1
14.1	5	2.23607	2.65977e-204	1.05492e-211	2.33152e-258	2.65977e-204	1
14.11	4	2	1.10027e-204	2.9385e-212	4.2326e-259	1.10027e-204	1
14.13	2	1.41421	1.87818e-205	2.26875e-213	1.38478e-260	1.87818e-205	1
14.15	3	1.73205	3.19553e-206	1.74011e-214	4.48685e-262	3.19553e-206	1
14.16	1	1	1.31647e-206	4.80724e-215	8.04714e-263	1.31647e-206	1
14.18	5	2.23607	2.22879e-207	3.65074e-216	2.56969e-264	2.22879e-207	1
14.19	3	1.73205	9.15933e-208	1.00357e-216	4.5753e-265	9.15933e-208	1
14.21	3	1.73205	1.54304e-208	7.54615e-218	1.43992e-266	1.54304e-208	1
14.22	3	1.73205	6.32555e-209	2.06414e-218	2.54516e-267	6.32555e-209	1
14.24	2	1.41421	1.06039e-209	1.53678e-219	7.89427e-269	1.06039e-209	1
14.26	3	1.73205	1.77175e-210	1.13662e-220	2.4249e-270	1.77175e-210	1
14.27	4	2	7.23327e-211	3.08347e-221	4.23453e-271	7.23327e-211	1
14.29	2	1.41421	1.20261e-211	2.25807e-222	1.28193e-272	1.20261e-211	1
14.3	9	3	4.89761e-212	6.0955e-223	2.22237e-273	4.89761e-212	1
14.32	2	1.41421	8.10268e-213	4.41978e-224	6.63064e-275	8.10268e-213	1
14.34	2	1.41421	1.33611e-213	3.18362e-225	1.95921e-276	1.33611e-213	1
14.35	2	1.41421	5.41892e-214	8.52326e-226	3.35555e-277	5.41892e-214	1
14.37	3	1.73205	8.8916e-215	6.07884e-227	9.77165e-279	8.8916e-215	1
14.38	5	2.23607	3.59731e-215	1.61939e-227	1.66146e-279	3.59731e-215	1
14.4	3	1.73205	5.87352e-216	1.14357e-228	4.7684e-281	5.87352e-216	1
14.41	0	1	2.3704e-216	3.03138e-229	8.04885e-282	2.3704e-216	1
14.43	4	2	3.85121e-217	2.11955e-230	2.27665e-283	3.85121e-217	1
14.45	5	2.23607	6.23651e-218	1.47224e-231	6.37739e-285	6.23651e-218	1
14.46	1	1	2.50655e-218	3.87051e-232	1.0635e-285	2.50655e-218	1
14.48	3	1.73205	4.03901e-219	2.66192e-233	2.93605e-287	4.03901e-219	1
14.49	3	1.73205	1.61934e-219	6.96359e-234	4.86066e-288	1.61934e-219	1
14.51	1	1	2.5965e-220	4.74193e-235	1.32252e-289	2.5965e-220	1
14.53	5	2.23607	4.14964e-221	3.2078e-236	3.56362e-291	4.14964e-221	1
14.54	2	1.41421	1.65685e-221	8.32254e-237	5.8285e-292	1.65685e-221	1
14.56	5	2.23607	2.63487e-222	5.57445e-238	1.54784e-293	2.63487e-222	1
14.57	5	2.23607	1.04944e-222	1.43913e-238	2.51322e-294	1.04944e-222	1
14.59	2	1.41421	1.66069e-223	9.54418e-240	6.57778e-296	1.66069e-223	1
14.6	3	1.73205	6.59805e-224	2.45179e-240	1.06029e-296	6.59805e-224	1
14.62	4	2	1.03896e-224	1.60997e-241	2.73495e-298	1.03896e-224	1
14.64	3	1.73205	1.6306e-225	1.05022e-242	6.98655e-300	1.6306e-225	1
14.65	2	1.41421	6.4519e-226	2.6757e-243	1.1126e-300	6.4519e-226	1
14.67	5	2.23607	1.00761e-226	1.7282e-244	2.80111e-302	1.00761e-226	1
14.68	0	1	3.97703e-227	4.38125e-245	4.4284e-303	3.97703e-227	1
14.7	5	2.23607	6.18042e-228	2.80189e-246	1.0988e-304	6.18042e-228	1
14.71	6	2.44949	2.43338e-228	7.06806e-247	1.72453e-305	2.43338e-228	1
14.73	0	1	3.76291e-229	4.47556e-248	4.21717e-307	3.76291e-229	1
14.75	3	1.73205	5.79969e-230	2.8153e-249	1.02131e-308	5.79969e-230	1
14.76	4	2	2.2741e-230	7.04346e-250	1.58359e-309	2.2741e-230	1
14.78	6	2.44949	3.48775e-231	4.38689e-251	3.7797e-311	3.48775e-231	1
14.79	3	1.73205	1.36419e-231	1.09211e-251	5.81813e-312	1.36419e-231	1
14.81	3	1.73205	2.08193e-232	6.7349e-253	1.3686e-313	2.08193e-232	1
14.83	1	1	3.16683e-233	4.12597e-254	3.18826e-315	3.16683e-233	1
14.84	1	1	1.23358e-233	1.0187e-254	4.84856e-316	1.23358e-233	1
14.86	2	1.41421	1.86715e-234	6.17925e-256	1.11319e-317	1.86715e-234	1
14.87	3	1.73205	7.25519e-235	1.51811e-256	1.6793e-318	7.25519e-235	1
14.89	3	1.73205	1.09273e-235	9.11774e-258	3.60717e-320	1.09273e-235	1
14.9	2	1.41421	4.23556e-236	2.22896e-258	4.00687e-321	4.23556e-236	1
14.92	2	1.41421	6.34792e-237	1.3255e-259	0	6.34792e-237	1
14.94	2	1.41421	9.48244e-238	7.83046e-261	0	9.48244e-238	1
14.95	1	1	3.6604e-238	1.89852e-261	0	3.6604e-238	1
14.97	0	1	5.4409e-239	1.11049e-262	0	5.4409e-239	1
14.98	1	1	2.0951e-239	2.67911e-263	0	2.0951e-239	1
15	1	1	3.09886e-240	1.55162e-264	0	3.09886e-240	1
15.02	3	1.73205	4.56844e-241	8.92712e-266	0	4.56844e-241	1
15.03	5	2.23607	1.75192e-241	2.13598e-266	0	1.75192e-241	1
15.05	5	2.23607	2.57e-242	1.21679e-267	0	2.57e-242	1
15.06	4	2	9.83121e-243	2.89701e-268	0	9.83121e-243	1
15.08	6	2.44949	1.43509e-243	1.63405e-269	0	1.43509e-243	1
15.09	1	1	5.47621e-244	3.8712e-270	0	5.47621e-244	1
15.11	6	2.44949	7.9544e-245	2.16199e-271	0	7.9544e-245	1
15.13	4	2	1.1516e-245	1.19948e-272	0	1.1516e-245	1
15.14	2	1.41421	4.37638e-246	2.81828e-273	0	4.37638e-246	1
15.16	3	1.73205	6.30471e-247	1.54816e-274	0	6.30471e-247	1
15.17	1	1	2.39003e-247	3.61956e-275	0	2.39003e-247	1
15.19	2	1.41421	3.42616e-248	1.96871e-276	0	3.42616e-248	1
15.21	2	1.41421	4.89531e-249	1.06375e-277	0	4.89531e-249	1
15.22	5	2.23607	1.84812e-249	2.46655e-278	0	1.84812e-249	1
15.24	0	1	2.62758e-250	1.31959e-279	0	2.62758e-250	1
15.25	3	1.73205	9.8954e-251	3.04466e-280	0	9.8954e-251	1
15.27	0	1	1.39995e-251	1.61281e-281	0	1.39995e-251	1
15.28	3	1.73205	5.25917e-252	3.70279e-282	0	5.25917e-252	1
15.3	4	2	7.40375e-253	1.94208e-283	0	7.40375e-253	1
15.32	2	1.41421	1.03886e-253	1.0119e-284	0	1.03886e-253	1
15.33	3	1.73205	3.8866e-254	2.30406e-285	0	3.8866e-254	1
15.35	3	1.73205	5.42659e-255	1.18866e-286	0	5.42659e-255	1
15.36	3	1.73205	2.02521e-255	2.69316e-287	0	2.02521e-255	1
15.38	2	1.41421	2.81372e-256	1.37568e-288	0	2.81372e-256	1
15.4	3	1.73205	3.89637e-257	6.98081e-290	0	3.89637e-257	1
15.41	4	2	1.44815e-257	1.56864e-290	0	1.44815e-257	1
15.43	4	2	1.99548e-258	7.8814e-292	0	1.99548e-258	1
15.44	2	1.41421	7.39823e-259	1.76225e-292	0	7.39823e-259	1
15.46	6	2.44949	1.01441e-259	8.76683e-294	0	1.01441e-259	1
15.47	0	1	3.75165e-260	1.95054e-294	0	3.75165e-260	1
15.49	2	1.41421	5.11875e-261	9.60779e-296	0	5.11875e-261	1
15.51	1	1	6.96105e-262	4.70135e-297	0	6.96105e-262	1
15.52	2	1.41421	2.56386e-262	1.0374e-297	0	2.56386e-262	1
15.54	1	1	3.46943e-263	5.02619e-299	0	3.46943e-263	1
15.55	2	1.41421	1.27469e-263	1.10359e-299	0	1.27469e-263	1
15.57	4	2	1.71641e-264	5.29416e-301	0	1.71641e-264	1
15.59	1	1	2.30361e-265	2.52298e-302	0	2.30361e-265	1
15.6	2	1.41421	8.4288e-266	5.4941e-303	0	8.4288e-266	1
15.62	2	1.41421	1.12566e-266	2.59244e-304	0	1.12566e-266	1
15.63	5	2.23607	4.10857e-267	5.61742e-305	0	4.10857e-267	1
15.65	1	1	5.45991e-268	2.62448e-306	0	5.45991e-268	1
15.66	2	1.41421	1.98791e-268	5.65874e-307	0	1.98791e-268	1
15.68	2	1.41421	2.62873e-269	2.6177e-308	0	2.62873e-269	1
15.7	1	1	3.46468e-270	1.20296e-309	0	3.46468e-270	1
15.71	2	1.41421	1.25628e-270	2.5724e-310	0	1.25628e-270	1
15.73	0	1	1.64762e-271	1.17047e-311	0	1.64762e-271	1
15.74	4	2	5.95945e-272	2.49056e-312	0	5.95945e-272	1
15.76	2	1.41421	7.77734e-273	1.12206e-313	0	7.77734e-273	1
15.77	0	1	2.80613e-273	2.37574e-314	0	2.80613e-273	1
15.79	5	2.23607	3.64407e-274	1.05977e-315	0	3.64407e-274	1
15.81	0	1	4.71666e-275	4.69599e-317	0	4.71666e-275	1
15.82	1	1	1.69482e-275	9.86011e-318	0	1.69482e-275	1
15.84	2	1.41421	2.18285e-276	4.30455e-319	0	2.18285e-276	1
15.85	0	1	7.82418e-277	8.07106e-320	0	7.82418e-277	1
15.87	1	1	1.00275e-277	0	0	1.00275e-277	1
15.89	1	1	1.28091e-278	0	0	1.28091e-278	1
15.9	2	1.41421	4.57241e-279	0	0	4.57241e-279	1
15.92	1	1	5.81198e-280	0	0	5.81198e-280	1
15.93	1	1	2.06955e-280	0	0	2.06955e-280	1
15.95	1	1	2.61764e-281	0	0	2.61764e-281	1
15.96	2	1.41421	9.29799e-282	0	0	9.29799e-282	1
15.98	1	1	1.17024e-282	0	0	1.17024e-282	1
16	0	1	1.46802e-283	0	0	1.46802e-283	1
16.01	2	1.41421	5.19304e-284	0	0	5.19304e-284	1
16.03	1	1	6.48233e-285	0	0	6.48233e-285	1
16.04	5	2.23607	2.28744e-285	0	0	2.28744e-285	1
16.06	2	1.41421	2.84127e-286	0	0	2.84127e-286	1
16.08	0	1	3.51758e-287	0	0	3.51758e-287	1
16.09	2	1.41421	1.23616e-287	0	0	1.23616e-287	1
16.11	2	1.41421	1.52286e-288	0	0	1.52286e-288	1
16.12	6	2.44949	5.33846e-289	0	0	5.33846e-289	1
16.14	5	2.23607	6.54419e-290	0	0	6.54419e-290	1
16.15	2	1.41421	2.28844e-290	0	0	2.28844e-290	1
16.17	0	1	2.79147e-291	0	0	2.79147e-291	1
16.19	2	1.41421	3.39387e-292	0	0	3.39387e-292	1
16.2	1	1	1.18192e-292	0	0	1.18192e-292	1
16.22	0	1	1.4299e-293	0	0	1.4299e-293	1
16.23	2	1.41421	4.96739e-294	0	0	4.96739e-294	1
16.25	2	1.41421	5.97996e-295	0	0	5.97996e-295	1
16.27	0	1	7.17526e-296	0	0	7.17526e-296	1
16.28	2	1.41421	2.48239e-296	0	0	2.48239e-296	1
16.3	2	1.41421	2.9639e-297	0	0	2.9639e-297	1
16.31	1	1	1.02288e-297	0	0	1.02288e-297	1
16.33	2	1.41421	1.21526e-298	0	0	1.21526e-298	1
16.34	5	2.23607	4.18367e-299	0	0	4.18367e-299	1
16.36	0	1	4.94604e-300	0	0	4.94604e-300	1
16.38	2	1.41421	5.82811e-301	0	0	5.82811e-301	1
16.39	0	1	1.99814e-301	0	0	1.99814e-301	1
16.41	3	1.73205	2.34288e-302	0	0	2.34288e-302	1
16.42	0	1	8.01263e-303	0	0	8.01263e-303	1
16.44	3	1.73205	9.34872e-304	0	0	9.34872e-304	1
16.46	2	1.41421	1.08717e-304	0	0	1.08717e-304	1
16.47	0	1	3.70284e-305	0	0	3.70284e-305	1
16.49	0	1	4.28485e-306	0	0	4.28485e-306	1
16.5	2	1.41421	1.45579e-306	0	0	1.45579e-306	1
16.52	2	1.41421	1.67631e-307	0	0	1.67631e-307	1
16.53	1	1	5.68125e-308	0	0	5.68125e-308	1
16.55	0	1	6.50956e-309	0	0	6.50956e-309	1
16.57	5	2.23607	7.4341e-310	0	0	7.4341e-310	1
16.58	1	1	2.50917e-310	0	0	2.50917e-310	1
16.6	2	1.41421	2.85142e-311	0	0	2.85142e-311	1
16.61	1	1	9.60042e-312	0	0	9.60042e-312	1
16.63	3	1.73205	1.08561e-312	0	0	1.08561e-312	1
16.65	1	1	1.22357e-313	0	0	1.22357e-313	1
16.66	4	2	4.10269e-314	0	0	4.10269e-314	1
16.68	2	1.41421	4.60125e-315	0	0	4.60125e-315	1
16.69	2	1.41421	1.53902e-315	0	0	1.53902e-315	1
16.71	2	1.41421	1.71753e-316	0	0	1.71753e-316	1
16.72	1	1	5.73057e-317	0	0	5.73057e-317	1
16.74	1	1	6.3636e-318	0	0	6.3636e-318	1
16.76	3	1.73205	7.04335e-319	0	0	7.04335e-319	1
16.77	2	1.41421	2.33836e-319	0	0	2.33836e-319	1
16.79	3	1.73205	2.56914e-320	0	0	2.56914e-320	1
16.8	2	1.41421	8.49299e-321	0	0	8.49299e-321	1
16.82	2	1.41421	8.69556e-322	0	0	8.69556e-322	1
16.83	4	2	2.17389e-322	0	0	2.17389e-322	1
16.85	2	1.41421	0	0	0	0	1
16.87	3	1.73205	0	0	0	0	1
16.88	4	2	0	0	0	0	1
16.9	3	1.73205	0	0	0	0	1
16.91	3	1.73205	0	0	0	0	1
16.93	1	1	0	0	0	0	1
16.95	2	1.41421	0	0	0	0	1
16.96	2	1.41421	0	0	0	0	1
16.98	2	1.41421	0	0	0	0	1
16.99	6	2.44949	0	0	0	0	1
17.01	2	1.41421	0	0	0	0	1
17.02	0	1	0	0	0	0	1
17.04	2	1.41421	0	0	0	0	1
17.06	1	1	0	0	0	0	1
17.07	3	1.73205	0	0	0	0	1
17.09	3	1.73205	0	0	0	0	1
17.1	2	1.41421	0	0	0	0	1
17.12	0	1	0	0	0	0	1
17.14	4	2	0	0	0	0	1
17.15	3	1.73205	0	0	0	0	1
17.17	3	1.73205	0	0	0	0	1
17.18	2	1.41421	0	0	0	0	1
17.2	4	2	0	0	0	0	1
