# exported by fityk 0.8.7
#3-Cu:x	3-Cu:y	3-Cu:s	3-Cu:F(x)	3-Cu:%_1(x)	3-Cu:%_2(x)	3-Cu:a
13.51	6	2.44949	4.03127e-104	7.3649e-118	4.03127e-104	1
13.53	2	1.41421	4.85412e-105	9.73748e-119	4.85412e-105	1
13.54	3	1.73205	1.67865e-105	3.53096e-119	1.67865e-105	1
13.56	4	2	1.99384e-106	4.61739e-120	1.99384e-106	1
13.58	3	1.73205	2.34672e-107	5.99399e-121	2.34672e-107	1
13.59	2	1.41421	8.02347e-108	2.15368e-121	8.02347e-108	1
13.61	4	2	9.31525e-109	2.76519e-122	9.31525e-109	1
13.62	1	1	3.1632e-109	9.88105e-123	3.1632e-109	1
13.64	3	1.73205	3.6226e-110	1.25479e-123	3.6226e-110	1
13.65	5	2.23607	1.22175e-110	4.45923e-124	1.22175e-110	1
13.67	2	1.41421	1.38019e-111	5.60082e-125	1.38019e-111	1
13.69	4	2	1.54502e-112	6.98327e-126	1.54502e-112	1
13.7	4	2	5.15168e-113	2.45906e-126	5.15168e-113	1
13.72	3	1.73205	5.68862e-114	3.03249e-127	5.68862e-114	1
13.73	9	3	1.88387e-114	1.06199e-127	1.88387e-114	1
13.75	3	1.73205	2.05197e-115	1.29532e-128	2.05197e-115	1
13.77	4	2	2.21478e-116	1.56836e-129	2.21478e-116	1
13.78	1	1	7.25149e-117	5.44237e-130	7.25149e-117	1
13.8	5	2.23607	7.72057e-118	6.51753e-131	7.72057e-118	1
13.81	2	1.41421	2.51059e-118	2.24924e-131	2.51059e-118	1
13.83	3	1.73205	2.63669e-119	2.66413e-132	2.63669e-119	1
13.84	4	2	8.51562e-120	9.14367e-133	8.51562e-120	1
13.86	2	1.41421	8.82189e-121	1.07118e-133	8.82189e-121	1
13.88	9	3	9.05623e-122	1.24572e-134	9.05623e-122	1
13.89	3	1.73205	2.89172e-122	4.2365e-135	2.89172e-122	1
13.91	4	2	2.92822e-123	4.87292e-136	2.92822e-123	1
13.92	2	1.41421	9.2863e-124	1.64811e-136	9.2863e-124	1
13.94	6	2.44949	9.27581e-125	1.87496e-137	9.27581e-125	1
13.96	7	2.64575	9.18126e-126	2.11746e-138	9.18126e-126	1
13.97	4	2	2.87868e-126	7.09631e-139	2.87868e-126	1
13.99	8	2.82843	2.81063e-127	7.92645e-140	2.81063e-127	1
14	3	1.73205	8.75237e-128	2.64185e-140	8.75237e-128	1
14.02	3	1.73205	8.42944e-129	2.91862e-141	8.42944e-129	1
14.03	4	2	2.60706e-129	9.67428e-142	2.60706e-129	1
14.05	3	1.73205	2.47677e-130	1.05709e-142	2.47677e-130	1
14.07	4	2	2.33164e-131	1.14663e-143	2.33164e-131	1
14.08	2	1.41421	7.12958e-132	3.76603e-144	7.12958e-132	1
14.1	6	2.44949	6.62066e-133	4.04033e-145	6.62066e-133	1
14.11	6	2.44949	2.01064e-133	1.31974e-145	2.01064e-133	1
14.13	2	1.41421	1.84176e-134	1.40039e-146	1.84176e-134	1
14.15	3	1.73205	1.67176e-135	1.4751e-147	1.67176e-135	1
14.16	7	2.64575	5.01948e-136	4.77435e-148	5.01948e-136	1
14.18	1	1	4.49428e-137	4.97406e-149	4.49428e-137	1
14.19	3	1.73205	1.34022e-137	1.60109e-149	1.34022e-137	1
14.21	3	1.73205	1.18369e-138	1.64982e-150	1.18369e-138	1
14.22	5	2.23607	3.50579e-139	5.28146e-151	3.50579e-139	1
14.24	1	1	3.05429e-140	5.38269e-152	3.05429e-140	1
14.26	5	2.23607	2.63679e-141	5.44578e-153	2.63679e-141	1
14.27	2	1.41421	7.72099e-142	1.72742e-153	7.72099e-142	1
14.29	0	1	6.57506e-143	1.72855e-154	6.57506e-143	1
14.3	4	2	1.91218e-143	5.45294e-155	1.91218e-143	1
14.32	4	2	1.60626e-144	5.39684e-156	1.60626e-144	1
14.34	2	1.41421	1.33704e-145	5.3023e-157	1.33704e-145	1
14.35	2	1.41421	3.84438e-146	1.65742e-157	3.84438e-146	1
14.37	3	1.73205	3.15658e-147	1.61058e-158	3.15658e-147	1
14.38	4	2	9.0142e-148	5.00682e-159	9.0142e-148	1
14.4	1	1	7.30095e-149	4.8121e-160	7.30095e-149	1
14.41	3	1.73205	2.07072e-149	1.48774e-160	2.07072e-149	1
14.43	5	2.23607	1.65438e-150	1.41424e-161	1.65438e-150	1
14.45	1	1	1.30975e-151	1.33455e-162	1.30975e-151	1
14.46	3	1.73205	3.67267e-152	4.08835e-163	3.67267e-152	1
14.48	3	1.73205	2.86813e-153	3.81579e-164	2.86813e-153	1
14.49	4	2	7.98771e-154	1.16254e-164	7.98771e-154	1
14.51	1	1	6.15318e-155	1.07317e-165	6.15318e-155	1
14.53	5	2.23607	4.69698e-156	9.83433e-167	4.69698e-156	1
14.54	5	2.23607	1.29328e-156	2.96886e-167	1.29328e-156	1
14.56	4	2	9.73809e-158	2.69085e-168	9.73809e-158	1
14.57	3	1.73205	2.66305e-158	8.07877e-169	2.66305e-158	1
14.59	0	1	1.97798e-159	7.24218e-170	1.97798e-159	1
14.6	5	2.23607	5.37226e-160	2.1624e-170	5.37226e-160	1
14.62	1	1	3.93605e-161	1.91728e-171	3.93605e-161	1
14.64	1	1	2.85762e-162	1.68752e-172	2.85762e-162	1
14.65	2	1.41421	7.67348e-163	4.99271e-173	7.67348e-163	1
14.67	1	1	5.49539e-164	4.34634e-174	5.49539e-164	1
14.68	5	2.23607	1.4656e-164	1.27886e-174	1.4656e-164	1
14.7	2	1.41421	1.03534e-165	1.10112e-175	1.03534e-165	1
14.71	1	1	2.74241e-166	3.22216e-176	2.74241e-166	1
14.73	3	1.73205	1.911e-167	2.74399e-177	1.911e-167	1
14.75	3	1.73205	1.31957e-168	2.31971e-178	1.31957e-168	1
14.76	6	2.44949	3.45567e-169	6.72614e-179	3.45567e-169	1
14.78	4	2	2.35376e-170	5.62394e-180	2.35376e-170	1
14.79	0	1	6.12201e-171	1.62175e-180	6.12201e-171	1
14.81	2	1.41421	4.11327e-172	1.34117e-181	4.11327e-172	1
14.83	2	1.41421	2.73855e-173	1.10103e-182	2.73855e-173	1
14.84	2	1.41421	7.04211e-174	3.14603e-183	7.04211e-174	1
14.86	2	1.41421	4.62486e-175	2.55447e-184	4.62486e-175	1
14.87	2	1.41421	1.18117e-175	7.259e-185	1.18117e-175	1
14.89	3	1.73205	7.65188e-177	5.82961e-186	7.65188e-177	1
14.9	4	2	1.94094e-177	1.64751e-186	1.94094e-177	1
14.92	4	2	1.24031e-178	1.30862e-187	1.24031e-178	1
14.94	2	1.41421	7.85398e-180	1.03185e-188	7.85398e-180	1
14.95	3	1.73205	1.96963e-180	2.88951e-189	1.96963e-180	1
14.97	1	1	1.23029e-181	2.25346e-190	1.23029e-181	1
14.98	3	1.73205	3.0643e-182	6.27581e-191	3.0643e-182	1
15	2	1.41421	1.88805e-183	4.84083e-192	1.88805e-183	1
15.02	3	1.73205	1.15276e-184	3.70669e-193	1.15276e-184	1
15.03	2	1.41421	2.83867e-185	1.02288e-193	2.83867e-185	1
15.05	8	2.82843	1.70962e-186	7.74668e-195	1.70962e-186	1
15.06	3	1.73205	4.18126e-187	2.12602e-195	4.18126e-187	1
15.08	1	1	2.48401e-188	1.59251e-196	2.48401e-188	1
15.09	3	1.73205	6.03382e-189	4.34654e-197	6.03382e-189	1
15.11	3	1.73205	3.5359e-190	3.2202e-198	3.5359e-190	1
15.13	4	2	2.05328e-191	2.3683e-199	2.05328e-191	1
15.14	2	1.41421	4.93104e-192	6.405e-200	4.93104e-192	1
15.16	3	1.73205	2.82455e-193	4.65905e-201	2.82455e-193	1
15.17	2	1.41421	6.73705e-194	1.25312e-201	6.73705e-194	1
15.19	7	2.64575	3.80664e-195	9.01558e-203	3.80664e-195	1
15.21	3	1.73205	2.13135e-196	6.4389e-204	2.13135e-196	1
15.22	3	1.73205	5.02604e-197	1.71604e-204	5.02604e-197	1
15.24	4	2	2.77588e-198	1.21218e-205	2.77588e-198	1
15.25	5	2.23607	6.50135e-199	3.21288e-206	6.50135e-199	1
15.27	4	2	3.54192e-200	2.24471e-207	3.54192e-200	1
15.28	4	2	8.23897e-201	5.91696e-208	8.23896e-201	1
15.3	3	1.73205	4.42762e-202	4.08873e-209	4.42762e-202	1
15.32	1	1	2.35781e-203	2.80474e-210	2.35781e-203	1
15.33	8	2.82843	5.42242e-204	7.32575e-211	5.42242e-204	1
15.35	3	1.73205	2.84835e-205	4.97028e-212	2.84835e-205	1
15.36	1	1	6.50592e-206	1.29108e-212	6.50592e-206	1
15.38	2	1.41421	3.37109e-207	8.66373e-214	3.37109e-207	1
15.4	5	2.23607	1.7309e-208	5.7713e-215	1.7309e-208	1
15.41	2	1.41421	3.90876e-209	1.48547e-215	3.90876e-209	1
15.43	3	1.73205	1.97972e-210	9.78717e-217	1.97972e-210	1
15.44	1	1	4.44018e-211	2.5053e-217	4.44018e-211	1
15.46	3	1.73205	2.21833e-212	1.63259e-218	2.21833e-212	1
15.47	2	1.41421	4.94145e-213	4.15614e-219	4.94144e-213	1
15.49	5	2.23607	2.43524e-214	2.67874e-220	2.43523e-214	1
15.51	3	1.73205	1.18924e-215	1.71391e-221	1.18924e-215	1
15.52	4	2	2.61908e-216	4.32337e-222	2.61908e-216	1
15.54	4	2	1.26165e-217	2.73592e-223	1.26165e-217	1
15.55	2	1.41421	2.75962e-218	6.86355e-224	2.75961e-218	1
15.57	5	2.23607	1.31129e-219	4.29589e-225	1.31129e-219	1
15.59	3	1.73205	6.17437e-221	2.66915e-226	6.17434e-221	1
15.6	2	1.41421	1.33522e-221	6.63498e-227	1.33522e-221	1
15.62	2	1.41421	6.20167e-223	4.07741e-228	6.20163e-223	1
15.63	1	1	1.33199e-223	1.008e-228	1.33198e-223	1
15.65	1	1	6.10263e-225	6.12675e-230	6.10257e-225	1
15.66	7	2.64575	1.30179e-225	1.50633e-230	1.30177e-225	1
15.68	2	1.41421	5.88327e-227	9.05549e-232	5.88318e-227	1
15.7	4	2	2.63475e-228	5.40406e-233	2.63469e-228	1
15.71	2	1.41421	5.55666e-229	1.31653e-233	5.55653e-229	1
15.73	2	1.41421	2.45469e-230	7.77073e-235	2.45461e-230	1
15.74	3	1.73205	5.14166e-231	1.88271e-235	5.14148e-231	1
15.76	3	1.73205	2.24052e-232	1.0991e-236	2.24041e-232	1
15.77	10	3.16228	4.6611e-233	2.64834e-237	4.66084e-233	1
15.79	2	1.41421	2.00355e-234	1.52916e-238	2.00339e-234	1
15.81	1	1	8.53402e-236	8.76492e-240	8.53314e-236	1
15.82	2	1.41421	1.75529e-236	2.09267e-240	1.75508e-236	1
15.84	5	2.23607	7.37514e-238	1.18637e-241	7.37396e-238	1
15.85	5	2.23607	1.5066e-238	2.817e-242	1.50632e-238	1
15.87	1	1	6.24445e-240	1.57954e-243	6.24287e-240	1
15.89	4	2	2.56472e-241	8.79203e-245	2.56384e-241	1
15.9	5	2.23607	5.18005e-242	2.06859e-245	5.17798e-242	1
15.92	6	2.44949	2.09877e-243	1.13883e-246	2.09763e-243	1
15.93	1	1	4.21021e-244	2.66474e-247	4.20754e-244	1
15.95	3	1.73205	1.6828e-245	1.45098e-248	1.68135e-245	1
15.96	2	1.41421	3.35295e-246	3.37654e-249	3.34957e-246	1
15.98	1	1	1.32214e-247	1.81846e-250	1.32032e-247	1
16	5	2.23607	5.16691e-249	9.72187e-252	5.15719e-249	1
16.01	5	2.23607	1.01801e-249	2.24171e-252	1.01577e-249	1
16.03	2	1.41421	3.92557e-251	1.18536e-253	3.91371e-251	1
16.04	2	1.41421	7.68317e-252	2.71826e-254	7.65599e-252	1
16.06	2	1.41421	2.92397e-253	1.42163e-255	2.90976e-253	1
16.08	1	1	1.10324e-254	7.38068e-257	1.09586e-254	1
16.09	3	1.73205	2.13619e-255	1.67709e-257	2.11942e-255	1
16.11	3	1.73205	7.95975e-257	8.61176e-259	7.87363e-257	1
16.12	2	1.41421	1.53187e-257	1.9461e-259	1.51241e-257	1
16.14	2	1.41421	5.64113e-259	9.88378e-261	5.54229e-259	1
16.15	3	1.73205	1.07955e-259	2.22131e-261	1.05734e-259	1
16.17	3	1.73205	3.93362e-261	1.11581e-262	3.82204e-261	1
16.19	2	1.41421	1.42469e-262	5.56402e-264	1.36905e-262	1
16.2	2	1.41421	2.70613e-263	1.23906e-264	2.58223e-263	1
16.22	3	1.73205	9.73495e-265	6.11105e-266	9.12384e-265	1
16.23	0	1	1.84451e-265	1.35342e-266	1.70917e-265	1
16.25	5	2.23607	6.61724e-267	6.60205e-268	5.95704e-267	1
16.27	4	2	2.37709e-268	3.19698e-269	2.05739e-268	1
16.28	1	1	4.51202e-269	7.0158e-270	3.81044e-269	1
16.3	1	1	1.63416e-270	3.36018e-271	1.29814e-270	1
16.31	1	1	3.12123e-271	7.33351e-272	2.38788e-271	1
16.33	3	1.73205	1.14985e-272	3.47393e-273	8.02455e-273	1
16.34	2	1.41421	2.22004e-273	7.54019e-274	1.46602e-273	1
16.36	0	1	8.39249e-275	3.53277e-275	4.85972e-275	1
16.38	3	1.73205	3.23944e-276	1.6431e-276	1.59633e-276	1
16.39	2	1.41421	6.41716e-277	3.53383e-277	2.88333e-277	1
16.41	3	1.73205	2.55988e-278	1.62562e-278	9.34259e-279	1
16.42	3	1.73205	5.15304e-279	3.47706e-279	1.67598e-279	1
16.44	3	1.73205	2.11769e-280	1.58201e-280	5.35678e-281	1
16.46	0	1	8.84193e-282	7.14532e-282	1.6966e-282	1
16.47	1	1	1.81529e-282	1.51438e-282	3.00907e-283	1
16.49	3	1.73205	7.70515e-284	6.76506e-284	9.40092e-285	1
16.5	3	1.73205	1.59152e-284	1.42592e-284	1.65598e-285	1
16.52	1	1	6.81057e-286	6.30024e-286	5.10332e-287	1
16.53	2	1.41421	1.40995e-286	1.32067e-286	8.92828e-288	1
16.55	1	1	6.04277e-288	5.77136e-288	2.71411e-289	1
16.57	2	1.41421	2.58544e-289	2.50368e-289	8.17578e-291	1
16.58	0	1	5.3418e-290	5.20038e-290	1.41415e-291	1
16.6	0	1	2.27333e-291	2.23131e-291	4.20202e-293	1
16.61	3	1.73205	4.68141e-292	4.60923e-292	7.21862e-294	1
16.63	2	1.41421	1.97719e-293	1.95603e-293	2.11582e-295	1
16.65	2	1.41421	8.30171e-295	8.24026e-295	6.14531e-297	1
16.66	2	1.41421	1.6971e-295	1.68667e-295	1.04374e-297	1
16.68	2	1.41421	7.05767e-297	7.02777e-297	2.99033e-299	1
16.69	3	1.73205	1.43564e-297	1.4306e-297	5.04426e-300	1
16.71	3	1.73205	5.90988e-299	5.89562e-299	1.42556e-301	1
16.72	3	1.73205	1.19594e-299	1.19355e-299	2.38833e-302	1
16.74	1	1	4.8716e-301	4.86495e-301	6.65802e-304	1
16.76	1	1	1.97031e-302	1.96848e-302	1.83923e-305	1
16.77	2	1.41421	3.95182e-303	3.94877e-303	3.04647e-306	1
16.79	4	2	1.58112e-304	1.58029e-304	8.30135e-308	1
16.8	0	1	3.15406e-305	3.15269e-305	1.36565e-308	1
16.82	3	1.73205	1.24827e-306	1.24791e-306	3.67074e-310	1
16.83	3	1.73205	2.47653e-307	2.47593e-307	5.99758e-311	1
16.85	2	1.41421	9.69466e-309	9.69307e-309	1.5902e-312	1
16.87	3	1.73205	3.76746e-310	3.76705e-310	4.17799e-314	1
16.88	4	2	7.40655e-311	7.40588e-311	6.74903e-315	1
16.9	4	2	2.84686e-312	2.84669e-312	1.74909e-316	1
16.91	1	1	5.56608e-313	5.5658e-313	2.80591e-317	1
16.93	3	1.73205	2.11607e-314	2.116e-314	7.15654e-319	1
16.95	3	1.73205	7.98589e-316	7.98574e-316	1.52271e-320	1
16.96	2	1.41421	1.54701e-316	1.54701e-316	0	1
16.98	1	1	5.76997e-318	5.76997e-318	0	1
16.99	3	1.73205	1.11143e-318	1.11143e-318	0	1
17.01	1	1	2.3646e-320	2.3646e-320	0	1
17.02	0	1	0	0	0	1
17.04	4	2	0	0	0	1
17.06	1	1	0	0	0	1
17.07	2	1.41421	0	0	0	1
17.09	1	1	0	0	0	1
17.1	2	1.41421	0	0	0	1
17.12	0	1	0	0	0	1
17.14	3	1.73205	0	0	0	1
17.15	1	1	0	0	0	1
17.17	5	2.23607	0	0	0	1
17.18	2	1.41421	0	0	0	1
17.2	1	1	0	0	0	1
17.21	2	1.41421	0	0	0	1
17.23	5	2.23607	0	0	0	1
17.25	2	1.41421	0	0	0	1
17.26	4	2	0	0	0	1
17.28	3	1.73205	0	0	0	1
17.29	4	2	0	0	0	1
17.31	1	1	0	0	0	1
17.33	3	1.73205	0	0	0	1
17.34	1	1	0	0	0	1
17.36	5	2.23607	0	0	0	1
17.37	2	1.41421	0	0	0	1
17.39	2	1.41421	0	0	0	1
17.4	0	1	0	0	0	1
17.42	2	1.41421	0	0	0	1
17.44	2	1.41421	0	0	0	1
17.45	2	1.41421	0	0	0	1
17.47	3	1.73205	0	0	0	1
17.48	0	1	0	0	0	1
17.5	2	1.41421	0	0	0	1
17.52	2	1.41421	0	0	0	1
17.53	4	2	0	0	0	1
17.55	2	1.41421	0	0	0	1
17.56	2	1.41421	0	0	0	1
17.58	5	2.23607	0	0	0	1
17.59	2	1.41421	0	0	0	1
17.61	1	1	0	0	0	1
17.63	3	1.73205	0	0	0	1
17.64	3	1.73205	0	0	0	1
17.66	4	2	0	0	0	1
17.67	2	1.41421	0	0	0	1
17.69	0	1	0	0	0	1
17.71	4	2	0	0	0	1
17.72	2	1.41421	0	0	0	1
17.74	1	1	0	0	0	1
17.75	1	1	0	0	0	1
17.77	2	1.41421	0	0	0	1
17.78	1	1	0	0	0	1
17.8	3	1.73205	0	0	0	1
17.82	1	1	0	0	0	1
17.83	1	1	0	0	0	1
17.85	4	2	0	0	0	1
17.86	2	1.41421	0	0	0	1
17.88	3	1.73205	0	0	0	1
17.89	3	1.73205	0	0	0	1
17.91	0	1	0	0	0	1
17.93	1	1	0	0	0	1
17.94	0	1	0	0	0	1
17.96	3	1.73205	0	0	0	1
17.97	1	1	0	0	0	1
17.99	0	1	0	0	0	1
18.01	1	1	0	0	0	1
18.02	1	1	0	0	0	1
18.04	3	1.73205	0	0	0	1
18.05	2	1.41421	0	0	0	1
18.07	0	1	0	0	0	1
18.08	2	1.41421	0	0	0	1
18.1	1	1	0	0	0	1
18.12	0	1	0	0	0	1
18.13	0	1	0	0	0	1
18.15	2	1.41421	0	0	0	1
18.16	0	1	0	0	0	1
18.18	5	2.23607	0	0	0	1
18.2	6	2.44949	0	0	0	1
18.21	3	1.73205	0	0	0	1
18.23	3	1.73205	0	0	0	1
18.24	0	1	0	0	0	1
18.26	1	1	0	0	0	1
18.27	2	1.41421	0	0	0	1
18.29	1	1	0	0	0	1
18.31	0	1	0	0	0	1
18.32	1	1	0	0	0	1
18.34	0	1	0	0	0	1
18.35	3	1.73205	0	0	0	1
18.37	1	1	0	0	0	1
18.39	0	1	0	0	0	1
18.4	1	1	0	0	0	1
18.42	1	1	0	0	0	1
18.43	1	1	0	0	0	1
18.45	0	1	0	0	0	1
18.46	0	1	0	0	0	1
18.48	1	1	0	0	0	1
18.5	0	1	0	0	0	1
18.51	4	2	0	0	0	1
18.53	1	1	0	0	0	1
18.54	0	1	0	0	0	1
18.56	3	1.73205	0	0	0	1
18.58	3	1.73205	0	0	0	1
18.59	1	1	0	0	0	1
18.61	1	1	0	0	0	1
18.62	0	1	0	0	0	1
18.64	3	1.73205	0	0	0	1
18.65	2	1.41421	0	0	0	1
18.67	0	1	0	0	0	1
18.69	2	1.41421	0	0	0	1
18.7	1	1	0	0	0	1
18.72	1	1	0	0	0	1
18.73	2	1.41421	0	0	0	1
18.75	1	1	0	0	0	1
18.77	2	1.41421	0	0	0	1
18.78	2	1.41421	0	0	0	1
18.8	0	1	0	0	0	1
18.81	1	1	0	0	0	1
18.83	1	1	0	0	0	1
18.84	2	1.41421	0	0	0	1
18.86	2	1.41421	0	0	0	1
18.88	2	1.41421	0	0	0	1
18.89	0	1	0	0	0	1
18.91	0	1	0	0	0	1
18.92	1	1	0	0	0	1
18.94	0	1	0	0	0	1
18.95	2	1.41421	0	0	0	1
18.97	1	1	0	0	0	1
18.99	1	1	0	0	0	1
19	1	1	0	0	0	1
19.02	2	1.41421	0	0	0	1
19.03	1	1	0	0	0	1
19.05	2	1.41421	0	0	0	1
19.07	0	1	0	0	0	1
19.08	4	2	0	0	0	1
19.1	0	1	0	0	0	1
19.11	4	2	0	0	0	1
19.13	1	1	0	0	0	1
19.14	2	1.41421	0	0	0	1
19.16	3	1.73205	0	0	0	1
19.18	3	1.73205	0	0	0	1
19.19	1	1	0	0	0	1
19.21	0	1	0	0	0	1
19.22	1	1	0	0	0	1
19.24	1	1	0	0	0	1
19.26	1	1	0	0	0	1
19.27	4	2	0	0	0	1
19.29	2	1.41421	0	0	0	1
19.3	4	2	0	0	0	1
19.32	0	1	0	0	0	1
19.33	3	1.73205	0	0	0	1
19.35	5	2.23607	0	0	0	1
19.37	3	1.73205	0	0	0	1
19.38	0	1	0	0	0	1
19.4	2	1.41421	0	0	0	1
19.41	2	1.41421	0	0	0	1
19.43	0	1	0	0	0	1
19.45	1	1	0	0	0	1
19.46	4	2	0	0	0	1
19.48	1	1	0	0	0	1
19.49	2	1.41421	0	0	0	1
19.51	3	1.73205	0	0	0	1
19.52	3	1.73205	0	0	0	1
19.54	0	1	0	0	0	1
19.56	3	1.73205	0	0	0	1
19.57	0	1	0	0	0	1
19.59	0	1	0	0	0	1
19.6	1	1	0	0	0	1
19.62	0	1	0	0	0	1
19.64	0	1	0	0	0	1
19.65	0	1	0	0	0	1
19.67	0	1	0	0	0	1
19.68	2	1.41421	0	0	0	1
19.7	2	1.41421	0	0	0	1
19.71	4	2	0	0	0	1
19.73	1	1	0	0	0	1
19.75	2	1.41421	0	0	0	1
19.76	0	1	0	0	0	1
19.78	1	1	0	0	0	1
19.79	3	1.73205	0	0	0	1
19.81	0	1	0	0	0	1
19.83	0	1	0	0	0	1
19.84	3	1.73205	0	0	0	1
19.86	0	1	0	0	0	1
19.87	3	1.73205	0	0	0	1
19.89	3	1.73205	0	0	0	1
19.9	0	1	0	0	0	1
19.92	2	1.41421	0	0	0	1
19.94	2	1.41421	0	0	0	1
19.95	1	1	0	0	0	1
19.97	2	1.41421	0	0	0	1
19.98	2	1.41421	0	0	0	1
20	2	1.41421	0	0	0	1
20.02	0	1	0	0	0	1
20.03	1	1	0	0	0	1
20.05	1	1	0	0	0	1
20.06	3	1.73205	0	0	0	1
20.08	3	1.73205	0	0	0	1
20.09	2	1.41421	0	0	0	1
20.11	3	1.73205	0	0	0	1
20.13	2	1.41421	0	0	0	1
20.14	2	1.41421	0	0	0	1
20.16	3	1.73205	0	0	0	1
20.17	0	1	0	0	0	1
20.19	3	1.73205	0	0	0	1
20.2	3	1.73205	0	0	0	1
20.22	4	2	0	0	0	1
20.24	2	1.41421	0	0	0	1
20.25	3	1.73205	0	0	0	1
20.27	1	1	0	0	0	1
20.28	0	1	0	0	0	1
20.3	1	1	0	0	0	1
20.32	1	1	0	0	0	1
20.33	0	1	0	0	0	1
20.35	0	1	0	0	0	1
20.36	0	1	0	0	0	1
20.38	1	1	0	0	0	1
20.39	2	1.41421	0	0	0	1
20.41	0	1	0	0	0	1
20.43	0	1	0	0	0	1
20.44	3	1.73205	0	0	0	1
20.46	2	1.41421	0	0	0	1
20.47	0	1	0	0	0	1
20.49	0	1	0	0	0	1
20.51	3	1.73205	0	0	0	1
20.52	2	1.41421	0	0	0	1
20.54	0	1	0	0	0	1
20.55	2	1.41421	0	0	0	1
20.57	2	1.41421	0	0	0	1
20.58	4	2	0	0	0	1
20.6	0	1	0	0	0	1
20.62	1	1	0	0	0	1
20.63	2	1.41421	0	0	0	1
20.65	3	1.73205	0	0	0	1
20.66	0	1	0	0	0	1
20.68	1	1	0	0	0	1
20.7	1	1	0	0	0	1
20.71	1	1	0	0	0	1
20.73	0	1	0	0	0	1
20.74	2	1.41421	0	0	0	1
20.76	2	1.41421	0	0	0	1
20.77	0	1	0	0	0	1
20.79	0	1	0	0	0	1
20.81	0	1	0	0	0	1
20.82	0	1	0	0	0	1
20.84	1	1	0	0	0	1
20.85	3	1.73205	0	0	0	1
20.87	0	1	0	0	0	1
20.89	0	1	0	0	0	1
20.9	1	1	0	0	0	1
20.92	2	1.41421	0	0	0	1
20.93	2	1.41421	0	0	0	1
20.95	0	1	0	0	0	1
20.96	2	1.41421	0	0	0	1
20.98	2	1.41421	0	0	0	1
21	1	1	0	0	0	1
21.01	1	1	0	0	0	1
21.03	1	1	0	0	0	1
21.04	0	1	0	0	0	1
21.06	1	1	0	0	0	1
21.08	0	1	0	0	0	1
21.09	0	1	0	0	0	1
21.11	1	1	0	0	0	1
21.12	2	1.41421	0	0	0	1
21.14	1	1	0	0	0	1
21.15	0	1	0	0	0	1
21.17	1	1	0	0	0	1
21.19	2	1.41421	0	0	0	1
21.2	1	1	0	0	0	1
21.22	0	1	0	0	0	1
21.23	2	1.41421	0	0	0	1
21.25	0	1	0	0	0	1
21.26	1	1	0	0	0	1
21.28	1	1	0	0	0	1
21.3	1	1	0	0	0	1
21.31	0	1	0	0	0	1
21.33	8	2.82843	0	0	0	1
21.34	0	1	0	0	0	1
21.36	2	1.41421	0	0	0	1
21.38	1	1	0	0	0	1
21.39	0	1	0	0	0	1
21.41	1	1	0	0	0	1
21.42	2	1.41421	0	0	0	1
21.44	0	1	0	0	0	1
21.45	1	1	0	0	0	1
21.47	4	2	0	0	0	1
21.49	1	1	0	0	0	1
21.5	0	1	0	0	0	1
21.52	0	1	0	0	0	1
21.53	0	1	0	0	0	1
21.55	1	1	0	0	0	1
21.57	1	1	0	0	0	1
21.58	2	1.41421	0	0	0	1
21.6	0	1	0	0	0	1
21.61	2	1.41421	0	0	0	1
21.63	0	1	0	0	0	1
21.64	1	1	0	0	0	1
21.66	0	1	0	0	0	1
21.68	2	1.41421	0	0	0	1
21.69	5	2.23607	0	0	0	1
21.71	0	1	0	0	0	1
21.72	1	1	0	0	0	1
21.74	2	1.41421	0	0	0	1
21.76	0	1	0	0	0	1
21.77	1	1	0	0	0	1
21.79	0	1	0	0	0	1
21.8	4	2	0	0	0	1
21.82	0	1	0	0	0	1
21.83	0	1	0	0	0	1
21.85	3	1.73205	0	0	0	1
21.87	2	1.41421	0	0	0	1
21.88	0	1	0	0	0	1
21.9	0	1	0	0	0	1
21.91	0	1	0	0	0	1
21.93	0	1	0	0	0	1
21.95	1	1	0	0	0	1
21.96	1	1	0	0	0	1
21.98	0	1	0	0	0	1
21.99	1	1	0	0	0	1
22.01	1	1	0	0	0	1
22.02	1	1	0	0	0	1
22.04	0	1	0	0	0	1
22.06	1	1	0	0	0	1
22.07	1	1	0	0	0	1
22.09	1	1	0	0	0	1
22.1	1	1	0	0	0	1
22.12	1	1	0	0	0	1
22.14	2	1.41421	0	0	0	1
22.15	0	1	0	0	0	1
22.17	3	1.73205	0	0	0	1
22.18	0	1	0	0	0	1
22.2	1	1	0	0	0	1
22.21	1	1	0	0	0	1
22.23	2	1.41421	0	0	0	1
22.25	1	1	0	0	0	1
22.26	0	1	0	0	0	1
22.28	0	1	0	0	0	1
22.29	1	1	0	0	0	1
22.31	1	1	0	0	0	1
22.32	3	1.73205	0	0	0	1
22.34	2	1.41421	0	0	0	1
22.36	1	1	0	0	0	1
22.37	0	1	0	0	0	1
22.39	1	1	0	0	0	1
22.4	1	1	0	0	0	1
22.42	1	1	0	0	0	1
22.44	0	1	0	0	0	1
22.45	0	1	0	0	0	1
22.47	1	1	0	0	0	1
22.48	2	1.41421	0	0	0	1
22.5	1	1	0	0	0	1
22.51	0	1	0	0	0	1
22.53	0	1	0	0	0	1
