# exported by fityk 0.8.7
#6-EdelStahl:x	6-EdelStahl:y	6-EdelStahl:s	6-EdelStahl:F(x)	6-EdelStahl:%_1(x)	6-EdelStahl:%_2(x)	6-EdelStahl:%_3(x)	6-EdelStahl:a
0.79	0	1	2.31435e-009	5.31217e-109	5.93518e-206	2.31435e-009	1
0.81	0	1	3.32151e-009	3.34703e-108	1.24407e-204	3.32151e-009	1
0.82	0	1	3.975e-009	8.38062e-108	5.67506e-204	3.975e-009	1
0.84	0	1	5.68108e-009	5.22827e-107	1.17236e-202	5.68108e-009	1
0.86	0	1	8.09687e-009	3.24018e-106	2.39848e-201	8.09687e-009	1
0.87	0	1	9.65621e-009	8.04633e-106	1.08092e-200	9.65621e-009	1
0.89	0	1	1.3705e-008	4.93746e-105	2.17946e-199	1.3705e-008	1
0.9	0	1	1.63104e-008	1.22006e-104	9.75091e-199	1.63104e-008	1
0.92	0	1	2.30528e-008	7.41275e-104	1.93766e-197	2.30528e-008	1
0.93	0	1	2.7378e-008	1.82265e-103	8.60627e-197	2.7378e-008	1
0.95	0	1	3.85344e-008	1.09647e-102	1.68549e-195	3.85344e-008	1
0.97	0	1	5.40864e-008	6.5527e-102	3.26908e-194	5.40864e-008	1
0.98	0	1	6.4011e-008	1.59792e-101	1.43448e-193	6.4011e-008	1
1	0	1	8.94708e-008	9.45526e-101	2.74202e-192	8.94708e-008	1
1.01	0	1	1.05667e-007	2.29433e-100	1.19448e-191	1.05667e-007	1
1.03	0	1	1.47081e-007	1.34421e-099	2.25027e-190	1.47081e-007	1
1.05	0	1	2.04155e-007	7.82366e-099	4.19831e-189	2.04155e-007	1
1.06	0	1	2.40276e-007	1.8828e-098	1.80682e-188	2.40276e-007	1
1.08	0	1	3.32126e-007	1.08503e-097	3.32227e-187	3.32126e-007	1
1.09	0	1	3.90073e-007	2.59826e-097	1.41943e-186	3.90073e-007	1
1.11	0	1	5.3694e-007	1.48256e-096	2.57225e-185	5.3694e-007	1
1.12	0	1	6.29307e-007	3.53265e-096	1.09102e-184	6.29307e-007	1
1.14	0	1	8.62641e-007	1.99584e-095	1.94854e-183	8.62641e-007	1
1.16	0	1	1.1792e-006	1.12016e-094	3.44646e-182	1.1792e-006	1
1.17	2	1.41421	1.37726e-006	2.64716e-094	1.44419e-181	1.37726e-006	1
1.19	0	1	1.87483e-006	1.47106e-093	2.51748e-180	1.87483e-006	1
1.2	2	1.41421	2.18515e-006	3.45921e-093	1.04727e-179	2.18515e-006	1
1.22	4	2	2.9622e-006	1.90335e-092	1.7992e-178	2.9622e-006	1
1.24	10	3.16228	4.00441e-006	1.04038e-091	3.06115e-177	4.00441e-006	1
1.25	10	3.16228	4.65102e-006	2.42634e-091	1.25808e-176	4.65102e-006	1
1.27	23	4.79583	6.26124e-006	1.31316e-090	2.10957e-175	6.26124e-006	1
1.28	20	4.47214	7.2571e-006	3.04737e-090	8.60708e-175	7.2571e-006	1
1.3	15	3.87298	9.72887e-006	1.633e-089	1.42239e-173	9.72887e-006	1
1.31	14	3.74166	1.12528e-005	3.77086e-089	5.76132e-173	1.12528e-005	1
1.33	15	3.87298	1.50226e-005	2.00076e-088	9.38349e-172	1.50226e-005	1
1.35	20	4.47214	1.99997e-005	1.05458e-087	1.51354e-170	1.99997e-005	1
1.36	8	2.82843	2.30521e-005	2.41516e-087	6.05658e-170	2.30521e-005	1
1.38	15	3.87298	3.05615e-005	1.26045e-086	9.62797e-169	3.05615e-005	1
1.39	26	5.09902	3.51524e-005	2.87236e-086	3.82479e-168	3.51524e-005	1
1.41	17	4.12311	4.64095e-005	1.48427e-085	5.99231e-167	4.64095e-005	1
1.42	20	4.47214	5.32697e-005	3.36568e-085	2.36324e-166	5.32697e-005	1
1.44	10	3.16228	7.00359e-005	1.72203e-084	3.64898e-165	7.00359e-005	1
1.46	12	3.4641	9.18231e-005	8.7526e-084	5.57985e-164	9.18231e-005	1
1.47	16	4	0.00010503	1.96838e-083	2.17404e-163	0.00010503	1
1.49	13	3.60555	0.00013713	9.90606e-083	3.2764e-162	0.00013713	1
1.5	30	5.47723	0.000156527	2.21677e-082	1.26731e-161	0.000156527	1
1.52	9	3	0.000203515	1.1046e-081	1.88231e-160	0.000203515	1
1.54	22	4.69042	0.000263872	5.46792e-081	2.76875e-159	0.000263872	1
1.55	11	3.31662	0.00030015	1.21354e-080	1.05804e-158	0.00030015	1
1.57	13	3.60555	0.000387547	5.94789e-080	1.53382e-157	0.000387547	1
1.58	7	2.64575	0.000439909	1.31353e-079	5.81875e-157	0.000439909	1
1.6	17	4.12311	0.000565634	6.37449e-079	8.31345e-156	0.000565634	1
1.61	21	4.58258	0.00064072	1.40078e-078	3.13096e-155	0.00064072	1
1.63	14	3.74166	0.000820404	6.73084e-078	4.40867e-154	0.000820404	1
1.65	21	4.58258	0.00104756	3.2129e-077	6.14785e-153	0.00104756	1
1.66	13	3.60555	0.0011825	7.0022e-077	2.28745e-152	0.0011825	1
1.68	19	4.3589	0.00150362	3.30946e-076	3.14374e-151	0.00150362	1
1.69	16	4	0.00169377	7.17698e-076	1.16122e-150	0.00169377	1
1.71	12	3.4641	0.00214477	3.3586e-075	1.57285e-149	0.00214477	1
1.73	19	4.3589	0.00270831	1.56136e-074	2.10982e-148	0.00270831	1
1.74	6	2.44949	0.00304021	3.35816e-074	7.6992e-148	0.00304021	1
1.76	18	4.24264	0.00382303	1.54576e-073	1.01785e-146	0.00382303	1
1.77	21	4.58258	0.00428259	3.30815e-073	3.68742e-146	0.00428259	1
1.79	15	3.87298	0.00536288	1.50772e-072	4.80441e-145	0.00536288	1
1.8	9	3	0.00599502	3.21078e-072	1.7279e-144	0.00599502	1
1.82	14	3.74166	0.007476	1.4489e-071	2.21878e-143	0.007476	1
1.84	18	4.24264	0.00929694	6.49528e-071	2.8216e-142	0.00929694	1
1.85	12	3.4641	0.0103567	1.37183e-070	1.00255e-141	0.0103567	1
1.87	17	4.12311	0.0128257	6.08911e-070	1.25651e-140	0.0128257	1
1.88	15	3.87298	0.0142579	1.27969e-069	4.43216e-140	0.0142579	1
1.9	13	3.60555	0.0175833	5.62407e-069	5.47463e-139	0.0175833	1
1.92	19	4.3589	0.021624	2.45543e-068	6.69699e-138	0.021624	1
1.93	14	3.74166	0.0239553	5.11787e-068	2.33379e-137	0.0239553	1
1.95	10	3.16228	0.0293377	2.21238e-067	2.81362e-136	0.0293377	1
1.96	11	3.31662	0.0324328	4.58849e-067	9.7339e-136	0.0324328	1
1.98	20	4.47214	0.0395544	1.96397e-066	1.15656e-134	0.0395544	1
1.99	14	3.74166	0.0436363	4.05314e-066	3.97219e-134	0.0436363	1
2.01	17	4.12311	0.0529963	1.71771e-065	4.65148e-133	0.0529963	1
2.03	22	4.69042	0.0641853	7.23169e-065	5.39434e-132	0.0641853	1
2.04	15	3.87298	0.0705631	1.48016e-064	1.83034e-131	0.0705631	1
2.06	19	4.3589	0.0851049	6.17009e-064	2.09198e-130	0.0851049	1
2.07	16	4	0.0933662	1.25663e-063	7.04677e-130	0.0933662	1
2.09	14	3.74166	0.112138	5.18662e-063	7.93769e-129	0.112138	1
2.11	17	4.12311	0.134311	2.12663e-062	8.85492e-128	0.134311	1
2.12	14	3.74166	0.146837	4.29555e-062	2.94679e-127	0.146837	1
2.14	16	4	0.175137	1.7439e-061	3.2398e-126	0.175137	1
2.15	18	4.24264	0.191072	3.50506e-061	1.07034e-125	0.191072	1
2.17	16	4	0.226948	1.40894e-060	1.15977e-124	0.226948	1
2.18	12	3.4641	0.247081	2.81782e-060	3.80377e-124	0.247081	1
2.2	20	4.47214	0.292252	1.12151e-059	4.062e-123	0.292252	1
2.22	12	3.4641	0.34472	4.43428e-059	4.29589e-122	0.34472	1
2.23	14	3.74166	0.373997	8.79541e-059	1.39197e-121	0.373997	1
2.25	16	4	0.439303	3.44326e-058	1.45084e-120	0.439303	1
2.26	18	4.24264	0.475619	6.79596e-058	4.66697e-120	0.475619	1
2.28	12	3.4641	0.556343	2.63426e-057	4.79407e-119	0.556343	1
2.3	24	4.89898	0.648961	1.01437e-056	4.87709e-118	0.648961	1
2.31	14	3.74166	0.700169	1.98559e-056	1.54992e-117	0.700169	1
2.33	10	3.16228	0.813328	7.57046e-056	1.55397e-116	0.813328	1
2.34	18	4.24264	0.875676	1.47456e-055	4.90263e-116	0.875676	1
2.36	13	3.60555	1.01296	5.56658e-055	4.84443e-115	1.01296	1
2.37	15	3.87298	1.08834	1.07889e-054	1.51729e-114	1.08834	1
2.39	12	3.4641	1.25373	4.0327e-054	1.47761e-113	1.25373	1
2.41	14	3.74166	1.44023	1.49743e-053	1.42508e-112	1.44023	1
2.42	16	4	1.54203	2.87836e-053	4.40958e-112	1.54203	1
2.44	15	3.87298	1.76404	1.05825e-052	4.19135e-111	1.76404	1
2.45	19	4.3589	1.88479	2.02412e-052	1.28751e-110	1.88479	1
2.47	19	4.3589	2.14717	7.36843e-052	1.20611e-109	2.14717	1
2.48	20	4.47214	2.28936	1.40239e-051	3.6781e-109	2.28936	1
2.5	22	4.69042	2.5972	5.05477e-051	3.39577e-108	2.5972	1
2.52	17	4.12311	2.93824	1.80994e-050	3.10483e-107	2.93824	1
2.53	11	3.31662	3.12195	3.41641e-050	9.35421e-107	3.12195	1
2.55	15	3.87298	3.51718	1.21123e-049	8.42919e-106	3.51718	1
2.56	8	2.82843	3.72929	2.27499e-049	2.52113e-105	3.72929	1
2.58	21	4.58258	4.18391	7.98602e-049	2.23899e-104	4.18391	1
2.6	13	3.60555	4.68092	2.78491e-048	1.96922e-103	4.68092	1
2.61	12	3.4641	4.94597	5.18771e-048	5.81884e-103	4.94597	1
2.63	7	2.64575	5.51045	1.79123e-047	5.04381e-102	5.51045	1
2.64	9	3	5.81034	3.32018e-047	1.47958e-101	5.81034	1
2.66	14	3.74166	6.44651	1.13509e-046	1.26398e-100	6.44651	1
2.67	12	3.4641	6.78317	2.09358e-046	3.68095e-100	6.78317	1
2.69	15	3.87298	7.4945	7.08686e-046	3.09912e-099	7.4945	1
2.71	16	4	8.25741	2.38313e-045	2.58407e-098	8.25741	1
2.72	9	3	8.65848	4.35931e-045	7.43458e-098	8.65848	1
2.74	11	3.31662	9.50015	1.45146e-044	6.10943e-097	9.50015	1
2.75	13	3.60555	9.9408	2.64194e-044	1.74499e-096	9.9408	1
2.77	16	4	10.8617	8.70974e-044	1.41324e-095	10.8617	1
2.79	10	3.16228	11.8349	2.85244e-043	1.1335e-094	11.8349	1
2.8	24	4.89898	12.3409	5.14928e-043	3.19851e-094	12.3409	1
2.82	15	3.87298	13.3906	1.66975e-042	2.52834e-093	13.3906	1
2.83	16	4	13.934	2.99936e-042	7.08269e-093	13.934	1
2.85	16	4	15.0563	9.63007e-042	5.51778e-092	15.0563	1
2.86	20	4.47214	15.6345	1.72129e-041	1.5345e-091	15.6345	1
2.88	15	3.87298	16.8234	5.47202e-041	1.17818e-090	16.8234	1
2.9	19	4.3589	18.0524	1.72811e-040	8.95864e-090	18.0524	1
2.91	20	4.47214	18.6807	3.06343e-040	2.46137e-089	18.6807	1
2.93	23	4.79583	19.9618	9.57912e-040	1.84453e-088	19.9618	1
2.94	20	4.47214	20.6135	1.6897e-039	5.03107e-088	20.6135	1
2.96	21	4.58258	21.9355	5.23144e-039	3.71577e-087	21.9355	1
2.98	19	4.3589	23.2774	1.60903e-038	2.71783e-086	23.2774	1
2.99	25	5	23.9538	2.81487e-038	7.32368e-086	23.9538	1
3.01	25	5	25.3133	8.57225e-038	5.27937e-085	25.3133	1
3.02	23	4.79583	25.9946	1.49223e-037	1.4123e-084	25.9946	1
3.04	22	4.69042	27.3555	4.49954e-037	1.00337e-083	27.3555	1
3.05	38	6.16441	28.0331	7.79394e-037	2.66468e-083	28.0331	1
3.07	27	5.19615	29.3779	2.32692e-036	1.86576e-082	29.3779	1
3.09	25	5	30.7016	6.90139e-036	1.29375e-081	30.7016	1
3.1	32	5.65685	31.3529	1.1856e-035	3.39445e-081	31.3529	1
3.12	28	5.2915	32.6291	3.48166e-035	2.31976e-080	32.6291	1
3.13	26	5.09902	33.2519	5.95162e-035	6.04228e-080	33.2519	1
3.15	31	5.56776	34.4613	1.73053e-034	4.06962e-079	34.4613	1
3.17	42	6.48074	35.6154	4.99863e-034	2.71452e-078	35.6154	1
3.18	44	6.63325	36.1691	8.47445e-034	6.98526e-078	36.1691	1
3.2	30	5.47723	37.2247	2.4237e-033	4.59199e-077	37.2247	1
3.21	34	5.83095	37.7246	4.08871e-033	1.17309e-076	37.7246	1
3.23	46	6.78233	38.6639	1.15784e-032	7.60022e-076	38.6639	1
3.24	37	6.08276	39.1015	1.94358e-032	1.9275e-075	39.1015	1
3.26	30	5.47723	39.9081	5.44951e-032	1.23075e-074	39.9081	1
3.28	39	6.245	40.6183	1.5179e-031	7.78272e-074	40.6183	1
3.29	31	5.56776	40.9353	2.52702e-031	1.94999e-073	40.9353	1
3.31	53	7.28011	41.4902	6.9693e-031	1.21527e-072	41.4902	1
3.32	43	6.55744	41.7268	1.15452e-030	3.02282e-072	41.7268	1
3.34	50	7.07107	42.1163	3.15265e-030	1.85665e-071	42.1163	1
3.36	49	7	42.3912	8.55224e-030	1.12937e-070	42.3912	1
3.37	36	6	42.485	1.40509e-029	2.77528e-070	42.485	1
3.39	42	6.48074	42.5842	3.77401e-029	1.66376e-069	42.5842	1
3.4	39	6.245	42.5894	6.16987e-029	4.05884e-069	42.5894	1
3.42	42	6.48074	42.5111	1.64085e-028	2.39808e-068	42.5111	1
3.43	48	6.9282	42.4277	2.66924e-028	5.80785e-068	42.4277	1
3.45	32	5.65685	42.1733	7.02868e-028	3.38186e-067	42.1733	1
3.47	34	5.83095	41.8039	1.83861e-027	1.95022e-066	41.8039	1
3.48	34	5.83095	41.577	2.96634e-027	4.66623e-066	41.577	1
3.5	47	6.85565	41.0411	7.68302e-027	2.65199e-065	41.0411	1
3.51	38	6.16441	40.7333	1.23342e-026	6.29933e-065	40.7333	1
3.53	40	6.32456	40.0408	3.16312e-026	3.5284e-064	40.0408	1
3.54	31	5.56776	39.6576	5.05291e-026	8.32032e-064	39.6576	1
3.56	39	6.245	38.8211	1.28304e-025	4.59307e-063	38.8211	1
3.58	29	5.38516	37.8966	3.23645e-025	2.51103e-062	37.8966	1
3.59	41	6.40312	37.4036	5.12751e-025	5.84987e-062	37.4036	1
3.61	35	5.91608	36.3608	1.28065e-024	3.15191e-061	36.3608	1
3.62	36	6	35.813	2.0189e-024	7.28966e-061	35.813	1
3.64	26	5.09902	34.6695	4.99265e-024	3.87091e-060	34.6695	1
3.66	22	4.69042	33.4693	1.22653e-023	2.03566e-059	33.4693	1
3.67	33	5.74456	32.8505	1.91768e-023	4.65127e-059	32.8505	1
3.69	16	4	31.5812	4.66462e-023	2.4107e-058	31.5812	1
3.7	23	4.79583	30.9327	7.25705e-023	5.46824e-058	30.9327	1
3.72	31	5.56776	29.6136	1.74781e-022	2.79317e-057	29.6136	1
3.73	22	4.69042	28.9451	2.70574e-022	6.28987e-057	28.9451	1
3.75	26	5.09902	27.5953	6.45232e-022	3.16643e-056	27.5953	1
3.77	23	4.79583	26.2354	1.52853e-021	1.57864e-055	26.2354	1
3.78	14	3.74166	25.5541	2.34681e-021	3.51205e-055	25.5541	1
3.8	23	4.79583	24.1935	5.50468e-021	1.72566e-054	24.1935	1
3.81	27	5.19615	23.5161	8.40973e-021	3.81128e-054	23.5161	1
3.83	23	4.79583	22.1714	1.95312e-020	1.84562e-053	22.1714	1
3.85	18	4.24264	20.8454	4.50617e-020	8.85115e-053	20.8454	1
3.86	28	5.2915	20.1914	6.82762e-020	1.93129e-052	20.1914	1
3.88	19	4.3589	18.9048	1.5597e-019	9.12819e-052	18.9048	1
3.89	22	4.69042	18.2735	2.35153e-019	1.9773e-051	18.2735	1
3.91	21	4.58258	17.0378	5.31883e-019	9.21059e-051	17.0378	1
3.92	21	4.58258	16.4345	7.97945e-019	1.98068e-050	16.4345	1
3.94	20	4.47214	15.2594	1.78703e-018	9.09303e-050	15.2594	1
3.96	17	4.12311	14.1289	3.97578e-018	4.13417e-049	14.1289	1
3.97	20	4.47214	13.5813	5.9155e-018	8.7831e-049	13.5813	1
3.99	29	5.38516	12.5227	1.30309e-017	3.93556e-048	12.5227	1
4	22	4.69042	12.0123	1.92926e-017	8.30051e-048	12.0123	1
4.02	9	3	11.0299	4.20794e-017	3.66557e-047	11.0299	1
4.04	19	4.3589	10.0997	9.11753e-017	1.60312e-046	10.0997	1
4.05	19	4.3589	9.65439	1.33877e-016	3.34038e-046	9.65439	1
4.07	22	4.69042	8.80338	2.87215e-016	1.43979e-045	8.80338	1
4.08	19	4.3589	8.39767	4.19645e-016	2.9783e-045	8.39767	1
4.1	21	4.58258	7.62555	8.91411e-016	1.26517e-044	7.62555	1
4.11	32	5.65685	7.25895	1.29598e-015	2.59812e-044	7.25895	1
4.13	21	4.58258	6.56407	2.72578e-015	1.08772e-043	6.56407	1
4.15	15	3.87298	5.91921	5.69523e-015	4.50986e-043	5.91921	1
4.16	19	4.3589	5.61508	8.21192e-015	9.14967e-043	5.61508	1
4.18	16	4	5.04237	1.69887e-014	3.73877e-042	5.04237	1
4.19	25	5	4.77332	2.43748e-014	7.53027e-042	4.77332	1
4.21	16	4	4.2686	4.99286e-014	3.03259e-041	4.2686	1
4.23	16	4	3.80665	1.01599e-013	1.20949e-040	3.80665	1
4.24	13	3.60555	3.59102	1.44571e-013	2.40666e-040	3.59102	1
4.26	18	4.24264	3.18906	2.91282e-013	9.45981e-040	3.18906	1
4.27	25	5	3.00214	4.12433e-013	1.86868e-039	3.00214	1
4.29	20	4.47214	2.65499	8.22775e-013	7.23905e-039	2.65499	1
4.3	22	4.69042	2.49417	1.15923e-012	1.41963e-038	2.49417	1
4.32	23	4.79583	2.19657	2.28976e-012	5.42e-038	2.19657	1
4.34	22	4.69042	1.9291	4.49304e-012	2.04932e-037	1.9291	1
4.35	21	4.58258	1.80595	6.27826e-012	3.9704e-037	1.80595	1
4.37	18	4.24264	1.57944	1.21979e-011	1.47953e-036	1.57944	1
4.38	20	4.47214	1.47554	1.69602e-011	2.84569e-036	1.47554	1
4.4	18	4.24264	1.28509	3.26265e-011	1.04509e-035	1.28509	1
4.42	16	4	1.11612	6.23505e-011	3.8011e-035	1.11612	1
4.43	17	4.12311	1.03907	8.59801e-011	7.22281e-035	1.03907	1
4.45	20	4.47214	0.898689	1.6269e-010	2.58904e-034	0.898689	1
4.46	29	5.38516	0.834907	2.23237e-010	4.88399e-034	0.834907	1
4.48	17	4.12311	0.7191	4.18239e-010	1.72538e-033	0.7191	1
4.49	38	6.16441	0.666671	5.71054e-010	3.23118e-033	0.666671	1
4.51	26	5.09902	0.571807	1.05933e-009	1.125e-032	0.571807	1
4.53	23	4.79583	0.489079	1.95214e-009	3.87906e-032	0.489079	1
4.54	20	4.47214	0.451847	2.64348e-009	7.17686e-032	0.451847	1
4.56	26	5.09902	0.384865	4.82338e-009	2.43887e-031	0.384865	1
4.57	30	5.47723	0.354824	6.49924e-009	4.47957e-031	0.354824	1
4.59	24	4.89898	0.300966	1.17418e-008	1.50027e-030	0.300966	1
4.6	27	5.19615	0.276896	1.57432e-008	2.73562e-030	0.276896	1
4.62	23	4.79583	0.233888	2.81615e-008	9.02958e-030	0.233888	1
4.64	32	5.65685	0.197011	5.00438e-008	2.95166e-029	0.197011	1
4.65	27	5.19615	0.180626	6.65459e-008	5.31722e-029	0.180626	1
4.67	28	5.2915	0.151513	1.17087e-007	1.71301e-028	0.151513	1
4.68	33	5.74456	0.138622	1.54927e-007	3.06351e-028	0.138622	1
4.7	27	5.19615	0.115795	2.69904e-007	9.7269e-028	0.115795	1
4.72	21	4.58258	0.0964586	4.67113e-007	3.05855e-027	0.0964582	1
4.73	31	5.56776	0.0879455	6.12988e-007	5.40388e-027	0.0879449	1
4.75	25	5	0.0729547	1.05041e-006	1.67466e-026	0.0729536	1
4.76	33	5.74456	0.0663775	1.37163e-006	2.93735e-026	0.0663761	1
4.78	28	5.2915	0.0548345	2.32721e-006	8.97128e-026	0.0548322	1
4.79	35	5.91608	0.0497876	3.02385e-006	1.56215e-025	0.0497845	1
4.81	22	4.69042	0.0409599	5.0799e-006	4.7022e-025	0.0409549	1
4.83	26	5.09902	0.0336061	8.47774e-006	1.40173e-024	0.0335976	1
4.84	18	4.24264	0.0304097	1.09249e-005	2.41138e-024	0.0303988	1
4.86	23	4.79583	0.024852	1.80524e-005	7.08447e-024	0.024834	1
4.87	19	4.3589	0.0224458	2.31483e-005	1.2099e-023	0.0224227	1
4.89	32	5.65685	0.0182795	3.78732e-005	3.50323e-023	0.0182417	1
4.91	24	4.89898	0.0148606	6.15566e-005	1.00456e-022	0.014799	1
4.92	24	4.89898	0.013394	7.82834e-005	1.69492e-022	0.0133157	1
4.94	27	5.19615	0.0108837	0.000125982	4.78998e-022	0.0107577	1
4.95	26	5.09902	0.00981871	0.000159422	8.02317e-022	0.00965929	1
4.97	25	5	0.00802523	0.000254027	2.23465e-021	0.0077712	1
4.98	27	5.19615	0.00728303	0.000319867	3.71588e-021	0.00696316	1
5	30	5.47723	0.00608341	0.000504656	1.02001e-020	0.00557875	1
5.02	22	4.69042	0.00524812	0.000790954	2.7729e-020	0.00445717	1
5.03	26	5.09902	0.00496761	0.000987762	4.55531e-020	0.00397985	1
5.05	31	5.56776	0.00469933	0.00153286	1.22046e-019	0.00316648	1
5.06	28	5.2915	0.00472629	0.0019048	1.99044e-019	0.00282148	1
5.08	21	4.58258	0.00516231	0.00292681	5.25575e-019	0.0022355	1
5.1	39	6.245	0.00623382	0.00446753	1.37438e-018	0.00176629	1
5.11	24	4.89898	0.00707428	0.0055059	2.21443e-018	0.00156839	1
5.13	27	5.19615	0.00955543	0.00832139	5.70707e-018	0.00123404	1
5.14	25	5	0.0112983	0.0102048	9.12868e-018	0.00109348	1
5.16	21	4.58258	0.0161277	0.0152709	2.31866e-017	0.000856792	1
5.17	31	5.56776	0.0193922	0.0186346	3.6819e-017	0.000757624	1
5.19	15	3.87298	0.0282018	0.0276107	9.2168e-017	0.000591158	1
5.21	22	4.69042	0.0411008	0.0406408	2.28494e-016	0.000459986	1
5.22	19	4.3589	0.04959	0.0491846	3.5846e-016	0.000405333	1
5.24	24	4.89898	0.071996	0.0716819	8.75818e-016	0.000314081	1
5.25	29	5.38516	0.0865986	0.0863224	1.36402e-015	0.000276186	1
5.27	30	5.47723	0.124779	0.124566	3.28452e-015	0.000213117	1
5.29	25	5	0.178731	0.178567	7.83266e-015	0.000163993	1
5.3	27	5.19615	0.213413	0.213269	1.20517e-014	0.000143706	1
5.32	21	4.58258	0.30282	0.30271	2.83246e-014	0.000110121	1
5.33	31	5.56776	0.359845	0.359749	4.32655e-014	9.62975e-005	1
5.35	18	4.24264	0.505656	0.505582	1.00216e-013	7.34847e-005	1
5.36	28	5.2915	0.597941	0.597877	1.51968e-013	6.41261e-005	1
5.38	33	5.74456	0.832002	0.831953	3.46918e-013	4.87309e-005	1
5.4	34	5.83095	1.15008	1.15005	7.84308e-013	3.69288e-005	1
5.41	34	5.83095	1.34883	1.3488	1.175e-012	3.21139e-005	1
5.43	21	4.58258	1.84614	1.84611	2.61803e-012	2.42349e-005	1
5.44	33	5.74456	2.15448	2.15445	3.89371e-012	2.10311e-005	1
5.46	40	6.32456	2.91975	2.91973	8.55027e-012	1.58051e-005	1
5.48	23	4.79583	3.93078	3.93077	1.85944e-011	1.18447e-005	1
5.49	37	6.08276	4.54956	4.54955	2.73215e-011	1.02432e-005	1
5.51	24	4.89898	6.06454	6.06453	5.85579e-011	7.64448e-006	1
5.52	42	6.48074	6.98451	6.9845	8.54173e-011	6.59709e-006	1
5.54	37	6.08276	9.21848	9.21847	1.80429e-010	4.90291e-006	1
5.55	36	6	10.5644	10.5644	2.6128e-010	4.22232e-006	1
5.57	35	5.91608	13.8058	13.8058	5.43933e-010	3.12493e-006	1
5.59	58	7.61577	17.9229	17.9229	1.12142e-009	2.30632e-006	1
5.6	40	6.32456	20.3707	20.3707	1.60436e-009	1.97928e-006	1
5.62	43	6.55744	26.1847	26.1847	3.25991e-009	1.4547e-006	1
5.63	54	7.34847	29.6137	29.6137	4.62996e-009	1.24582e-006	1
5.65	69	8.30662	37.6902	37.6902	9.2717e-009	9.11822e-007	1
5.67	69	8.30662	47.6534	47.6534	1.83877e-008	6.65513e-007	1
5.68	67	8.18535	53.4503	53.4503	2.58007e-008	5.67971e-007	1
5.7	89	9.43398	66.9129	66.9129	5.04288e-008	4.12819e-007	1
5.71	111	10.5357	74.6815	74.6815	7.0246e-008	3.5158e-007	1
5.73	102	10.0995	92.5693	92.5693	1.35315e-007	2.54475e-007	1
5.74	135	11.619	102.806	102.806	1.87124e-007	2.16273e-007	1
5.76	135	11.619	126.173	126.173	3.5525e-007	1.55887e-007	1
5.78	173	13.1529	153.831	153.831	6.6792e-007	1.12049e-007	1
5.79	181	13.4536	169.436	169.436	9.12514e-007	9.48979e-008	1
5.81	189	13.7477	204.54	204.54	1.69086e-006	6.79272e-008	1
5.82	211	14.5258	224.176	224.176	2.29331e-006	5.74095e-008	1
5.84	303	17.4069	267.951	267.951	4.18804e-006	4.09221e-008	1
5.85	268	16.3707	292.221	292.221	5.63902e-006	3.45137e-008	1
5.87	343	18.5203	345.838	345.838	1.01492e-005	2.44993e-008	1
5.89	371	19.2614	406.596	406.596	1.80902e-005	1.73423e-008	1
5.9	446	21.1187	439.776	439.776	2.4064e-005	1.45757e-008	1
5.92	493	22.2036	511.936	511.936	4.22727e-005	1.02747e-008	1
5.93	478	21.8632	550.975	550.975	5.58245e-005	8.61762e-009	1
5.95	615	24.7992	635.054	635.054	9.66484e-005	6.04944e-009	1
5.97	629	25.0799	727.142	727.142	0.000165711	4.23481e-009	1
5.98	689	26.2488	776.153	776.153	0.000216196	3.53949e-009	1
6	850	29.1548	879.934	879.934	0.000365328	2.46744e-009	1
6.01	862	29.3598	934.599	934.598	0.000473172	2.05801e-009	1
6.03	998	31.5911	1049.11	1049.11	0.000788011	1.4287e-009	1
6.04	1123	33.5112	1108.78	1108.78	0.00101323	1.18914e-009	1
6.06	1203	34.6843	1232.36	1232.35	0.00166303	8.22082e-010	1
6.08	1256	35.4401	1360.68	1360.68	0.0027032	5.66745e-010	1
6.09	1618	40.2244	1426.24	1426.23	0.00343389	4.70079e-010	1
6.11	1349	36.7287	1559.22	1559.22	0.00550102	3.22723e-010	1
6.12	1736	41.6653	1626.26	1626.25	0.00693731	2.6712e-010	1
6.14	1756	41.9047	1760.35	1760.34	0.0109528	1.82622e-010	1
6.16	1911	43.715	1892.95	1892.94	0.0171257	1.24507e-010	1
6.17	1974	44.4297	1958.1	1958.07	0.0213367	1.02697e-010	1
6.19	1963	44.3058	2084.82	2084.79	0.0328797	6.97244e-011	1
6.2	2275	47.697	2145.91	2145.87	0.0406675	5.73911e-011	1
6.22	2251	47.4447	2262.26	2262.2	0.0617626	3.88023e-011	1
6.23	2263	47.571	2317.03	2316.96	0.0758376	3.18721e-011	1
6.25	2505	50.05	2418.58	2418.47	0.113512	2.14591e-011	1
6.27	2390	48.8876	2507.96	2507.79	0.168262	1.4408e-011	1
6.28	2708	52.0384	2547.57	2547.36	0.204116	1.17936e-011	1
6.3	2530	50.2991	2615.69	2615.39	0.298194	7.88543e-012	1
6.31	2694	51.9038	2643.89	2643.53	0.359111	6.44113e-012	1
6.33	2765	52.5833	2687.86	2687.35	0.517046	4.28873e-012	1
6.35	2981	54.5985	2714.64	2713.9	0.737252	2.84765e-012	1
6.36	2539	50.3885	2721.4	2720.52	0.87716	2.31799e-012	1
6.38	2770	52.6308	2721.53	2720.3	1.23266	1.5327e-012	1
