# exported by fityk 0.8.7
#3-Cu:x	3-Cu:y	3-Cu:s	3-Cu:F(x)	3-Cu:%_1(x)	3-Cu:%_2(x)	3-Cu:a
13.46	3	1.73205	7.64736e-102	1.13239e-115	7.64736e-102	1
13.48	3	1.73205	9.42e-103	1.52499e-116	9.42e-103	1
13.5	5	2.23607	1.14982e-103	2.03869e-117	1.14982e-103	1
13.51	6	2.44949	4.00347e-104	7.43362e-118	4.00347e-104	1
13.53	2	1.41421	4.82034e-105	9.82901e-119	4.82034e-105	1
13.54	3	1.73205	1.66692e-105	3.56427e-119	1.66692e-105	1
13.56	4	2	1.97978e-106	4.66127e-120	1.97978e-106	1
13.58	3	1.73205	2.33003e-107	6.05137e-121	2.33003e-107	1
13.59	2	1.41421	7.96614e-108	2.17437e-121	7.96614e-108	1
13.61	4	2	9.24811e-109	2.79195e-122	9.24811e-109	1
13.62	1	1	3.1403e-109	9.97701e-123	3.1403e-109	1
13.64	3	1.73205	3.59615e-110	1.26706e-123	3.59615e-110	1
13.65	5	2.23607	1.21279e-110	4.50301e-124	1.21279e-110	1
13.67	2	1.41421	1.36998e-111	5.65619e-125	1.36998e-111	1
13.69	4	2	1.53349e-112	7.05281e-126	1.53349e-112	1
13.7	4	2	5.11307e-113	2.48363e-126	5.11307e-113	1
13.72	3	1.73205	5.64562e-114	3.06301e-127	5.64562e-114	1
13.73	9	3	1.86957e-114	1.07272e-127	1.86957e-114	1
13.75	3	1.73205	2.03626e-115	1.30849e-128	2.03626e-115	1
13.77	4	2	2.19768e-116	1.58443e-129	2.19768e-116	1
13.78	1	1	7.19527e-117	5.49831e-130	7.19527e-117	1
13.8	5	2.23607	7.6602e-118	6.58499e-131	7.6602e-118	1
13.81	2	1.41421	2.49088e-118	2.27261e-131	2.49088e-118	1
13.83	3	1.73205	2.61582e-119	2.69199e-132	2.61582e-119	1
13.84	4	2	8.44792e-120	9.23964e-133	8.44792e-120	1
13.86	2	1.41421	8.75117e-121	1.0825e-133	8.75117e-121	1
13.88	9	3	8.98303e-122	1.25898e-134	8.98303e-122	1
13.89	3	1.73205	2.86825e-122	4.28174e-135	2.86825e-122	1
13.91	4	2	2.90426e-123	4.92531e-136	2.90426e-123	1
13.92	2	1.41421	9.21e-124	1.66589e-136	9.21e-124	1
13.94	6	2.44949	9.19897e-125	1.89533e-137	9.19897e-125	1
13.96	7	2.64575	9.10458e-126	2.14062e-138	9.10458e-126	1
13.97	4	2	2.85453e-126	7.17418e-139	2.85453e-126	1
13.99	8	2.82843	2.78687e-127	8.01402e-140	2.78687e-127	1
14	3	1.73205	8.67808e-128	2.67113e-140	8.67808e-128	1
14.02	3	1.73205	8.35731e-129	2.95119e-141	8.35731e-129	1
14.03	4	2	2.58466e-129	9.78261e-142	2.58466e-129	1
14.05	3	1.73205	2.45532e-130	1.06901e-142	2.45532e-130	1
14.07	4	2	2.31128e-131	1.15964e-143	2.31128e-131	1
14.08	2	1.41421	7.0671e-132	3.80891e-144	7.0671e-132	1
14.1	6	2.44949	6.56218e-133	4.08664e-145	6.56218e-133	1
14.11	6	2.44949	1.99281e-133	1.33492e-145	1.99281e-133	1
14.13	2	1.41421	1.8253e-134	1.4166e-146	1.8253e-134	1
14.15	3	1.73205	1.6567e-135	1.49229e-147	1.6567e-135	1
14.16	7	2.64575	4.97409e-136	4.83016e-148	4.97409e-136	1
14.18	1	1	4.45332e-137	5.0326e-149	4.45332e-137	1
14.19	3	1.73205	1.32796e-137	1.61999e-149	1.32796e-137	1
14.21	3	1.73205	1.17278e-138	1.66943e-150	1.17278e-138	1
14.22	5	2.23607	3.47334e-139	5.34443e-151	3.47334e-139	1
14.24	1	1	3.0258e-140	5.44728e-152	3.0258e-140	1
14.26	5	2.23607	2.612e-141	5.51156e-153	2.612e-141	1
14.27	2	1.41421	7.64814e-142	1.74835e-153	7.64814e-142	1
14.29	0	1	6.51255e-143	1.74963e-154	6.51255e-143	1
14.3	4	2	1.89393e-143	5.51965e-155	1.89393e-143	1
14.32	4	2	1.59082e-144	5.46329e-156	1.59082e-144	1
14.34	2	1.41421	1.32409e-145	5.36801e-157	1.32409e-145	1
14.35	2	1.41421	3.80699e-146	1.67803e-157	3.80699e-146	1
14.37	3	1.73205	3.12565e-147	1.63073e-158	3.12565e-147	1
14.38	4	2	8.92555e-148	5.06966e-159	8.92555e-148	1
14.4	1	1	7.22861e-149	4.87288e-160	7.22861e-149	1
14.41	3	1.73205	2.05012e-149	1.50659e-160	2.05012e-149	1
14.43	5	2.23607	1.6378e-150	1.43227e-161	1.6378e-150	1
14.45	1	1	1.29653e-151	1.35168e-162	1.29653e-151	1
14.46	3	1.73205	3.63547e-152	4.14097e-163	3.63547e-152	1
14.48	3	1.73205	2.83886e-153	3.86521e-164	2.83886e-153	1
14.49	4	2	7.90589e-154	1.17765e-164	7.90589e-154	1
14.51	1	1	6.08969e-155	1.0872e-165	6.08969e-155	1
14.53	5	2.23607	4.64816e-156	9.96371e-167	4.64816e-156	1
14.54	5	2.23607	1.27979e-156	3.00803e-167	1.27979e-156	1
14.56	4	2	9.63577e-158	2.72658e-168	9.63577e-158	1
14.57	3	1.73205	2.63497e-158	8.18637e-169	2.63497e-158	1
14.59	0	1	1.95697e-159	7.33923e-170	1.95697e-159	1
14.6	5	2.23607	5.315e-160	2.19147e-170	5.315e-160	1
14.62	1	1	3.89379e-161	1.94321e-171	3.89379e-161	1
14.64	1	1	2.82672e-162	1.71048e-172	2.82672e-162	1
14.65	2	1.41421	7.59021e-163	5.06086e-173	7.59021e-163	1
14.67	1	1	5.43533e-164	4.40603e-174	5.43533e-164	1
14.68	5	2.23607	1.44953e-164	1.29648e-174	1.44953e-164	1
14.7	2	1.41421	1.02391e-165	1.11638e-175	1.02391e-165	1
14.71	1	1	2.71202e-166	3.26695e-176	2.71202e-166	1
14.73	3	1.73205	1.88967e-167	2.78236e-177	1.88967e-167	1
14.75	3	1.73205	1.30473e-168	2.35235e-178	1.30473e-168	1
14.76	6	2.44949	3.41669e-169	6.82104e-179	3.41669e-169	1
14.78	4	2	2.32703e-170	5.70377e-180	2.32703e-170	1
14.79	0	1	6.05223e-171	1.64484e-180	6.05223e-171	1
14.81	2	1.41421	4.06606e-172	1.36038e-181	4.06606e-172	1
14.83	2	1.41421	2.7069e-173	1.11689e-182	2.7069e-173	1
14.84	2	1.41421	6.96045e-174	3.19149e-183	6.96045e-174	1
14.86	2	1.41421	4.57086e-175	2.5916e-184	4.57086e-175	1
14.87	2	1.41421	1.16733e-175	7.36483e-185	1.16733e-175	1
14.89	3	1.73205	7.56162e-177	5.9151e-186	7.56162e-177	1
14.9	4	2	1.91797e-177	1.67174e-186	1.91797e-177	1
14.92	4	2	1.22553e-178	1.32798e-187	1.22553e-178	1
14.94	2	1.41421	7.75975e-180	1.0472e-188	7.75975e-180	1
14.95	3	1.73205	1.94592e-180	2.93263e-189	1.94592e-180	1
14.97	1	1	1.21537e-181	2.28729e-190	1.21537e-181	1
14.98	3	1.73205	3.02704e-182	6.37029e-191	3.02704e-182	1
15	2	1.41421	1.86494e-183	4.91414e-192	1.86494e-183	1
15.02	3	1.73205	1.13855e-184	3.76315e-193	1.13855e-184	1
15.03	2	1.41421	2.80357e-185	1.03851e-193	2.80357e-185	1
15.05	8	2.82843	1.68834e-186	7.86569e-195	1.68834e-186	1
15.06	3	1.73205	4.12904e-187	2.15877e-195	4.12904e-187	1
15.08	1	1	2.45278e-188	1.61718e-196	2.45278e-188	1
15.09	3	1.73205	5.95771e-189	4.41409e-197	5.95771e-189	1
15.11	3	1.73205	3.49101e-190	3.27052e-198	3.49101e-190	1
15.13	4	2	2.02704e-191	2.40552e-199	2.02704e-191	1
15.14	2	1.41421	4.86782e-192	6.50596e-200	4.86782e-192	1
15.16	3	1.73205	2.7881e-193	4.7329e-201	2.7881e-193	1
15.17	2	1.41421	6.64982e-194	1.27304e-201	6.64982e-194	1
15.19	7	2.64575	3.75703e-195	9.15971e-203	3.75703e-195	1
15.21	3	1.73205	2.10339e-196	6.54241e-204	2.10339e-196	1
15.22	3	1.73205	4.95991e-197	1.7437e-204	4.95991e-197	1
15.24	4	2	2.73912e-198	1.23183e-205	2.73912e-198	1
15.25	5	2.23607	6.41497e-199	3.26511e-206	6.41497e-199	1
15.27	4	2	3.49457e-200	2.28141e-207	3.49457e-200	1
15.28	4	2	8.12845e-201	6.01397e-208	8.12845e-201	1
15.3	3	1.73205	4.36785e-202	4.15613e-209	4.36785e-202	1
15.32	1	1	2.32578e-203	2.85124e-210	2.32578e-203	1
15.33	8	2.82843	5.34852e-204	7.44753e-211	5.34852e-204	1
15.35	3	1.73205	2.80928e-205	5.05336e-212	2.80928e-205	1
15.36	1	1	6.41641e-206	1.31272e-212	6.41641e-206	1
15.38	2	1.41421	3.32442e-207	8.80974e-214	3.32442e-207	1
15.4	5	2.23607	1.70679e-208	5.8691e-215	1.70679e-208	1
15.41	2	1.41421	3.85414e-209	1.51071e-215	3.85413e-209	1
15.43	3	1.73205	1.95188e-210	9.95439e-217	1.95188e-210	1
15.44	1	1	4.37754e-211	2.54822e-217	4.37754e-211	1
15.46	3	1.73205	2.18684e-212	1.66071e-218	2.18684e-212	1
15.47	2	1.41421	4.87109e-213	4.22793e-219	4.87109e-213	1
15.49	5	2.23607	2.40035e-214	2.72527e-220	2.40035e-214	1
15.51	3	1.73205	1.1721e-215	1.74384e-221	1.1721e-215	1
15.52	4	2	2.58121e-216	4.39906e-222	2.58121e-216	1
15.54	4	2	1.24329e-217	2.78407e-223	1.24329e-217	1
15.55	2	1.41421	2.71935e-218	6.98469e-224	2.71934e-218	1
15.57	5	2.23607	1.29204e-219	4.37212e-225	1.29204e-219	1
15.59	3	1.73205	6.08317e-221	2.71677e-226	6.08314e-221	1
15.6	2	1.41421	1.31544e-221	6.75366e-227	1.31543e-221	1
15.62	2	1.41421	6.10923e-223	4.15073e-228	6.10918e-223	1
15.63	1	1	1.31208e-223	1.02618e-228	1.31207e-223	1
15.65	1	1	6.01084e-225	6.23781e-230	6.01078e-225	1
15.66	7	2.64575	1.28215e-225	1.53371e-230	1.28213e-225	1
15.68	2	1.41421	5.79398e-227	9.22094e-232	5.79389e-227	1
15.7	4	2	2.59452e-228	5.50332e-233	2.59446e-228	1
15.71	2	1.41421	5.47157e-229	1.34077e-233	5.47144e-229	1
15.73	2	1.41421	2.41688e-230	7.91459e-235	2.4168e-230	1
15.74	3	1.73205	5.06222e-231	1.91766e-235	5.06203e-231	1
15.76	3	1.73205	2.2057e-232	1.11961e-236	2.20559e-232	1
15.77	10	3.16228	4.58845e-233	2.69788e-237	4.58818e-233	1
15.79	2	1.41421	1.97213e-234	1.55792e-238	1.97198e-234	1
15.81	1	1	8.39943e-236	8.93061e-240	8.39854e-236	1
15.82	2	1.41421	1.72752e-236	2.13234e-240	1.72731e-236	1
15.84	5	2.23607	7.25782e-238	1.20897e-241	7.25661e-238	1
15.85	5	2.23607	1.48257e-238	2.8708e-242	1.48228e-238	1
15.87	1	1	6.14426e-240	1.60986e-243	6.14265e-240	1
15.89	4	2	2.52334e-241	8.9617e-245	2.52245e-241	1
15.9	5	2.23607	5.09624e-242	2.10861e-245	5.09413e-242	1
15.92	6	2.44949	2.06463e-243	1.16097e-246	2.06346e-243	1
15.93	1	1	4.14153e-244	2.7167e-247	4.13881e-244	1
15.95	3	1.73205	1.65521e-245	1.47942e-248	1.65373e-245	1
15.96	2	1.41421	3.29782e-246	3.44288e-249	3.29438e-246	1
15.98	1	1	1.3003e-247	1.85436e-250	1.29845e-247	1
16	5	2.23607	5.08116e-249	9.91482e-252	5.07124e-249	1
16.01	5	2.23607	1.00108e-249	2.28631e-252	9.98792e-250	1
16.03	2	1.41421	3.86002e-251	1.20906e-253	3.84793e-251	1
16.04	2	1.41421	7.55466e-252	2.77276e-254	7.52694e-252	1
16.06	2	1.41421	2.87493e-253	1.45027e-255	2.86043e-253	1
16.08	1	1	1.0847e-254	7.53015e-257	1.07717e-254	1
16.09	3	1.73205	2.1003e-255	1.71114e-257	2.08319e-255	1
16.11	3	1.73205	7.82614e-257	8.78748e-259	7.73827e-257	1
16.12	2	1.41421	1.50619e-257	1.98591e-259	1.48633e-257	1
16.14	2	1.41421	5.54707e-259	1.0087e-260	5.4462e-259	1
16.15	3	1.73205	1.06163e-259	2.26709e-261	1.03896e-259	1
16.17	3	1.73205	3.86911e-261	1.13892e-262	3.75522e-261	1
16.19	2	1.41421	1.40177e-262	5.67983e-264	1.34498e-262	1
16.2	2	1.41421	2.66319e-263	1.26492e-264	2.5367e-263	1
16.22	3	1.73205	9.58602e-265	6.2392e-266	8.9621e-265	1
16.23	0	1	1.81697e-265	1.38187e-266	1.67879e-265	1
16.25	5	2.23607	6.5247e-267	6.74152e-268	5.85055e-267	1
16.27	4	2	2.34689e-268	3.26485e-269	2.02041e-268	1
16.28	1	1	4.45827e-269	7.16511e-270	3.74176e-269	1
16.3	1	1	1.61782e-270	3.43204e-271	1.27462e-270	1
16.31	1	1	3.09356e-271	7.49073e-272	2.34448e-271	1
16.33	3	1.73205	1.14267e-272	3.54877e-273	7.87794e-273	1
16.34	2	1.41421	2.20947e-273	7.70302e-274	1.43916e-273	1
16.36	0	1	8.37964e-275	3.60944e-275	4.7702e-275	1
16.38	3	1.73205	3.2457e-276	1.67893e-276	1.56677e-276	1
16.39	2	1.41421	6.44086e-277	3.61108e-277	2.82978e-277	1
16.41	3	1.73205	2.57814e-278	1.66133e-278	9.16816e-279	1
16.42	3	1.73205	5.19822e-279	3.55361e-279	1.64461e-279	1
16.44	3	1.73205	2.14261e-280	1.61701e-280	5.25596e-281	1
16.46	0	1	8.96867e-282	7.30417e-282	1.6645e-282	1
16.47	1	1	1.84332e-282	1.54813e-282	2.95198e-283	1
16.49	3	1.73205	7.8387e-284	6.91654e-284	9.22159e-285	1
16.5	3	1.73205	1.62036e-284	1.45793e-284	1.6243e-285	1
16.52	1	1	6.94284e-286	6.44232e-286	5.0052e-287	1
16.53	2	1.41421	1.43808e-286	1.35052e-286	8.75615e-288	1
16.55	1	1	6.1686e-288	5.90245e-288	2.66151e-289	1
16.57	2	1.41421	2.64098e-289	2.56082e-289	8.01648e-291	1
16.58	0	1	5.458e-290	5.31934e-290	1.38652e-291	1
16.6	0	1	2.32379e-291	2.28259e-291	4.1195e-293	1
16.61	3	1.73205	4.78618e-292	4.71542e-292	7.0765e-294	1
16.63	2	1.41421	2.02205e-293	2.00131e-293	2.07394e-295	1
16.65	2	1.41421	8.49213e-295	8.4319e-295	6.02304e-297	1
16.66	2	1.41421	1.73621e-295	1.72598e-295	1.02292e-297	1
16.68	2	1.41421	7.22167e-297	7.19236e-297	2.93036e-299	1
16.69	3	1.73205	1.46912e-297	1.46418e-297	4.94285e-300	1
16.71	3	1.73205	6.04864e-299	6.03467e-299	1.39675e-301	1
16.72	3	1.73205	1.22411e-299	1.22177e-299	2.33995e-302	1
16.74	1	1	4.98701e-301	4.98049e-301	6.52242e-304	1
16.76	1	1	2.01725e-302	2.01545e-302	1.80158e-305	1
16.77	2	1.41421	4.0462e-303	4.04321e-303	2.98394e-306	1
16.79	4	2	1.61908e-304	1.61826e-304	8.13011e-308	1
16.8	0	1	3.22996e-305	3.22862e-305	1.33741e-308	1
16.82	3	1.73205	1.27846e-306	1.2781e-306	3.59444e-310	1
16.83	3	1.73205	2.53655e-307	2.53597e-307	5.87259e-311	1
16.85	2	1.41421	9.93076e-309	9.92921e-309	1.55689e-312	1
16.87	3	1.73205	3.85965e-310	3.85924e-310	4.09004e-314	1
16.88	4	2	7.5882e-311	7.58754e-311	6.60658e-315	1
16.9	4	2	2.91701e-312	2.91684e-312	1.71198e-316	1
16.91	1	1	5.70354e-313	5.70327e-313	2.74652e-317	1
16.93	3	1.73205	2.16857e-314	2.1685e-314	7.00432e-319	1
16.95	3	1.73205	8.18488e-316	8.18473e-316	1.52271e-320	1
16.96	2	1.41421	1.58577e-316	1.58577e-316	0	1
16.98	1	1	5.91177e-318	5.91177e-318	0	1
16.99	3	1.73205	1.13506e-318	1.13506e-318	0	1
17.01	1	1	2.3646e-320	2.3646e-320	0	1
17.02	0	1	0	0	0	1
17.04	4	2	0	0	0	1
17.06	1	1	0	0	0	1
17.07	2	1.41421	0	0	0	1
17.09	1	1	0	0	0	1
17.1	2	1.41421	0	0	0	1
17.12	0	1	0	0	0	1
17.14	3	1.73205	0	0	0	1
17.15	1	1	0	0	0	1
17.17	5	2.23607	0	0	0	1
17.18	2	1.41421	0	0	0	1
17.2	1	1	0	0	0	1
17.21	2	1.41421	0	0	0	1
17.23	5	2.23607	0	0	0	1
17.25	2	1.41421	0	0	0	1
17.26	4	2	0	0	0	1
17.28	3	1.73205	0	0	0	1
17.29	4	2	0	0	0	1
17.31	1	1	0	0	0	1
17.33	3	1.73205	0	0	0	1
17.34	1	1	0	0	0	1
17.36	5	2.23607	0	0	0	1
17.37	2	1.41421	0	0	0	1
17.39	2	1.41421	0	0	0	1
17.4	0	1	0	0	0	1
17.42	2	1.41421	0	0	0	1
17.44	2	1.41421	0	0	0	1
17.45	2	1.41421	0	0	0	1
17.47	3	1.73205	0	0	0	1
17.48	0	1	0	0	0	1
17.5	2	1.41421	0	0	0	1
17.52	2	1.41421	0	0	0	1
17.53	4	2	0	0	0	1
17.55	2	1.41421	0	0	0	1
17.56	2	1.41421	0	0	0	1
17.58	5	2.23607	0	0	0	1
17.59	2	1.41421	0	0	0	1
17.61	1	1	0	0	0	1
17.63	3	1.73205	0	0	0	1
17.64	3	1.73205	0	0	0	1
17.66	4	2	0	0	0	1
17.67	2	1.41421	0	0	0	1
17.69	0	1	0	0	0	1
17.71	4	2	0	0	0	1
17.72	2	1.41421	0	0	0	1
17.74	1	1	0	0	0	1
17.75	1	1	0	0	0	1
17.77	2	1.41421	0	0	0	1
17.78	1	1	0	0	0	1
17.8	3	1.73205	0	0	0	1
17.82	1	1	0	0	0	1
17.83	1	1	0	0	0	1
17.85	4	2	0	0	0	1
17.86	2	1.41421	0	0	0	1
17.88	3	1.73205	0	0	0	1
17.89	3	1.73205	0	0	0	1
17.91	0	1	0	0	0	1
17.93	1	1	0	0	0	1
17.94	0	1	0	0	0	1
17.96	3	1.73205	0	0	0	1
17.97	1	1	0	0	0	1
17.99	0	1	0	0	0	1
18.01	1	1	0	0	0	1
18.02	1	1	0	0	0	1
18.04	3	1.73205	0	0	0	1
18.05	2	1.41421	0	0	0	1
18.07	0	1	0	0	0	1
18.08	2	1.41421	0	0	0	1
18.1	1	1	0	0	0	1
18.12	0	1	0	0	0	1
18.13	0	1	0	0	0	1
18.15	2	1.41421	0	0	0	1
18.16	0	1	0	0	0	1
18.18	5	2.23607	0	0	0	1
18.2	6	2.44949	0	0	0	1
18.21	3	1.73205	0	0	0	1
18.23	3	1.73205	0	0	0	1
18.24	0	1	0	0	0	1
18.26	1	1	0	0	0	1
18.27	2	1.41421	0	0	0	1
18.29	1	1	0	0	0	1
18.31	0	1	0	0	0	1
18.32	1	1	0	0	0	1
18.34	0	1	0	0	0	1
18.35	3	1.73205	0	0	0	1
18.37	1	1	0	0	0	1
18.39	0	1	0	0	0	1
18.4	1	1	0	0	0	1
18.42	1	1	0	0	0	1
18.43	1	1	0	0	0	1
18.45	0	1	0	0	0	1
18.46	0	1	0	0	0	1
18.48	1	1	0	0	0	1
18.5	0	1	0	0	0	1
18.51	4	2	0	0	0	1
18.53	1	1	0	0	0	1
18.54	0	1	0	0	0	1
18.56	3	1.73205	0	0	0	1
18.58	3	1.73205	0	0	0	1
18.59	1	1	0	0	0	1
18.61	1	1	0	0	0	1
18.62	0	1	0	0	0	1
18.64	3	1.73205	0	0	0	1
18.65	2	1.41421	0	0	0	1
18.67	0	1	0	0	0	1
18.69	2	1.41421	0	0	0	1
18.7	1	1	0	0	0	1
18.72	1	1	0	0	0	1
18.73	2	1.41421	0	0	0	1
18.75	1	1	0	0	0	1
18.77	2	1.41421	0	0	0	1
18.78	2	1.41421	0	0	0	1
18.8	0	1	0	0	0	1
18.81	1	1	0	0	0	1
18.83	1	1	0	0	0	1
18.84	2	1.41421	0	0	0	1
18.86	2	1.41421	0	0	0	1
18.88	2	1.41421	0	0	0	1
18.89	0	1	0	0	0	1
18.91	0	1	0	0	0	1
18.92	1	1	0	0	0	1
18.94	0	1	0	0	0	1
18.95	2	1.41421	0	0	0	1
18.97	1	1	0	0	0	1
18.99	1	1	0	0	0	1
19	1	1	0	0	0	1
19.02	2	1.41421	0	0	0	1
19.03	1	1	0	0	0	1
19.05	2	1.41421	0	0	0	1
19.07	0	1	0	0	0	1
19.08	4	2	0	0	0	1
19.1	0	1	0	0	0	1
19.11	4	2	0	0	0	1
19.13	1	1	0	0	0	1
19.14	2	1.41421	0	0	0	1
19.16	3	1.73205	0	0	0	1
19.18	3	1.73205	0	0	0	1
19.19	1	1	0	0	0	1
19.21	0	1	0	0	0	1
19.22	1	1	0	0	0	1
19.24	1	1	0	0	0	1
19.26	1	1	0	0	0	1
19.27	4	2	0	0	0	1
19.29	2	1.41421	0	0	0	1
19.3	4	2	0	0	0	1
19.32	0	1	0	0	0	1
19.33	3	1.73205	0	0	0	1
19.35	5	2.23607	0	0	0	1
19.37	3	1.73205	0	0	0	1
19.38	0	1	0	0	0	1
19.4	2	1.41421	0	0	0	1
19.41	2	1.41421	0	0	0	1
19.43	0	1	0	0	0	1
19.45	1	1	0	0	0	1
19.46	4	2	0	0	0	1
19.48	1	1	0	0	0	1
19.49	2	1.41421	0	0	0	1
19.51	3	1.73205	0	0	0	1
19.52	3	1.73205	0	0	0	1
19.54	0	1	0	0	0	1
19.56	3	1.73205	0	0	0	1
19.57	0	1	0	0	0	1
19.59	0	1	0	0	0	1
19.6	1	1	0	0	0	1
19.62	0	1	0	0	0	1
19.64	0	1	0	0	0	1
19.65	0	1	0	0	0	1
19.67	0	1	0	0	0	1
19.68	2	1.41421	0	0	0	1
19.7	2	1.41421	0	0	0	1
19.71	4	2	0	0	0	1
19.73	1	1	0	0	0	1
19.75	2	1.41421	0	0	0	1
19.76	0	1	0	0	0	1
19.78	1	1	0	0	0	1
19.79	3	1.73205	0	0	0	1
19.81	0	1	0	0	0	1
19.83	0	1	0	0	0	1
19.84	3	1.73205	0	0	0	1
19.86	0	1	0	0	0	1
19.87	3	1.73205	0	0	0	1
19.89	3	1.73205	0	0	0	1
19.9	0	1	0	0	0	1
19.92	2	1.41421	0	0	0	1
19.94	2	1.41421	0	0	0	1
19.95	1	1	0	0	0	1
19.97	2	1.41421	0	0	0	1
19.98	2	1.41421	0	0	0	1
20	2	1.41421	0	0	0	1
20.02	0	1	0	0	0	1
20.03	1	1	0	0	0	1
20.05	1	1	0	0	0	1
20.06	3	1.73205	0	0	0	1
20.08	3	1.73205	0	0	0	1
20.09	2	1.41421	0	0	0	1
20.11	3	1.73205	0	0	0	1
20.13	2	1.41421	0	0	0	1
20.14	2	1.41421	0	0	0	1
20.16	3	1.73205	0	0	0	1
20.17	0	1	0	0	0	1
20.19	3	1.73205	0	0	0	1
20.2	3	1.73205	0	0	0	1
20.22	4	2	0	0	0	1
20.24	2	1.41421	0	0	0	1
20.25	3	1.73205	0	0	0	1
20.27	1	1	0	0	0	1
20.28	0	1	0	0	0	1
20.3	1	1	0	0	0	1
20.32	1	1	0	0	0	1
20.33	0	1	0	0	0	1
20.35	0	1	0	0	0	1
20.36	0	1	0	0	0	1
20.38	1	1	0	0	0	1
20.39	2	1.41421	0	0	0	1
20.41	0	1	0	0	0	1
20.43	0	1	0	0	0	1
20.44	3	1.73205	0	0	0	1
20.46	2	1.41421	0	0	0	1
20.47	0	1	0	0	0	1
20.49	0	1	0	0	0	1
20.51	3	1.73205	0	0	0	1
20.52	2	1.41421	0	0	0	1
20.54	0	1	0	0	0	1
20.55	2	1.41421	0	0	0	1
20.57	2	1.41421	0	0	0	1
20.58	4	2	0	0	0	1
20.6	0	1	0	0	0	1
20.62	1	1	0	0	0	1
20.63	2	1.41421	0	0	0	1
20.65	3	1.73205	0	0	0	1
20.66	0	1	0	0	0	1
20.68	1	1	0	0	0	1
20.7	1	1	0	0	0	1
20.71	1	1	0	0	0	1
20.73	0	1	0	0	0	1
20.74	2	1.41421	0	0	0	1
20.76	2	1.41421	0	0	0	1
20.77	0	1	0	0	0	1
20.79	0	1	0	0	0	1
20.81	0	1	0	0	0	1
20.82	0	1	0	0	0	1
20.84	1	1	0	0	0	1
20.85	3	1.73205	0	0	0	1
20.87	0	1	0	0	0	1
20.89	0	1	0	0	0	1
20.9	1	1	0	0	0	1
20.92	2	1.41421	0	0	0	1
20.93	2	1.41421	0	0	0	1
20.95	0	1	0	0	0	1
20.96	2	1.41421	0	0	0	1
20.98	2	1.41421	0	0	0	1
21	1	1	0	0	0	1
21.01	1	1	0	0	0	1
21.03	1	1	0	0	0	1
21.04	0	1	0	0	0	1
21.06	1	1	0	0	0	1
21.08	0	1	0	0	0	1
21.09	0	1	0	0	0	1
21.11	1	1	0	0	0	1
21.12	2	1.41421	0	0	0	1
21.14	1	1	0	0	0	1
21.15	0	1	0	0	0	1
21.17	1	1	0	0	0	1
21.19	2	1.41421	0	0	0	1
21.2	1	1	0	0	0	1
21.22	0	1	0	0	0	1
21.23	2	1.41421	0	0	0	1
21.25	0	1	0	0	0	1
21.26	1	1	0	0	0	1
21.28	1	1	0	0	0	1
21.3	1	1	0	0	0	1
21.31	0	1	0	0	0	1
21.33	8	2.82843	0	0	0	1
21.34	0	1	0	0	0	1
21.36	2	1.41421	0	0	0	1
21.38	1	1	0	0	0	1
21.39	0	1	0	0	0	1
21.41	1	1	0	0	0	1
21.42	2	1.41421	0	0	0	1
21.44	0	1	0	0	0	1
21.45	1	1	0	0	0	1
21.47	4	2	0	0	0	1
21.49	1	1	0	0	0	1
21.5	0	1	0	0	0	1
21.52	0	1	0	0	0	1
21.53	0	1	0	0	0	1
21.55	1	1	0	0	0	1
21.57	1	1	0	0	0	1
21.58	2	1.41421	0	0	0	1
21.6	0	1	0	0	0	1
21.61	2	1.41421	0	0	0	1
21.63	0	1	0	0	0	1
21.64	1	1	0	0	0	1
21.66	0	1	0	0	0	1
21.68	2	1.41421	0	0	0	1
21.69	5	2.23607	0	0	0	1
21.71	0	1	0	0	0	1
21.72	1	1	0	0	0	1
21.74	2	1.41421	0	0	0	1
21.76	0	1	0	0	0	1
21.77	1	1	0	0	0	1
21.79	0	1	0	0	0	1
21.8	4	2	0	0	0	1
21.82	0	1	0	0	0	1
21.83	0	1	0	0	0	1
21.85	3	1.73205	0	0	0	1
21.87	2	1.41421	0	0	0	1
21.88	0	1	0	0	0	1
21.9	0	1	0	0	0	1
21.91	0	1	0	0	0	1
21.93	0	1	0	0	0	1
21.95	1	1	0	0	0	1
21.96	1	1	0	0	0	1
21.98	0	1	0	0	0	1
21.99	1	1	0	0	0	1
22.01	1	1	0	0	0	1
22.02	1	1	0	0	0	1
22.04	0	1	0	0	0	1
22.06	1	1	0	0	0	1
22.07	1	1	0	0	0	1
22.09	1	1	0	0	0	1
22.1	1	1	0	0	0	1
22.12	1	1	0	0	0	1
22.14	2	1.41421	0	0	0	1
22.15	0	1	0	0	0	1
22.17	3	1.73205	0	0	0	1
22.18	0	1	0	0	0	1
22.2	1	1	0	0	0	1
22.21	1	1	0	0	0	1
22.23	2	1.41421	0	0	0	1
22.25	1	1	0	0	0	1
22.26	0	1	0	0	0	1
22.28	0	1	0	0	0	1
22.29	1	1	0	0	0	1
22.31	1	1	0	0	0	1
22.32	3	1.73205	0	0	0	1
22.34	2	1.41421	0	0	0	1
22.36	1	1	0	0	0	1
22.37	0	1	0	0	0	1
22.39	1	1	0	0	0	1
22.4	1	1	0	0	0	1
22.42	1	1	0	0	0	1
