# exported by fityk 0.8.7
#16-1-Cent:x	16-1-Cent:y	16-1-Cent:s	16-1-Cent:F(x)	16-1-Cent:%_1(x)	16-1-Cent:%_2(x)	16-1-Cent:a
13.48	1	1	2.42515e-098	1.14256e-115	2.42515e-098	1
13.5	2	1.41421	3.25316e-099	1.55777e-116	3.25316e-099	1
13.51	1	1	1.18761e-099	5.73635e-117	1.18761e-099	1
13.53	3	1.73205	1.57247e-100	7.73644e-118	1.57247e-100	1
13.54	1	1	5.70324e-101	2.83344e-118	5.70324e-101	1
13.56	5	2.23607	7.45371e-102	3.78009e-119	7.45371e-102	1
13.58	1	1	9.65722e-103	5.00661e-120	9.65722e-103	1
13.59	2	1.41421	3.46479e-103	1.81713e-120	3.46479e-103	1
13.61	4	2	4.43097e-104	2.38072e-121	4.43097e-104	1
13.62	4	2	1.57941e-104	8.59389e-122	1.57941e-104	1
13.64	2	1.41421	1.9937e-105	1.11377e-122	1.9937e-105	1
13.65	0	1	7.06038e-106	3.99868e-123	7.06038e-106	1
13.67	0	1	8.797e-107	5.12628e-124	8.797e-107	1
13.69	0	1	1.0866e-107	6.52442e-125	1.0866e-107	1
13.7	4	2	3.80648e-108	2.32131e-125	3.80648e-108	1
13.72	3	1.73205	4.64089e-109	2.92249e-126	4.64089e-109	1
13.73	2	1.41421	1.6152e-109	1.03415e-126	1.6152e-109	1
13.75	4	2	1.94378e-110	1.28791e-127	1.94378e-110	1
13.77	4	2	2.31897e-111	1.59237e-128	2.31897e-111	1
13.78	4	2	7.98372e-112	5.58396e-129	7.98372e-112	1
13.8	2	1.41421	9.40149e-113	6.82937e-130	9.40149e-113	1
13.81	4	2	3.21572e-113	2.38188e-130	3.21572e-113	1
13.83	4	2	3.73776e-114	2.88164e-131	3.73776e-114	1
13.84	2	1.41421	1.27018e-114	9.99584e-132	1.27018e-114	1
13.86	3	1.73205	1.45727e-115	1.19624e-132	1.45727e-115	1
13.88	4	2	1.65747e-116	1.42126e-133	1.65747e-116	1
13.89	4	2	5.57165e-117	4.88565e-134	5.57165e-117	1
13.91	3	1.73205	6.25506e-118	5.74195e-135	6.25506e-118	1
13.92	5	2.23607	2.08901e-118	1.96312e-135	2.08901e-118	1
13.94	5	2.23607	2.31489e-119	2.28226e-136	2.31489e-119	1
13.96	6	2.44949	2.54302e-120	2.63413e-137	2.54302e-120	1
13.97	6	2.44949	8.40125e-121	8.92469e-138	8.40125e-121	1
13.99	9	3	9.10971e-122	1.01893e-138	9.10971e-122	1
14	3	1.73205	2.99e-122	3.43355e-139	2.99e-122	1
14.02	3	1.73205	3.20018e-123	3.87773e-140	3.20018e-123	1
14.03	4	2	1.04355e-123	1.29962e-140	1.04355e-123	1
14.05	4	2	1.10245e-124	1.45188e-141	1.10245e-124	1
14.07	6	2.44949	1.1546e-125	1.61028e-142	1.1546e-125	1
14.08	5	2.23607	3.72439e-126	5.34819e-143	3.72439e-126	1
14.1	3	1.73205	3.8501e-127	5.86757e-144	3.8501e-127	1
14.11	2	1.41421	1.23386e-127	1.93823e-144	1.23386e-127	1
14.13	11	3.31662	1.259e-128	2.10347e-145	1.259e-128	1
14.15	6	2.44949	1.27354e-129	2.26633e-146	1.27354e-129	1
14.16	1	1	4.03732e-130	7.41887e-147	4.03732e-130	1
14.18	3	1.73205	4.0311e-131	7.9069e-148	4.0311e-131	1
14.19	1	1	1.26962e-131	2.57431e-148	1.26962e-131	1
14.21	6	2.44949	1.25126e-132	2.714e-149	1.25126e-132	1
14.22	4	2	3.91534e-133	8.78831e-150	3.91534e-133	1
14.24	2	1.41421	3.80877e-134	9.16508e-151	3.80877e-134	1
14.26	3	1.73205	3.67307e-135	9.48902e-152	3.67307e-135	1
14.27	6	2.44949	1.13694e-135	3.04498e-152	1.13694e-135	1
14.29	6	2.44949	1.08224e-136	3.11854e-153	1.08224e-136	1
14.3	5	2.23607	3.32814e-137	9.95301e-154	3.32814e-137	1
14.32	5	2.23607	3.12702e-138	1.00833e-154	3.12702e-138	1
14.34	6	2.44949	2.91265e-139	1.01416e-155	2.91265e-139	1
14.35	6	2.44949	8.86039e-140	3.20757e-156	8.86039e-140	1
14.37	3	1.73205	8.14616e-141	3.19124e-157	8.14616e-141	1
14.38	6	2.44949	2.462e-141	1.00386e-157	2.462e-141	1
14.4	3	1.73205	2.23425e-142	9.87952e-159	2.23425e-142	1
14.41	8	2.82843	6.7087e-143	3.09093e-159	6.7087e-143	1
14.43	5	2.23607	6.00929e-144	3.00909e-160	6.00929e-144	1
14.45	7	2.64575	5.33626e-145	2.90827e-161	5.33626e-145	1
14.46	0	1	1.585e-145	9.01686e-162	1.585e-145	1
14.48	5	2.23607	1.38927e-146	8.62059e-163	1.38927e-146	1
14.49	6	2.44949	4.09967e-147	2.65826e-163	4.09967e-147	1
14.51	4	2	3.54689e-148	2.51398e-164	3.54689e-148	1
14.53	1	1	3.04211e-149	2.36036e-165	3.04211e-149	1
14.54	3	1.73205	8.88022e-150	7.21286e-166	8.88022e-150	1
14.56	0	1	7.51784e-151	6.69894e-167	7.51784e-151	1
14.57	3	1.73205	2.18029e-151	2.03599e-167	2.18029e-151	1
14.59	1	1	1.8219e-152	1.87049e-168	1.8219e-152	1
14.6	4	2	5.24949e-153	5.65413e-169	5.24949e-153	1
14.62	2	1.41421	4.32984e-154	5.13839e-170	4.32984e-154	1
14.64	2	1.41421	3.54042e-155	4.63599e-171	3.54042e-155	1
14.65	6	2.44949	1.0091e-155	1.38874e-171	1.0091e-155	1
14.67	3	1.73205	8.14437e-157	1.23942e-172	8.14437e-157	1
14.68	2	1.41421	2.30625e-157	3.69263e-173	2.30625e-157	1
14.7	4	2	1.83728e-158	3.25997e-174	1.83728e-158	1
14.71	4	2	5.16885e-159	9.65991e-175	5.16885e-159	1
14.73	0	1	4.06448e-160	8.43592e-176	4.06448e-160	1
14.75	3	1.73205	3.16843e-161	7.31385e-177	3.16843e-161	1
14.76	3	1.73205	8.81757e-162	2.1477e-177	8.81757e-162	1
14.78	4	2	6.7847e-163	1.84191e-178	6.7847e-163	1
14.79	2	1.41421	1.87589e-163	5.37943e-179	1.87589e-163	1
14.81	4	2	1.42473e-164	4.56365e-180	1.42473e-164	1
14.83	1	1	1.07271e-165	3.84364e-181	1.07271e-165	1
14.84	4	2	2.9339e-166	1.11244e-181	2.9339e-166	1
14.86	5	2.23607	2.18042e-167	9.26809e-183	2.18042e-167	1
14.87	5	2.23607	5.92481e-168	2.66788e-183	5.92481e-168	1
14.89	2	1.41421	4.34622e-169	2.19867e-184	4.34622e-169	1
14.9	7	2.64575	1.17332e-169	6.29472e-185	1.17332e-169	1
14.92	2	1.41421	8.49565e-171	5.13158e-186	8.49565e-171	1
14.94	3	1.73205	6.09825e-172	4.15317e-187	6.09825e-172	1
14.95	6	2.44949	1.62853e-172	1.17832e-187	1.62853e-172	1
14.97	3	1.73205	1.15384e-173	9.43354e-189	1.15384e-173	1
14.98	2	1.41421	3.06131e-174	2.66195e-189	3.06131e-174	1
15	3	1.73205	2.14093e-175	2.1081e-190	2.14093e-175	1
15.02	3	1.73205	1.48431e-176	1.65744e-191	1.48431e-176	1
15.03	8	2.82843	3.89556e-177	4.63479e-192	3.89556e-177	1
15.05	3	1.73205	2.66585e-178	3.6046e-193	2.66585e-178	1
15.06	0	1	6.95109e-179	1.00252e-193	6.95109e-179	1
15.08	2	1.41421	4.69527e-180	7.71257e-195	4.69527e-180	1
15.09	2	1.41421	1.21632e-180	2.13341e-195	1.21632e-180	1
15.11	4	2	8.1096e-182	1.62354e-196	8.1096e-182	1
15.13	4	2	5.36016e-183	1.22661e-197	5.36016e-183	1
15.14	2	1.41421	1.37357e-183	3.3624e-198	1.37357e-183	1
15.16	4	2	8.96134e-185	2.5129e-199	8.96134e-185	1
15.17	1	1	2.28149e-185	6.85106e-200	2.28149e-185	1
15.19	5	2.23607	1.4692e-186	5.06482e-201	1.4692e-186	1
15.21	3	1.73205	9.37937e-188	3.71728e-202	9.37937e-188	1
15.22	3	1.73205	2.36214e-188	1.00433e-202	2.36214e-188	1
15.24	2	1.41421	1.48847e-189	7.29151e-204	1.48847e-189	1
15.25	2	1.41421	3.72428e-190	1.95934e-204	3.72428e-190	1
15.27	1	1	2.31643e-191	1.40712e-205	2.31643e-191	1
15.28	2	1.41421	5.75829e-192	3.76066e-206	5.75829e-192	1
15.3	0	1	3.53519e-193	2.67159e-207	3.53519e-193	1
15.32	3	1.73205	2.15159e-194	1.8842e-208	2.15159e-194	1
15.33	3	1.73205	5.29078e-195	4.99031e-209	5.29078e-195	1
15.35	3	1.73205	3.17841e-196	3.48151e-210	3.17841e-196	1
15.36	0	1	7.76499e-197	9.17083e-211	7.76499e-197	1
15.38	1	1	4.60441e-198	6.32893e-212	4.60441e-198	1
15.4	4	2	2.70667e-199	4.33617e-213	2.70667e-199	1
15.41	2	1.41421	6.5411e-200	1.13192e-213	6.5411e-200	1
15.43	2	1.41421	3.79538e-201	7.67134e-215	3.79538e-201	1
15.44	3	1.73205	9.1126e-202	1.99168e-215	9.1126e-202	1
15.46	4	2	5.21902e-203	1.33524e-216	5.21902e-203	1
15.47	2	1.41421	1.24494e-203	3.44785e-217	1.24494e-203	1
15.49	4	2	7.03779e-205	2.28648e-218	7.03779e-205	1
15.51	1	1	3.94415e-206	1.50537e-219	3.94415e-206	1
15.52	6	2.44949	9.30675e-207	3.85212e-220	9.30675e-207	1
15.54	4	2	5.14823e-208	2.50874e-221	5.14823e-208	1
15.55	0	1	1.20691e-208	6.38489e-222	1.20691e-208	1
15.57	4	2	6.58985e-210	4.1133e-223	6.58985e-210	1
15.59	3	1.73205	3.56703e-211	2.63076e-224	3.56703e-211	1
15.6	4	2	8.27194e-212	6.63509e-225	8.27194e-212	1
15.62	8	2.82843	4.41958e-213	4.19777e-226	4.41958e-213	1
15.63	1	1	1.01825e-213	1.05299e-226	1.01825e-213	1
15.65	1	1	5.36993e-215	6.5899e-228	5.36993e-215	1
15.66	3	1.73205	1.22917e-215	1.64409e-228	1.22917e-215	1
15.68	1	1	6.39839e-217	1.0178e-229	6.39839e-217	1
15.7	2	1.41421	3.30185e-218	6.25533e-231	3.30185e-218	1
15.71	1	1	7.4763e-219	1.54655e-231	7.4763e-219	1
15.73	3	1.73205	3.80817e-220	9.40234e-233	3.80817e-220	1
15.74	1	1	8.56676e-221	2.31202e-233	8.56676e-221	1
15.76	5	2.23607	4.30713e-222	1.39041e-234	4.30713e-222	1
15.77	4	2	9.62632e-223	3.40047e-235	9.62632e-223	1
15.79	2	1.41421	4.77721e-224	2.02289e-236	4.77721e-224	1
15.81	2	1.41421	2.35027e-225	1.1947e-237	2.35027e-225	1
15.82	2	1.41421	5.19606e-226	2.8955e-238	5.19606e-226	1
15.84	2	1.41421	2.52325e-227	1.69158e-239	2.52325e-227	1
15.85	3	1.73205	5.54228e-228	4.07753e-240	5.54228e-228	1
15.87	0	1	2.65654e-229	2.35639e-241	2.65654e-229	1
15.89	1	1	1.26233e-230	1.35192e-242	1.26233e-230	1
15.9	2	1.41421	2.74275e-231	3.22942e-243	2.74275e-231	1
15.92	3	1.73205	1.28643e-232	1.83278e-244	1.28643e-232	1
15.93	4	2	2.77697e-233	4.35435e-245	2.77697e-233	1
15.95	4	2	1.28562e-234	2.4445e-246	1.28562e-234	1
15.96	3	1.73205	2.7572e-235	5.77622e-247	2.7572e-235	1
15.98	4	2	1.25995e-236	3.20769e-248	1.25995e-236	1
16	1	1	5.70775e-238	1.76846e-249	5.70775e-238	1
16.01	3	1.73205	1.2109e-238	4.1411e-250	1.2109e-238	1
16.03	1	1	5.41454e-240	2.2584e-251	5.41454e-240	1
16.04	7	2.64575	1.14123e-240	5.25972e-252	1.14123e-240	1
16.06	3	1.73205	5.037e-242	2.83745e-253	5.037e-242	1
16.08	7	2.64575	2.20393e-243	1.51966e-254	2.20393e-243	1
16.09	2	1.41421	4.59512e-244	3.50733e-255	4.59512e-244	1
16.11	2	1.41421	1.98456e-245	1.85814e-256	1.98456e-245	1
16.12	3	1.73205	4.11088e-246	4.26529e-257	4.11088e-246	1
16.14	4	2	1.75245e-247	2.23527e-258	1.75245e-247	1
16.15	4	2	3.60651e-248	5.10319e-259	3.60651e-248	1
16.17	3	1.73205	1.51754e-249	2.64548e-260	1.51754e-249	1
16.19	4	2	6.33028e-251	1.36152e-261	6.33028e-251	1
16.2	1	1	1.28869e-251	3.08036e-262	1.28869e-251	1
16.22	2	1.41421	5.30608e-253	1.5682e-263	5.30608e-253	1
16.23	1	1	1.07318e-253	3.52875e-264	1.07318e-253	1
16.25	2	1.41421	4.36153e-255	1.77706e-265	4.36153e-255	1
16.27	3	1.73205	1.75725e-256	8.88455e-267	1.75725e-256	1
16.28	2	1.41421	3.51575e-257	1.98118e-267	3.51575e-257	1
16.3	3	1.73205	1.39816e-258	9.79803e-269	1.39816e-258	1
16.31	2	1.41421	2.77914e-259	2.17304e-269	2.77914e-259	1
16.33	1	1	1.09091e-260	1.06308e-270	1.09091e-260	1
16.34	4	2	2.15435e-261	2.34495e-271	2.15435e-261	1
16.36	2	1.41421	8.34718e-263	1.13478e-272	8.34718e-263	1
16.38	2	1.41421	3.2062e-264	5.45186e-274	3.2062e-264	1
16.39	0	1	6.26329e-265	1.19174e-274	6.26329e-265	1
16.41	1	1	2.37463e-266	5.66363e-276	2.37463e-266	1
16.42	1	1	4.60871e-267	1.23132e-276	4.60871e-267	1
16.44	1	1	1.72471e-268	5.78853e-278	1.72471e-268	1
16.46	2	1.41421	6.39854e-270	2.70158e-279	6.39854e-270	1
16.47	4	2	1.22843e-270	5.82053e-280	1.22843e-270	1
16.49	1	1	4.49838e-272	2.68716e-281	4.49838e-272	1
16.5	2	1.41421	8.58017e-273	5.7581e-282	8.58017e-273	1
16.52	1	1	3.10132e-274	2.62961e-283	3.10132e-274	1
16.53	1	1	5.87701e-275	5.60426e-284	5.87701e-275	1
16.55	2	1.41421	2.09676e-276	2.5317e-285	2.09676e-276	1
16.57	2	1.41421	7.41601e-278	1.13543e-286	7.41601e-278	1
16.58	2	1.41421	1.39017e-278	2.39803e-287	1.39017e-278	1
16.6	3	1.73205	4.85322e-280	1.06386e-288	4.85322e-280	1
16.61	1	1	9.03853e-281	2.23469e-289	9.03853e-281	1
16.63	1	1	3.11461e-282	9.80683e-291	3.11461e-282	1
16.65	4	2	1.06399e-283	4.27261e-292	1.06399e-283	1
16.66	1	1	1.96016e-284	8.89398e-293	1.96016e-284	1
16.68	0	1	6.6095e-286	3.83303e-294	6.6095e-286	1
16.69	4	2	1.20974e-286	7.9357e-295	1.20974e-286	1
16.71	4	2	4.02636e-288	3.38308e-296	4.02636e-288	1
16.72	3	1.73205	7.32163e-289	6.96621e-297	7.32163e-289	1
16.74	3	1.73205	2.4053e-290	2.93769e-298	2.4053e-290	1
16.76	2	1.41421	7.83358e-292	1.2299e-299	7.83358e-292	1
16.77	2	1.41421	1.4091e-292	2.50969e-300	1.4091e-292	1
16.79	1	1	4.52975e-294	1.03936e-301	4.52975e-294	1
16.8	4	2	8.09518e-295	2.10939e-302	8.09518e-295	1
16.82	2	1.41421	2.56863e-296	8.64137e-304	2.56863e-296	1
16.83	2	1.41421	4.56064e-297	1.74428e-304	4.56064e-297	1
16.85	2	1.41421	1.42838e-298	7.06843e-306	1.42838e-298	1
16.87	1	1	4.43497e-300	2.8437e-307	4.43497e-300	1
16.88	1	1	7.78932e-301	5.68833e-308	7.78932e-301	1
16.9	2	1.41421	2.3872e-302	2.26374e-309	2.3872e-302	1
16.91	3	1.73205	4.16552e-303	4.50369e-310	4.16552e-303	1
16.93	2	1.41421	1.26009e-304	1.77293e-311	1.26009e-304	1
16.95	0	1	3.77886e-306	6.929e-313	3.77886e-306	1
16.96	4	2	6.52269e-307	1.36609e-313	6.52269e-307	1
16.98	2	1.41421	1.93077e-308	5.28127e-315	1.93076e-308	1
16.99	3	1.73205	3.31106e-309	1.03558e-315	3.31105e-309	1
17.01	1	1	9.67413e-311	3.95857e-317	9.67412e-311	1
17.02	4	2	1.64824e-311	7.70773e-318	1.64824e-311	1
17.04	1	1	4.75344e-313	2.89597e-319	4.75344e-313	1
17.06	2	1.41421	1.35901e-314	0	1.35901e-314	1
17.07	0	1	2.29043e-315	0	2.29043e-315	1
17.09	5	2.23607	6.46342e-317	0	6.46342e-317	1
17.1	1	1	1.08199e-317	0	1.08199e-317	1
17.12	2	1.41421	2.99088e-319	0	2.99088e-319	1
17.14	4	2	7.03549e-321	0	7.03549e-321	1
17.15	4	2	0	0	0	1
17.17	2	1.41421	0	0	0	1
17.18	3	1.73205	0	0	0	1
17.2	3	1.73205	0	0	0	1
17.21	3	1.73205	0	0	0	1
17.23	2	1.41421	0	0	0	1
17.25	1	1	0	0	0	1
17.26	4	2	0	0	0	1
17.28	0	1	0	0	0	1
17.29	2	1.41421	0	0	0	1
17.31	2	1.41421	0	0	0	1
17.33	4	2	0	0	0	1
17.34	1	1	0	0	0	1
17.36	2	1.41421	0	0	0	1
17.37	1	1	0	0	0	1
17.39	6	2.44949	0	0	0	1
17.4	4	2	0	0	0	1
17.42	1	1	0	0	0	1
17.44	1	1	0	0	0	1
17.45	0	1	0	0	0	1
17.47	0	1	0	0	0	1
17.48	2	1.41421	0	0	0	1
17.5	1	1	0	0	0	1
17.52	0	1	0	0	0	1
17.53	0	1	0	0	0	1
17.55	2	1.41421	0	0	0	1
17.56	1	1	0	0	0	1
17.58	0	1	0	0	0	1
17.59	2	1.41421	0	0	0	1
17.61	2	1.41421	0	0	0	1
17.63	4	2	0	0	0	1
17.64	4	2	0	0	0	1
17.66	2	1.41421	0	0	0	1
17.67	2	1.41421	0	0	0	1
17.69	2	1.41421	0	0	0	1
17.71	1	1	0	0	0	1
17.72	2	1.41421	0	0	0	1
17.74	2	1.41421	0	0	0	1
17.75	2	1.41421	0	0	0	1
17.77	0	1	0	0	0	1
17.78	1	1	0	0	0	1
17.8	2	1.41421	0	0	0	1
17.82	3	1.73205	0	0	0	1
17.83	3	1.73205	0	0	0	1
17.85	3	1.73205	0	0	0	1
17.86	2	1.41421	0	0	0	1
17.88	2	1.41421	0	0	0	1
17.89	0	1	0	0	0	1
17.91	0	1	0	0	0	1
17.93	3	1.73205	0	0	0	1
17.94	1	1	0	0	0	1
17.96	0	1	0	0	0	1
17.97	0	1	0	0	0	1
17.99	4	2	0	0	0	1
18.01	1	1	0	0	0	1
18.02	3	1.73205	0	0	0	1
18.04	3	1.73205	0	0	0	1
18.05	4	2	0	0	0	1
18.07	2	1.41421	0	0	0	1
18.08	0	1	0	0	0	1
18.1	2	1.41421	0	0	0	1
18.12	3	1.73205	0	0	0	1
18.13	4	2	0	0	0	1
18.15	4	2	0	0	0	1
18.16	0	1	0	0	0	1
18.18	1	1	0	0	0	1
18.2	1	1	0	0	0	1
18.21	1	1	0	0	0	1
18.23	3	1.73205	0	0	0	1
18.24	4	2	0	0	0	1
18.26	0	1	0	0	0	1
18.27	2	1.41421	0	0	0	1
18.29	1	1	0	0	0	1
18.31	0	1	0	0	0	1
18.32	4	2	0	0	0	1
18.34	1	1	0	0	0	1
18.35	1	1	0	0	0	1
18.37	1	1	0	0	0	1
18.39	3	1.73205	0	0	0	1
18.4	2	1.41421	0	0	0	1
18.42	1	1	0	0	0	1
18.43	2	1.41421	0	0	0	1
18.45	2	1.41421	0	0	0	1
18.46	2	1.41421	0	0	0	1
18.48	1	1	0	0	0	1
18.5	2	1.41421	0	0	0	1
18.51	1	1	0	0	0	1
18.53	1	1	0	0	0	1
18.54	3	1.73205	0	0	0	1
18.56	1	1	0	0	0	1
18.58	0	1	0	0	0	1
18.59	6	2.44949	0	0	0	1
18.61	1	1	0	0	0	1
18.62	3	1.73205	0	0	0	1
18.64	2	1.41421	0	0	0	1
18.65	1	1	0	0	0	1
18.67	1	1	0	0	0	1
18.69	2	1.41421	0	0	0	1
18.7	1	1	0	0	0	1
18.72	0	1	0	0	0	1
18.73	1	1	0	0	0	1
18.75	2	1.41421	0	0	0	1
18.77	1	1	0	0	0	1
18.78	4	2	0	0	0	1
18.8	0	1	0	0	0	1
18.81	3	1.73205	0	0	0	1
18.83	3	1.73205	0	0	0	1
18.84	3	1.73205	0	0	0	1
18.86	1	1	0	0	0	1
18.88	2	1.41421	0	0	0	1
18.89	1	1	0	0	0	1
18.91	1	1	0	0	0	1
18.92	2	1.41421	0	0	0	1
18.94	0	1	0	0	0	1
18.95	0	1	0	0	0	1
18.97	0	1	0	0	0	1
18.99	2	1.41421	0	0	0	1
19	1	1	0	0	0	1
19.02	1	1	0	0	0	1
19.03	1	1	0	0	0	1
19.05	0	1	0	0	0	1
19.07	0	1	0	0	0	1
19.08	2	1.41421	0	0	0	1
19.1	2	1.41421	0	0	0	1
19.11	0	1	0	0	0	1
19.13	3	1.73205	0	0	0	1
19.14	1	1	0	0	0	1
19.16	1	1	0	0	0	1
19.18	0	1	0	0	0	1
19.19	1	1	0	0	0	1
19.21	0	1	0	0	0	1
19.22	2	1.41421	0	0	0	1
19.24	1	1	0	0	0	1
19.26	2	1.41421	0	0	0	1
19.27	2	1.41421	0	0	0	1
19.29	2	1.41421	0	0	0	1
19.3	2	1.41421	0	0	0	1
19.32	2	1.41421	0	0	0	1
19.33	3	1.73205	0	0	0	1
19.35	0	1	0	0	0	1
19.37	1	1	0	0	0	1
19.38	1	1	0	0	0	1
19.4	1	1	0	0	0	1
19.41	1	1	0	0	0	1
19.43	1	1	0	0	0	1
19.45	2	1.41421	0	0	0	1
19.46	0	1	0	0	0	1
19.48	3	1.73205	0	0	0	1
19.49	1	1	0	0	0	1
19.51	0	1	0	0	0	1
19.52	1	1	0	0	0	1
19.54	2	1.41421	0	0	0	1
19.56	1	1	0	0	0	1
19.57	1	1	0	0	0	1
19.59	0	1	0	0	0	1
19.6	0	1	0	0	0	1
19.62	0	1	0	0	0	1
19.64	1	1	0	0	0	1
19.65	0	1	0	0	0	1
19.67	0	1	0	0	0	1
19.68	1	1	0	0	0	1
19.7	1	1	0	0	0	1
19.71	3	1.73205	0	0	0	1
19.73	0	1	0	0	0	1
19.75	0	1	0	0	0	1
19.76	1	1	0	0	0	1
19.78	3	1.73205	0	0	0	1
19.79	0	1	0	0	0	1
19.81	1	1	0	0	0	1
19.83	0	1	0	0	0	1
19.84	3	1.73205	0	0	0	1
19.86	1	1	0	0	0	1
19.87	1	1	0	0	0	1
19.89	1	1	0	0	0	1
19.9	0	1	0	0	0	1
19.92	1	1	0	0	0	1
19.94	0	1	0	0	0	1
19.95	2	1.41421	0	0	0	1
19.97	0	1	0	0	0	1
19.98	2	1.41421	0	0	0	1
20	1	1	0	0	0	1
20.02	2	1.41421	0	0	0	1
20.03	0	1	0	0	0	1
20.05	2	1.41421	0	0	0	1
20.06	2	1.41421	0	0	0	1
20.08	0	1	0	0	0	1
20.09	0	1	0	0	0	1
20.11	0	1	0	0	0	1
20.13	1	1	0	0	0	1
20.14	0	1	0	0	0	1
20.16	0	1	0	0	0	1
20.17	2	1.41421	0	0	0	1
20.19	2	1.41421	0	0	0	1
20.2	2	1.41421	0	0	0	1
20.22	2	1.41421	0	0	0	1
20.24	1	1	0	0	0	1
20.25	2	1.41421	0	0	0	1
20.27	1	1	0	0	0	1
20.28	2	1.41421	0	0	0	1
20.3	0	1	0	0	0	1
20.32	2	1.41421	0	0	0	1
20.33	2	1.41421	0	0	0	1
20.35	0	1	0	0	0	1
20.36	1	1	0	0	0	1
20.38	2	1.41421	0	0	0	1
20.39	1	1	0	0	0	1
20.41	0	1	0	0	0	1
20.43	1	1	0	0	0	1
20.44	0	1	0	0	0	1
20.46	2	1.41421	0	0	0	1
20.47	1	1	0	0	0	1
20.49	1	1	0	0	0	1
20.51	1	1	0	0	0	1
20.52	2	1.41421	0	0	0	1
20.54	0	1	0	0	0	1
20.55	1	1	0	0	0	1
20.57	2	1.41421	0	0	0	1
20.58	1	1	0	0	0	1
20.6	1	1	0	0	0	1
20.62	0	1	0	0	0	1
20.63	0	1	0	0	0	1
20.65	2	1.41421	0	0	0	1
20.66	0	1	0	0	0	1
20.68	0	1	0	0	0	1
20.7	0	1	0	0	0	1
20.71	0	1	0	0	0	1
20.73	1	1	0	0	0	1
20.74	1	1	0	0	0	1
20.76	4	2	0	0	0	1
20.77	0	1	0	0	0	1
20.79	2	1.41421	0	0	0	1
20.81	3	1.73205	0	0	0	1
20.82	1	1	0	0	0	1
20.84	1	1	0	0	0	1
20.85	0	1	0	0	0	1
20.87	1	1	0	0	0	1
20.89	1	1	0	0	0	1
20.9	0	1	0	0	0	1
20.92	0	1	0	0	0	1
20.93	1	1	0	0	0	1
20.95	1	1	0	0	0	1
20.96	1	1	0	0	0	1
20.98	3	1.73205	0	0	0	1
21	0	1	0	0	0	1
21.01	3	1.73205	0	0	0	1
21.03	2	1.41421	0	0	0	1
21.04	1	1	0	0	0	1
21.06	1	1	0	0	0	1
21.08	0	1	0	0	0	1
21.09	0	1	0	0	0	1
21.11	2	1.41421	0	0	0	1
21.12	1	1	0	0	0	1
21.14	1	1	0	0	0	1
21.15	0	1	0	0	0	1
21.17	1	1	0	0	0	1
21.19	1	1	0	0	0	1
21.2	0	1	0	0	0	1
21.22	1	1	0	0	0	1
21.23	0	1	0	0	0	1
21.25	0	1	0	0	0	1
21.26	1	1	0	0	0	1
21.28	0	1	0	0	0	1
21.3	2	1.41421	0	0	0	1
21.31	0	1	0	0	0	1
21.33	0	1	0	0	0	1
21.34	3	1.73205	0	0	0	1
21.36	1	1	0	0	0	1
21.38	1	1	0	0	0	1
21.39	1	1	0	0	0	1
21.41	2	1.41421	0	0	0	1
21.42	0	1	0	0	0	1
21.44	3	1.73205	0	0	0	1
21.45	0	1	0	0	0	1
21.47	0	1	0	0	0	1
21.49	0	1	0	0	0	1
21.5	0	1	0	0	0	1
21.52	2	1.41421	0	0	0	1
21.53	1	1	0	0	0	1
21.55	1	1	0	0	0	1
21.57	1	1	0	0	0	1
21.58	1	1	0	0	0	1
21.6	0	1	0	0	0	1
21.61	0	1	0	0	0	1
21.63	0	1	0	0	0	1
21.64	1	1	0	0	0	1
21.66	0	1	0	0	0	1
21.68	0	1	0	0	0	1
21.69	0	1	0	0	0	1
21.71	0	1	0	0	0	1
21.72	0	1	0	0	0	1
21.74	0	1	0	0	0	1
21.76	1	1	0	0	0	1
21.77	0	1	0	0	0	1
21.79	0	1	0	0	0	1
21.8	0	1	0	0	0	1
21.82	0	1	0	0	0	1
21.83	0	1	0	0	0	1
21.85	1	1	0	0	0	1
21.87	0	1	0	0	0	1
21.88	0	1	0	0	0	1
21.9	1	1	0	0	0	1
21.91	1	1	0	0	0	1
21.93	0	1	0	0	0	1
21.95	3	1.73205	0	0	0	1
21.96	1	1	0	0	0	1
21.98	3	1.73205	0	0	0	1
21.99	0	1	0	0	0	1
22.01	0	1	0	0	0	1
22.02	0	1	0	0	0	1
22.04	2	1.41421	0	0	0	1
22.06	2	1.41421	0	0	0	1
22.07	1	1	0	0	0	1
22.09	0	1	0	0	0	1
22.1	1	1	0	0	0	1
22.12	1	1	0	0	0	1
22.14	2	1.41421	0	0	0	1
22.15	1	1	0	0	0	1
22.17	0	1	0	0	0	1
22.18	1	1	0	0	0	1
22.2	0	1	0	0	0	1
22.21	2	1.41421	0	0	0	1
22.23	1	1	0	0	0	1
22.25	1	1	0	0	0	1
22.26	2	1.41421	0	0	0	1
22.28	0	1	0	0	0	1
22.29	0	1	0	0	0	1
22.31	1	1	0	0	0	1
22.32	1	1	0	0	0	1
22.34	1	1	0	0	0	1
22.36	0	1	0	0	0	1
22.37	1	1	0	0	0	1
22.39	2	1.41421	0	0	0	1
22.4	0	1	0	0	0	1
22.42	0	1	0	0	0	1
22.44	2	1.41421	0	0	0	1
