# exported by fityk 0.8.7
#9-X:x	9-X:y	9-X:s	9-X:F(x)	9-X:%_1(x)	9-X:%_2(x)	9-X:%_3(x)	9-X:a
11.66	1	1	1.50054e-018	6.71639e-067	1.50054e-018	2.71725e-031	1
11.68	3	1.73205	6.10595e-019	2.02492e-067	6.10595e-019	9.75681e-032	1
11.69	5	2.23607	3.88275e-019	1.10996e-067	3.88275e-019	5.83205e-032	1
11.71	4	2	1.56019e-019	3.32379e-068	1.56019e-019	2.07345e-032	1
11.72	4	2	9.85893e-020	1.81577e-068	9.85893e-020	1.23326e-032	1
11.74	4	2	3.91201e-020	5.40058e-069	3.91201e-020	4.34133e-033	1
11.76	4	2	1.5393e-020	1.59903e-069	1.5393e-020	1.51817e-033	1
11.77	4	2	9.62541e-021	8.68617e-070	9.62541e-021	8.95558e-034	1
11.79	5	2.23607	3.74003e-021	2.55446e-070	3.74003e-021	3.10089e-034	1
11.8	0	1	2.324e-021	1.38292e-070	2.324e-021	1.82015e-034	1
11.82	7	2.64575	8.91712e-022	4.03944e-071	8.91712e-022	6.24014e-035	1
11.84	5	2.23607	3.39287e-022	1.17458e-071	3.39287e-022	2.12526e-035	1
11.85	7	2.64575	2.08627e-022	6.32304e-072	2.08627e-022	1.23721e-035	1
11.87	1	1	7.83872e-023	1.82617e-072	7.83872e-023	4.17211e-036	1
11.88	3	1.73205	4.78977e-023	9.7974e-073	4.78977e-023	2.41677e-036	1
11.9	3	1.73205	1.77714e-023	2.81047e-073	1.77714e-023	8.06941e-037	1
11.91	3	1.73205	1.07909e-023	1.50272e-073	1.07909e-023	4.65124e-037	1
11.93	3	1.73205	3.95361e-024	4.28154e-074	3.95361e-024	1.5377e-037	1
11.95	3	1.73205	1.43644e-024	1.21439e-074	1.43644e-024	5.05012e-038	1
11.96	5	2.23607	8.63108e-025	6.45656e-075	8.63108e-025	2.88696e-038	1
11.98	1	1	3.09663e-025	1.81892e-075	3.09663e-025	9.38786e-039	1
11.99	6	2.44949	1.84899e-025	9.63793e-076	1.84899e-025	5.34015e-039	1
12.01	1	1	6.55072e-026	2.69681e-076	6.55072e-026	1.71939e-039	1
12.03	6	2.44949	2.30144e-026	7.51196e-077	2.30144e-026	5.49951e-040	1
12.04	1	1	1.35984e-026	3.95793e-077	1.35984e-026	3.10258e-040	1
12.06	3	1.73205	4.71768e-027	1.09503e-077	4.71768e-027	9.82581e-041	1
12.07	3	1.73205	2.77002e-027	5.74999e-078	2.77002e-027	5.51588e-041	1
12.09	4	2	9.48977e-028	1.58008e-078	9.48977e-028	1.72964e-041	1
12.1	0	1	5.53701e-028	8.26889e-079	5.53701e-028	9.66158e-042	1
12.12	6	2.44949	1.87318e-028	2.2569e-079	1.87318e-028	2.99973e-042	1
12.14	1	1	6.28405e-029	6.13216e-080	6.28405e-029	9.25225e-043	1
12.15	2	1.41421	3.62829e-029	3.191e-080	3.62829e-029	5.1257e-043	1
12.17	3	1.73205	1.20197e-029	8.61157e-081	1.20197e-029	1.56535e-043	1
12.18	2	1.41421	6.8964e-030	4.46605e-081	6.8964e-030	8.6291e-044	1
12.2	7	2.64575	2.25603e-030	1.19711e-081	2.25603e-030	2.60927e-044	1
12.22	2	1.41421	7.31851e-031	3.19432e-082	7.31851e-031	7.83796e-045	1
12.23	6	2.44949	4.15522e-031	1.64727e-082	4.15522e-031	4.28517e-045	1
12.25	6	2.44949	1.33108e-031	4.3658e-083	1.33108e-031	1.27452e-045	1
12.26	6	2.44949	7.51002e-032	2.24376e-083	7.51002e-032	6.93361e-046	1
12.28	3	1.73205	2.37565e-032	5.9065e-084	2.37565e-032	2.04189e-046	1
12.29	2	1.41421	1.33194e-032	3.02531e-084	1.33194e-032	1.10533e-046	1
12.31	3	1.73205	4.16062e-033	7.91003e-085	4.16062e-033	3.223e-047	1
12.33	6	2.44949	1.2888e-033	2.05884e-085	1.2888e-033	9.33594e-048	1
12.34	3	1.73205	7.15042e-034	1.04859e-085	7.15042e-034	5.01223e-048	1
12.36	1	1	2.18721e-034	2.71084e-086	2.18721e-034	1.43755e-048	1
12.37	6	2.44949	1.20588e-034	1.376e-086	1.20588e-034	7.67968e-049	1
12.39	3	1.73205	3.64245e-035	3.5332e-087	3.64245e-035	2.18087e-049	1
12.4	6	2.44949	1.99559e-035	1.78734e-087	1.99559e-035	1.1593e-049	1
12.42	1	1	5.95242e-036	4.55841e-088	5.95242e-036	3.25971e-050	1
12.44	3	1.73205	1.76064e-036	1.15733e-088	1.76064e-036	9.10522e-051	1
12.45	0	1	9.54535e-037	5.82157e-089	9.54535e-037	4.80032e-051	1
12.47	3	1.73205	2.78805e-037	1.46803e-089	2.78805e-037	1.32763e-051	1
12.48	0	1	1.50206e-037	7.35948e-090	1.50206e-037	6.96471e-052	1
12.5	5	2.23607	4.33239e-038	1.84331e-090	4.33239e-038	1.90723e-052	1
12.52	1	1	1.23915e-038	4.59603e-091	1.23915e-038	5.18841e-053	1
12.53	2	1.41421	6.60622e-039	2.29108e-091	6.60622e-039	2.69944e-053	1
12.55	0	1	1.86586e-039	5.67388e-092	1.86586e-039	7.27109e-054	1
12.56	3	1.73205	9.88497e-040	2.81879e-092	9.88497e-040	3.76431e-054	1
12.58	5	2.23607	2.75698e-040	6.93358e-093	2.75698e-040	1.00394e-054	1
12.59	1	1	1.45143e-040	3.43296e-093	1.45143e-040	5.17178e-055	1
12.61	1	1	3.99747e-041	8.38719e-094	3.99747e-041	1.3657e-055	1
12.63	2	1.41421	1.09177e-041	2.03986e-094	1.09177e-041	3.58261e-056	1
12.64	3	1.73205	5.68767e-042	1.00428e-094	5.68767e-042	1.8304e-056	1
12.66	4	2	1.53395e-042	2.42602e-095	1.53395e-042	4.75428e-057	1
12.67	4	2	7.94112e-043	1.19036e-095	7.94112e-043	2.41701e-057	1
12.69	0	1	2.1149e-043	2.85608e-096	2.1149e-043	6.21602e-058	1
12.71	4	2	5.58537e-044	6.82179e-097	5.58537e-044	1.58809e-058	1
12.72	2	1.41421	2.86132e-044	3.32833e-097	2.86132e-044	8.00723e-059	1
12.74	3	1.73205	7.46208e-045	7.89603e-098	7.46208e-045	2.02554e-059	1
12.75	2	1.41421	3.79874e-045	3.8394e-098	3.79874e-045	1.01623e-059	1
12.77	2	1.41421	9.78285e-046	9.0469e-099	9.78285e-046	2.54535e-060	1
12.78	5	2.23607	4.94893e-046	4.38411e-099	4.94893e-046	1.27071e-060	1
12.8	4	2	1.25854e-046	1.02606e-099	1.25854e-046	3.15134e-061	1
12.82	6	2.44949	3.17381e-047	2.39056e-100	3.17381e-047	7.76379e-062	1
12.83	2	1.41421	1.5888e-047	1.15193e-100	1.5888e-047	3.84403e-062	1
12.85	3	1.73205	3.95651e-048	2.66567e-101	3.95651e-048	9.37689e-063	1
12.86	2	1.41421	1.96819e-048	1.28015e-101	1.96819e-048	4.61976e-063	1
12.88	2	1.41421	4.83997e-049	2.94236e-102	4.83997e-049	1.1158e-063	1
12.9	4	2	1.18025e-049	6.73235e-103	1.18025e-049	2.67722e-064	1
12.91	2	1.41421	5.80992e-050	3.21489e-103	5.80992e-050	1.30814e-064	1
12.93	5	2.23607	1.39905e-050	7.30618e-104	1.39905e-050	3.10776e-065	1
12.94	3	1.73205	6.84377e-051	3.47709e-104	6.84377e-051	1.51101e-065	1
12.96	1	1	1.62738e-051	7.84866e-105	1.62738e-051	3.5543e-066	1
12.97	4	2	7.91077e-052	3.72262e-105	7.91077e-052	1.71957e-066	1
12.99	3	1.73205	1.85756e-052	8.34606e-106	1.85756e-052	4.005e-067	1
13.01	1	1	4.32537e-053	1.86273e-106	4.32537e-053	9.26645e-068	1
13.02	2	1.41421	2.08063e-053	8.78515e-107	2.08063e-053	4.44624e-068	1
13.04	5	2.23607	4.78417e-054	1.94748e-107	4.78417e-054	1.01859e-068	1
13.05	4	2	2.28689e-054	9.15372e-108	2.28689e-054	4.86323e-069	1
13.07	8	2.82843	5.19264e-055	2.01546e-108	5.19264e-055	1.10313e-069	1
13.09	2	1.41421	1.16919e-055	4.41762e-109	1.16919e-055	2.48574e-070	1
13.1	5	2.23607	5.53053e-056	2.06471e-109	5.53053e-056	1.17705e-070	1
13.12	4	2	1.22969e-056	4.49496e-110	1.22969e-056	2.62615e-071	1
13.13	3	1.73205	5.78021e-057	2.09374e-110	5.78021e-057	1.23739e-071	1
13.15	3	1.73205	1.26913e-057	4.52735e-111	1.26913e-057	2.73354e-072	1
13.16	5	2.23607	5.92813e-058	2.10169e-111	5.92813e-058	1.28162e-072	1
13.18	5	2.23607	1.28532e-058	4.51382e-112	1.28532e-058	2.80333e-073	1
13.2	5	2.23607	2.76349e-059	9.65064e-113	2.76349e-059	6.09142e-074	1
13.21	4	2	1.27736e-059	4.45477e-113	1.27736e-059	2.83246e-074	1
13.23	4	2	2.71202e-060	9.46e-114	2.71202e-060	6.09401e-075	1
13.24	4	2	1.2457e-060	4.35199e-114	1.2457e-060	2.81966e-075	1
13.26	6	2.44949	2.61171e-061	9.17925e-115	2.61171e-061	6.00662e-076	1
13.28	3	1.73205	5.42988e-062	1.92736e-115	5.42988e-062	1.27114e-076	1
13.29	2	1.41421	2.46806e-062	8.81667e-116	2.46806e-062	5.8331e-077	1
13.31	4	2	5.06702e-063	1.83871e-116	5.06702e-063	1.22224e-077	1
13.32	4	2	2.28867e-063	8.38268e-117	2.28867e-063	5.58098e-078	1
13.34	1	1	4.63993e-064	1.73639e-117	4.63993e-064	1.15788e-078	1
13.35	3	1.73205	2.08262e-064	7.88937e-118	2.08262e-064	5.26094e-079	1
13.37	7	2.64575	4.16936e-065	1.62316e-118	4.16936e-065	1.08072e-079	1
13.39	8	2.82843	8.2772e-066	3.32441e-119	8.2772e-066	2.20541e-080	1
13.4	1	1	3.67641e-066	1.50195e-119	3.67641e-066	9.93805e-081	1
13.42	3	1.73205	7.20726e-067	3.05537e-120	7.20726e-067	2.00805e-081	1
13.43	3	1.73205	3.18109e-067	1.37572e-120	3.18109e-067	9.00396e-082	1
13.45	3	1.73205	6.15821e-068	2.77967e-121	6.15821e-068	1.80136e-082	1
13.46	3	1.73205	2.70101e-068	1.24735e-121	2.70101e-068	8.03725e-083	1
13.48	1	1	5.1634e-069	2.50325e-122	5.1634e-069	1.5921e-083	1
13.5	4	2	9.78814e-070	5.00099e-123	9.78814e-070	3.133e-084	1
13.51	2	1.41421	4.2483e-070	2.2315e-123	4.2483e-070	1.38637e-084	1
13.53	1	1	7.95264e-071	4.42795e-124	7.95264e-071	2.70126e-085	1
13.54	2	1.41421	3.42998e-071	1.96911e-124	3.42998e-071	1.18941e-085	1
13.56	7	2.64575	6.34044e-072	3.88087e-125	6.34044e-072	2.29464e-086	1
13.58	1	1	1.16226e-072	7.61423e-126	1.16226e-072	4.39769e-087	1
13.59	2	1.41421	4.9605e-073	3.36696e-126	4.9605e-073	1.92045e-087	1
13.61	2	1.41421	8.97924e-074	6.56128e-127	8.97924e-074	3.64426e-088	1
13.62	2	1.41421	3.80829e-074	2.89153e-127	3.80829e-074	1.58356e-088	1
13.64	3	1.73205	6.8073e-075	5.5967e-128	6.8073e-075	2.97533e-089	1
13.65	1	1	2.869e-075	2.45809e-128	2.869e-075	1.2865e-089	1
13.67	2	1.41421	5.06417e-076	4.7256e-129	5.06417e-076	2.39334e-090	1
13.69	5	2.23607	8.86421e-077	9.04381e-130	8.86421e-077	4.42312e-091	1
13.7	3	1.73205	3.69691e-077	3.94968e-130	3.69691e-077	1.89677e-091	1
13.72	3	1.73205	6.39002e-078	7.50778e-131	6.39002e-078	3.47084e-092	1
13.73	4	2	2.6483e-078	3.26775e-131	2.6483e-078	1.48104e-092	1
13.75	2	1.41421	4.52025e-079	6.16953e-132	4.52025e-079	2.68338e-093	1
13.77	4	2	7.65089e-080	1.15955e-132	7.65089e-080	4.82976e-094	1
13.78	4	2	3.13776e-080	5.0185e-133	3.13776e-080	2.04396e-094	1
13.8	5	2.23607	5.24446e-081	9.36844e-134	5.24446e-081	3.64259e-095	1
13.81	3	1.73205	2.13734e-081	4.04089e-134	2.13734e-081	1.53392e-095	1
13.83	3	1.73205	3.52767e-082	7.49246e-135	3.52767e-082	2.70668e-096	1
13.84	1	1	1.42865e-082	3.22078e-135	1.42865e-082	1.13417e-096	1
13.86	0	1	2.32848e-083	5.93148e-136	2.32848e-083	1.98155e-097	1
13.88	2	1.41421	3.76332e-084	1.08743e-136	3.76332e-084	3.43924e-098	1
13.89	1	1	1.50818e-084	4.64817e-137	1.50818e-084	1.42927e-098	1
13.91	2	1.41421	2.40705e-085	8.46396e-138	2.40705e-085	2.45622e-099	1
13.92	2	1.41421	9.58591e-086	3.60564e-138	9.58591e-086	1.01571e-099	1
13.94	4	2	1.51076e-086	6.52121e-139	1.51076e-086	1.72828e-100	1
13.96	0	1	2.3611e-087	1.17411e-139	2.3611e-087	2.92141e-101	1
13.97	4	2	9.30476e-088	4.97352e-140	9.30476e-088	1.19813e-101	1
13.99	4	2	1.436e-088	8.89404e-141	1.436e-088	2.00529e-102	1
14	3	1.73205	5.62356e-089	3.75475e-141	5.62356e-089	8.18344e-103	1
14.02	3	1.73205	8.57023e-090	6.66915e-142	8.57023e-090	1.35613e-103	1
14.03	3	1.73205	3.33515e-090	2.80594e-142	3.33515e-090	5.50693e-104	1
14.05	2	1.41421	5.01912e-091	4.95019e-143	5.01912e-091	9.03589e-105	1
14.07	0	1	7.49022e-092	8.69364e-144	7.49022e-092	1.47286e-105	1
14.08	3	1.73205	2.88444e-092	3.6371e-144	2.88444e-092	5.93172e-106	1
14.1	7	2.64575	4.25069e-093	6.34438e-145	4.25069e-093	9.57341e-107	1
14.11	1	1	1.62664e-093	2.64527e-145	1.62664e-093	3.83648e-107	1
14.13	8	2.82843	2.36713e-094	4.58308e-146	2.36713e-094	6.13075e-108	1
14.15	2	1.41421	3.41592e-095	7.90462e-147	3.41592e-095	9.73249e-109	1
14.16	2	1.41421	1.29355e-095	3.27723e-147	1.29355e-095	3.86815e-109	1
14.18	5	2.23607	1.84331e-096	5.61416e-148	1.84331e-096	6.08006e-110	1
14.19	2	1.41421	6.9365e-097	2.31973e-148	6.9365e-097	2.40455e-110	1
14.21	1	1	9.76087e-098	3.94702e-149	9.76087e-098	3.74226e-111	1
14.22	4	2	3.65002e-098	1.62536e-149	3.65002e-098	1.47268e-111	1
14.24	2	1.41421	5.07196e-099	2.74685e-150	5.07196e-099	2.26935e-112	1
14.26	1	1	6.98892e-100	4.62122e-151	6.98892e-100	3.47397e-113	1
14.27	3	1.73205	2.58619e-100	1.89226e-151	2.58619e-100	1.35585e-113	1
14.29	2	1.41421	3.51906e-101	3.16197e-152	3.51906e-101	2.05509e-114	1
14.3	4	2	1.29402e-101	1.29036e-152	1.29402e-101	7.98113e-115	1
14.32	3	1.73205	1.73876e-102	2.14161e-153	1.73876e-102	1.19778e-115	1
14.34	8	2.82843	2.31682e-103	3.53839e-154	2.31682e-103	1.78575e-116	1
14.35	4	2	8.43047e-104	1.43583e-154	8.43047e-104	6.87807e-117	1
14.37	1	1	1.10927e-104	2.35626e-155	1.10927e-104	1.01532e-117	1
14.38	2	1.41421	4.01108e-105	9.52899e-156	4.01108e-105	3.89133e-118	1
14.4	2	1.41421	5.21167e-106	1.55318e-156	5.21167e-106	5.68762e-119	1
14.41	2	1.41421	1.8727e-106	6.25997e-157	1.8727e-106	2.16906e-119	1
14.43	1	1	2.40279e-107	1.01345e-157	2.40279e-107	3.13905e-120	1
14.45	1	1	3.05715e-108	1.6333e-158	3.05715e-108	4.5129e-121	1
14.46	3	1.73205	1.08705e-108	6.54578e-159	1.08705e-108	1.7069e-121	1
14.48	3	1.73205	1.36579e-109	1.0478e-159	1.36579e-109	2.42974e-122	1
14.49	2	1.41421	4.82597e-110	4.18507e-160	4.82597e-110	9.14451e-123	1
14.51	2	1.41421	5.98756e-111	6.65389e-161	5.98756e-111	1.28886e-123	1
14.53	2	1.41421	7.36665e-112	1.05314e-161	7.36665e-112	1.80461e-124	1
14.54	1	1	2.57581e-112	4.18266e-162	2.57581e-112	6.7359e-125	1
14.56	3	1.73205	3.12943e-113	6.5753e-163	3.12943e-113	9.33829e-126	1
14.57	6	2.44949	1.08736e-113	2.60262e-163	1.08736e-113	3.46838e-126	1
14.59	4	2	1.30454e-114	4.06375e-164	1.30454e-114	4.76094e-127	1
14.6	2	1.41421	4.50434e-115	1.60306e-164	4.50434e-115	1.75954e-127	1
14.62	5	2.23607	5.33638e-116	2.48611e-165	5.33638e-116	2.39145e-128	1
14.64	1	1	6.26926e-117	3.8382e-166	6.26926e-117	3.22887e-129	1
14.65	2	1.41421	2.14207e-117	1.50555e-166	2.14207e-117	1.18351e-129	1
14.67	5	2.23607	2.48505e-118	2.30864e-167	2.48505e-118	1.58218e-130	1
14.68	2	1.41421	8.4376e-119	9.02505e-168	8.4376e-119	5.77061e-131	1
14.7	3	1.73205	9.66611e-120	1.37456e-168	9.66611e-120	7.63839e-132	1
14.71	6	2.44949	3.26138e-120	5.35533e-169	3.26138e-120	2.77214e-132	1
14.73	4	2	3.68949e-121	8.10131e-170	3.68949e-121	3.63321e-133	1
14.75	3	1.73205	4.1389e-122	1.22e-170	4.1389e-122	4.73037e-134	1
14.76	6	2.44949	1.3819e-122	4.72636e-171	1.3819e-122	1.70263e-134	1
14.78	0	1	1.53084e-123	7.06946e-172	1.53084e-123	2.19493e-135	1
14.79	0	1	5.0791e-124	2.72948e-172	5.0791e-124	7.86129e-136	1
14.81	1	1	5.5561e-125	4.05502e-173	5.5561e-125	1.00343e-136	1
14.83	2	1.41421	6.02708e-126	5.99712e-174	6.02708e-126	1.27236e-137	1
14.84	1	1	1.97883e-126	2.3024e-174	1.97883e-126	4.51957e-138	1
14.86	5	2.23607	2.11971e-127	3.38208e-175	2.11971e-127	5.67435e-139	1
14.87	1	1	6.91584e-128	1.29405e-175	6.91584e-128	2.00562e-139	1
14.89	2	1.41421	7.31552e-129	1.88802e-176	7.31552e-129	2.49323e-140	1
14.9	2	1.41421	2.3718e-129	7.19946e-177	2.3718e-129	8.76884e-141	1
14.92	5	2.23607	2.47748e-130	1.04331e-177	2.47748e-130	1.07932e-141	1
14.94	7	2.64575	2.56624e-131	1.50508e-178	2.56624e-131	1.31974e-142	1
14.95	3	1.73205	8.2333e-132	5.70685e-179	8.2333e-132	4.60342e-143	1
14.97	1	1	8.42156e-133	8.17709e-180	8.42156e-133	5.57331e-144	1
14.98	1	1	2.68494e-133	3.09003e-180	2.68494e-133	1.93443e-144	1
15	4	2	2.71197e-134	4.39763e-181	2.71197e-134	2.31889e-145	1
15.02	5	2.23607	2.71637e-135	6.23033e-182	2.71637e-135	2.76145e-146	1
15.03	1	1	8.56988e-136	2.3411e-182	8.56988e-136	9.50582e-147	1
15.05	3	1.73205	8.4764e-137	3.29433e-183	8.4764e-137	1.12083e-147	1
15.06	5	2.23607	2.65743e-137	1.23368e-183	2.65743e-137	3.8392e-148	1
15.08	3	1.73205	2.59556e-138	1.72426e-184	2.59556e-138	4.48216e-149	1
15.09	2	1.41421	8.08626e-139	6.43527e-185	8.08626e-139	1.52769e-149	1
15.11	2	1.41421	7.79915e-140	8.93349e-186	7.79915e-140	1.76594e-150	1
15.13	3	1.73205	7.45937e-141	1.23456e-186	7.45937e-141	2.0279e-151	1
15.14	3	1.73205	2.29965e-141	4.58163e-187	2.29965e-141	6.85497e-152	1
15.16	5	2.23607	2.17194e-142	6.28875e-188	2.17194e-142	7.7942e-153	1
15.17	2	1.41421	6.65387e-143	2.32595e-188	6.65387e-143	2.62167e-153	1
15.19	3	1.73205	6.20572e-144	3.17101e-189	6.20572e-144	2.95147e-154	1
15.21	0	1	5.73937e-145	4.30361e-190	5.73937e-145	3.30087e-155	1
15.22	1	1	1.73994e-145	1.58275e-190	1.73994e-145	1.10115e-155	1
15.24	4	2	1.58905e-146	2.13355e-191	1.58905e-146	1.21936e-156	1
15.25	1	1	4.7871e-147	7.82005e-192	4.7871e-147	4.04761e-157	1
15.27	1	1	4.31726e-148	1.04701e-192	4.31726e-148	4.43791e-158	1
15.28	1	1	1.29243e-148	3.82461e-193	1.29243e-148	1.46586e-158	1
15.3	4	2	1.151e-149	5.08609e-194	1.151e-149	1.59135e-159	1
15.32	6	2.44949	1.01648e-150	6.73312e-195	1.01648e-150	1.71621e-160	1
15.33	1	1	3.01122e-151	2.44566e-195	3.01122e-151	5.62207e-161	1
15.35	5	2.23607	2.626e-152	3.21576e-196	2.626e-152	6.00337e-162	1
15.36	2	1.41421	7.73046e-153	1.1641e-196	7.73046e-153	1.9569e-162	1
15.38	3	1.73205	6.65718e-154	1.52031e-197	6.65718e-154	2.06901e-163	1
15.4	2	1.41421	5.685e-155	1.97655e-198	5.685e-155	2.17313e-164	1
15.41	3	1.73205	1.65609e-155	7.11475e-199	1.65609e-155	7.02539e-165	1
15.43	4	2	1.39654e-156	9.18736e-200	1.39654e-156	7.30615e-166	1
15.44	6	2.44949	4.04272e-157	3.29587e-200	4.04272e-157	2.35029e-166	1
15.46	2	1.41421	3.36649e-158	4.22722e-201	3.36649e-158	2.42011e-167	1
15.47	3	1.73205	9.68415e-159	1.51134e-201	9.68415e-159	7.74666e-168	1
15.49	2	1.41421	7.96336e-160	1.92531e-202	7.96336e-160	7.89809e-169	1
15.51	2	1.41421	6.49361e-161	2.4416e-203	6.49361e-161	7.99944e-170	1
15.52	3	1.73205	1.84847e-161	8.68013e-204	1.84847e-161	2.53952e-170	1
15.54	0	1	1.48845e-162	1.09334e-204	1.48845e-162	2.54674e-171	1
15.55	1	1	4.21045e-163	3.87377e-205	4.21045e-163	8.04496e-172	1
15.57	2	1.41421	3.34797e-164	4.84637e-206	3.34797e-164	7.98823e-173	1
15.59	3	1.73205	2.63991e-165	6.03582e-207	2.63991e-165	7.87965e-174	1
15.6	1	1	7.38967e-166	2.12647e-207	7.38967e-166	2.46865e-174	1
15.62	4	2	5.75393e-167	2.63047e-208	5.75393e-167	2.41107e-175	1
15.63	2	1.41421	1.60054e-167	9.23598e-209	1.60054e-167	7.5164e-176	1
15.65	4	2	1.23066e-168	1.13478e-209	1.23066e-168	7.26869e-177	1
15.66	4	2	3.40178e-169	3.97089e-210	3.40178e-169	2.25477e-177	1
15.68	4	2	2.58291e-170	4.84584e-211	2.58291e-170	2.15895e-178	1
15.7	5	2.23607	1.94476e-171	5.8869e-212	1.94476e-171	2.05359e-179	1
15.71	3	1.73205	5.31958e-172	2.04837e-212	5.31958e-172	6.3179e-180	1
15.73	4	2	3.95518e-173	2.47162e-213	3.95518e-173	5.95029e-181	1
15.74	2	1.41421	1.07509e-173	8.57098e-214	1.07509e-173	1.82156e-181	1
15.76	3	1.73205	7.89339e-175	1.0272e-214	7.89339e-175	1.69865e-182	1
15.77	2	1.41421	2.1321e-175	3.55003e-215	2.1321e-175	5.17438e-183	1
15.79	3	1.73205	1.54582e-176	4.22583e-216	1.54582e-176	4.77763e-184	1
15.81	1	1	1.11139e-177	5.00758e-217	1.11139e-177	4.38225e-185	1
15.82	2	1.41421	2.97065e-178	1.72088e-217	2.97065e-178	1.32393e-185	1
15.84	0	1	2.10907e-179	2.02544e-218	2.10907e-179	1.20238e-186	1
15.85	0	1	5.60199e-180	6.93694e-219	5.60199e-180	3.61456e-187	1
15.87	3	1.73205	3.92747e-181	8.10946e-220	3.92747e-181	3.25035e-188	1
15.89	5	2.23607	2.73047e-182	9.4374e-221	2.73047e-182	2.90358e-189	1
15.9	3	1.73205	7.17683e-183	3.214e-221	7.17683e-183	8.65684e-190	1
15.92	2	1.41421	4.92707e-184	3.71501e-222	4.92707e-184	7.65699e-191	1
15.93	3	1.73205	1.28692e-184	1.2609e-222	1.28692e-184	2.27159e-191	1
15.95	2	1.41421	8.72445e-186	1.4476e-223	8.72445e-186	1.98941e-192	1
15.96	4	2	2.26446e-186	4.89662e-224	2.26446e-186	5.87279e-193	1
15.98	3	1.73205	1.51595e-187	5.58365e-225	1.51595e-187	5.09251e-194	1
16	4	2	1.00637e-188	6.33836e-226	1.00637e-188	4.38682e-195	1
16.01	6	2.44949	2.58481e-189	2.13191e-226	2.58481e-189	1.28435e-195	1
16.03	4	2	1.69448e-190	2.40371e-227	1.69447e-190	1.09546e-196	1
16.04	5	2.23607	4.32485e-191	8.05753e-228	4.32485e-191	3.19135e-197	1
16.06	4	2	2.79968e-192	9.02336e-229	2.79968e-192	2.69514e-198	1
16.08	7	2.64575	1.79722e-193	1.00594e-229	1.79722e-193	2.2611e-199	1
16.09	2	1.41421	4.53921e-194	3.35301e-230	4.5392e-194	6.53298e-200	1
16.11	2	1.41421	2.87743e-195	3.71272e-231	2.87742e-195	5.42679e-201	1
16.12	1	1	7.22187e-196	1.23334e-231	7.22185e-196	1.56021e-201	1
16.14	2	1.41421	4.5207e-197	1.35642e-232	4.52068e-197	1.28324e-202	1
16.15	3	1.73205	1.1275e-197	4.49069e-233	1.1275e-197	3.6711e-203	1
16.17	4	2	6.96954e-199	4.90544e-234	6.96951e-199	2.98963e-204	1
16.19	2	1.41421	4.27215e-200	5.33432e-235	4.27213e-200	2.41862e-205	1
16.2	3	1.73205	1.05439e-200	1.75607e-235	1.05438e-200	6.86225e-206	1
16.22	3	1.73205	6.38227e-202	1.8967e-236	6.38221e-202	5.49683e-207	1
16.23	3	1.73205	1.56529e-202	6.22284e-237	1.56528e-202	1.55188e-207	1
16.25	3	1.73205	9.35625e-204	6.67571e-238	9.35613e-204	1.23083e-208	1
16.27	1	1	5.54579e-205	7.12923e-239	5.5457e-205	9.69772e-210	1
16.28	0	1	1.34595e-205	2.32583e-239	1.34592e-205	2.71537e-210	1
16.3	1	1	7.87811e-207	2.46705e-240	7.8779e-207	2.11833e-211	1
16.31	5	2.23607	1.89999e-207	8.02122e-241	1.89994e-207	5.902e-212	1
16.33	0	1	1.0982e-208	8.45072e-242	1.09815e-208	4.55889e-213	1
16.34	5	2.23607	2.63195e-209	2.73832e-242	2.63182e-209	1.2639e-213	1
16.36	3	1.73205	1.50224e-210	2.86544e-243	1.50214e-210	9.66644e-215	1
16.38	1	1	8.50273e-212	2.98493e-244	8.502e-212	7.34431e-216	1
16.39	3	1.73205	2.01652e-212	9.61766e-245	2.01632e-212	2.01937e-216	1
16.41	1	1	1.12709e-213	9.951e-246	1.12694e-213	1.51913e-217	1
16.42	2	1.41421	2.65626e-214	3.19543e-246	2.65585e-214	4.15632e-218	1
16.44	4	2	1.46611e-215	3.28383e-247	1.4658e-215	3.09587e-219	1
16.46	1	1	8.02467e-217	3.35945e-248	8.02238e-217	2.29079e-220	1
16.47	3	1.73205	1.87152e-217	1.07269e-248	1.8709e-217	6.216e-221	1
16.49	2	1.41421	1.01159e-218	1.08997e-249	1.01113e-218	4.55417e-222	1
16.5	3	1.73205	2.34449e-219	3.46857e-250	2.34326e-219	1.22965e-222	1
16.52	2	1.41421	1.25147e-220	3.50063e-251	1.25058e-220	8.9202e-224	1
16.53	2	1.41421	2.88238e-221	1.11022e-251	2.87999e-221	2.39659e-224	1
16.55	0	1	1.51952e-222	1.1129e-252	1.51779e-222	1.7214e-225	1
16.57	6	2.44949	7.94441e-224	1.11056e-253	7.93213e-224	1.22829e-226	1
16.58	3	1.73205	1.81091e-224	3.50227e-254	1.80764e-224	3.27289e-227	1
16.6	6	2.44949	9.35179e-226	3.47128e-255	9.32867e-226	2.3123e-228	1
16.61	1	1	2.11868e-226	1.09099e-255	2.11255e-226	6.13089e-229	1
16.63	2	1.41421	1.08087e-227	1.07403e-256	1.07658e-227	4.28874e-230	1
16.65	0	1	5.47035e-229	1.05256e-257	5.44054e-229	2.98035e-231	1
16.66	2	1.41421	1.22703e-229	3.28946e-258	1.21919e-229	7.83716e-232	1
