# exported by fityk 0.8.7
#4-20-Cent:x	4-20-Cent:y	4-20-Cent:s	4-20-Cent:F(x)	4-20-Cent:%_1(x)	4-20-Cent:%_2(x)	4-20-Cent:a
13.35	4	2	6.0085e-072	1.01933e-121	6.0085e-072	1
13.37	3	1.73205	1.34737e-072	1.19674e-122	1.34737e-072	1
13.39	4	2	3.00177e-073	1.39388e-123	3.00177e-073	1
13.4	3	1.73205	1.41339e-073	4.74285e-124	1.41339e-073	1
13.42	3	1.73205	3.1182e-074	5.4585e-125	3.1182e-074	1
13.43	4	2	1.46105e-074	1.84626e-125	1.46105e-074	1
13.45	0	1	3.19198e-075	2.0996e-126	3.19198e-075	1
13.46	3	1.73205	1.48832e-075	7.05931e-127	1.48832e-075	1
13.48	5	2.23607	3.21993e-076	7.93261e-128	3.21993e-076	1
13.5	1	1	6.92093e-077	8.84321e-129	6.92093e-077	1
13.51	3	1.73205	3.20082e-077	2.94381e-129	3.20082e-077	1
13.53	6	2.44949	6.81292e-078	3.24275e-130	6.81292e-078	1
13.54	7	2.64575	3.1355e-078	1.07304e-130	3.1355e-078	1
13.56	5	2.23607	6.60894e-079	1.16797e-131	6.60894e-079	1
13.58	1	1	1.38397e-079	1.2612e-132	1.38397e-079	1
13.59	3	1.73205	6.31773e-080	4.13203e-133	6.31773e-080	1
13.61	2	1.41421	1.31011e-080	4.40887e-134	1.31011e-080	1
13.62	3	1.73205	5.9514e-081	1.43586e-134	5.9514e-081	1
13.64	3	1.73205	1.22213e-081	1.51386e-135	1.22213e-081	1
13.65	4	2	5.52468e-082	4.90088e-136	5.52468e-082	1
13.67	6	2.44949	1.12347e-082	5.10572e-137	1.12347e-082	1
13.69	7	2.64575	2.26977e-083	5.27691e-138	2.26977e-083	1
13.7	4	2	1.01773e-083	1.69139e-138	1.01773e-083	1
13.72	5	2.23607	2.03614e-084	1.72733e-139	2.03614e-084	1
13.73	8	2.82843	9.08516e-085	5.50358e-140	9.08516e-085	1
13.75	3	1.73205	1.79995e-085	5.55377e-141	1.79995e-085	1
13.77	5	2.23607	3.54289e-086	5.55994e-142	3.54289e-086	1
13.78	3	1.73205	1.568e-086	1.75394e-142	1.568e-086	1
13.8	4	2	3.05629e-087	1.73503e-143	3.05629e-087	1
13.81	8	2.82843	1.34604e-087	5.4407e-144	1.34604e-087	1
13.83	3	1.73205	2.59814e-088	5.3181e-145	2.59814e-088	1
13.84	4	2	1.13868e-088	1.65772e-145	1.13868e-088	1
13.86	3	1.73205	2.1765e-089	1.60111e-146	2.1765e-089	1
13.88	3	1.73205	4.13318e-090	1.53417e-147	4.13318e-090	1
13.89	0	1	1.79674e-090	4.73481e-148	1.79674e-090	1
13.91	5	2.23607	3.37881e-091	4.48295e-149	3.37881e-091	1
13.92	4	2	1.46164e-091	1.3753e-149	1.46164e-091	1
13.94	2	1.41421	2.72191e-092	1.28668e-150	2.72191e-092	1
13.96	2	1.41421	5.03587e-093	1.19421e-151	5.03587e-093	1
13.97	4	2	2.16079e-093	3.62734e-152	2.16079e-093	1
13.99	3	1.73205	3.95883e-094	3.32667e-153	3.95883e-094	1
14	7	2.64575	1.69037e-094	1.00444e-153	1.69037e-094	1
14.02	4	2	3.06683e-095	9.10237e-155	3.06683e-095	1
14.03	3	1.73205	1.30311e-095	2.73195e-155	1.30311e-095	1
14.05	5	2.23607	2.34122e-096	2.44632e-156	2.34122e-096	1
14.07	5	2.23607	4.17898e-097	2.17317e-157	4.17898e-097	1
14.08	7	2.64575	1.76126e-097	6.45784e-158	1.76126e-097	1
14.1	4	2	3.11319e-098	5.66862e-159	3.11319e-098	1
14.11	2	1.41421	1.30568e-098	1.67446e-159	1.30568e-098	1
14.13	0	1	2.28545e-099	1.45237e-160	2.28545e-099	1
14.15	4	2	3.97443e-100	1.24973e-161	3.97443e-100	1
14.16	5	2.23607	1.65335e-100	3.65501e-162	1.65335e-100	1
14.18	2	1.41421	2.84723e-101	3.1077e-163	2.84723e-101	1
14.19	1	1	1.17866e-101	9.03477e-164	1.17866e-101	1
14.21	2	1.41421	2.01002e-102	7.59062e-165	2.01002e-102	1
14.22	3	1.73205	8.28027e-103	2.19361e-165	8.28027e-103	1
14.24	3	1.73205	1.39833e-103	1.82108e-166	1.39833e-103	1
14.26	4	2	2.34607e-104	1.49982e-167	2.34607e-104	1
14.27	4	2	9.58618e-105	4.29138e-168	9.58618e-105	1
14.29	2	1.41421	1.59269e-105	3.49234e-169	1.59269e-105	1
14.3	6	2.44949	6.47609e-106	9.93296e-170	6.47609e-106	1
14.32	4	2	1.0655e-106	7.98745e-171	1.0655e-106	1
14.34	2	1.41421	1.74165e-107	6.37202e-172	1.74165e-107	1
14.35	2	1.41421	7.02428e-108	1.79438e-172	7.02428e-108	1
14.37	3	1.73205	1.13701e-108	1.41447e-173	1.13701e-108	1
14.38	2	1.41421	4.56333e-109	3.95946e-174	4.56333e-109	1
14.4	1	1	7.31469e-110	3.08407e-175	7.31469e-110	1
14.41	1	1	2.9214e-110	8.58167e-176	2.9214e-110	1
14.43	3	1.73205	4.63724e-111	6.60497e-177	4.63724e-111	1
14.45	1	1	7.313e-112	5.04324e-178	7.313e-112	1
14.46	4	2	2.89702e-112	1.38941e-178	2.89702e-112	1
14.48	2	1.41421	4.5242e-113	1.04829e-179	4.5242e-113	1
14.49	4	2	1.78351e-113	2.87082e-180	1.78351e-113	1
14.51	5	2.23607	2.75814e-114	2.14025e-181	2.75814e-114	1
14.53	2	1.41421	4.23768e-115	1.58294e-182	4.23768e-115	1
14.54	2	1.41421	1.657e-115	4.29205e-183	1.657e-115	1
14.56	2	1.41421	2.52108e-116	3.1367e-184	2.52108e-116	1
14.57	0	1	9.80975e-117	8.45434e-185	9.80975e-117	1
14.59	3	1.73205	1.478e-117	6.10517e-186	1.478e-117	1
14.6	3	1.73205	5.72299e-118	1.63572e-186	5.72299e-118	1
14.62	5	2.23607	8.53875e-119	1.16718e-187	8.53875e-119	1
14.64	4	2	1.26571e-119	8.26238e-189	1.26571e-119	1
14.65	0	1	4.86119e-120	2.19175e-189	4.86119e-120	1
14.67	2	1.41421	7.13568e-121	1.53309e-190	7.13568e-121	1
14.68	3	1.73205	2.72722e-121	4.04259e-191	2.72722e-121	1
14.7	2	1.41421	3.9643e-122	2.79414e-192	3.9643e-122	1
14.71	2	1.41421	1.50774e-122	7.32392e-193	1.50774e-122	1
14.73	1	1	2.17034e-123	5.00197e-194	2.17034e-123	1
14.75	1	1	3.10381e-124	3.38905e-195	3.10381e-124	1
14.76	3	1.73205	1.17089e-124	8.79527e-196	1.17089e-124	1
14.78	0	1	1.65821e-125	5.88838e-197	1.65821e-125	1
14.79	1	1	6.22499e-126	1.51905e-197	6.22499e-126	1
14.81	0	1	8.72998e-127	1.00491e-198	8.72998e-127	1
14.83	2	1.41421	1.21634e-127	6.59516e-200	1.21634e-127	1
14.84	4	2	4.52915e-128	1.68452e-200	4.52915e-128	1
14.86	1	1	6.24904e-129	1.0924e-201	6.24904e-129	1
14.87	2	1.41421	2.31553e-129	2.77357e-202	2.31553e-129	1
14.89	4	2	3.16373e-130	1.77728e-203	3.16373e-130	1
14.9	1	1	1.16658e-130	4.48555e-204	1.16658e-130	1
14.92	3	1.73205	1.5784e-131	2.84015e-205	1.5784e-131	1
14.94	2	1.41421	2.12172e-132	1.78405e-206	2.12172e-132	1
14.95	4	2	7.76001e-133	4.45804e-207	7.76001e-133	1
14.97	3	1.73205	1.03297e-133	2.76707e-208	1.03297e-133	1
14.98	3	1.73205	3.75957e-134	6.87322e-209	3.75957e-134	1
15	1	1	4.95583e-135	4.21547e-210	4.95583e-135	1
15.02	6	2.44949	6.49028e-136	2.56491e-211	6.49028e-136	1
15.03	4	2	2.34301e-136	6.30793e-212	2.34301e-136	1
15.05	2	1.41421	3.03861e-137	3.79247e-213	3.03861e-137	1
15.06	2	1.41421	1.0916e-137	9.27134e-214	1.0916e-137	1
15.08	2	1.41421	1.4019e-138	5.50792e-215	1.4019e-138	1
15.09	3	1.73205	5.01167e-139	1.33848e-215	5.01167e-139	1
15.11	4	2	6.37366e-140	7.85721e-217	6.37366e-140	1
15.13	3	1.73205	8.05312e-141	4.57576e-218	8.05312e-141	1
15.14	5	2.23607	2.85555e-141	1.10094e-218	2.85555e-141	1
15.16	3	1.73205	3.57288e-142	6.33531e-220	3.57288e-142	1
15.17	1	1	1.26073e-142	1.51521e-220	1.26073e-142	1
15.19	4	2	1.56208e-143	8.61564e-222	1.56208e-143	1
15.21	0	1	1.92289e-144	4.86007e-223	1.92289e-144	1
15.22	1	1	6.73004e-145	1.15086e-223	6.73004e-145	1
15.24	1	1	8.20392e-146	6.41485e-225	8.20392e-146	1
15.25	4	2	2.85734e-146	1.50998e-225	2.85734e-146	1
15.27	3	1.73205	3.4492e-147	8.3166e-227	3.4492e-147	1
15.28	1	1	1.19546e-147	1.94597e-227	1.19546e-147	1
15.3	6	2.44949	1.42904e-148	1.05906e-228	1.42904e-148	1
15.32	5	2.23607	1.69717e-149	5.71799e-230	1.69717e-149	1
15.33	3	1.73205	5.83449e-150	1.32467e-230	5.83449e-150	1
15.35	3	1.73205	6.86175e-151	7.06711e-232	6.86175e-151	1
15.36	2	1.41421	2.34741e-151	1.62746e-232	2.34741e-151	1
15.38	1	1	2.73385e-152	8.57936e-234	2.73385e-152	1
15.4	6	2.44949	3.16322e-153	4.48682e-235	3.16322e-153	1
15.41	1	1	1.07336e-153	1.02302e-235	1.07336e-153	1
15.43	3	1.73205	1.22985e-154	5.2866e-237	1.22985e-154	1
15.44	5	2.23607	4.15283e-155	1.19819e-237	4.15283e-155	1
15.46	1	1	4.71199e-156	6.11827e-239	4.71199e-156	1
15.47	3	1.73205	1.58334e-156	1.37842e-239	1.58334e-156	1
15.49	0	1	1.77904e-157	6.95498e-241	1.77904e-157	1
15.51	4	2	1.98596e-158	3.48136e-242	1.98596e-158	1
15.52	2	1.41421	6.6191e-159	7.76565e-243	6.6191e-159	1
15.54	1	1	7.31703e-160	3.84097e-244	7.31703e-160	1
15.55	3	1.73205	2.42684e-160	8.51677e-245	2.42684e-160	1
15.57	2	1.41421	2.65662e-161	4.16244e-246	2.65662e-161	1
15.59	2	1.41421	2.88927e-162	2.01818e-247	2.88927e-162	1
15.6	5	2.23607	9.50507e-163	4.43066e-248	9.50507e-163	1
15.62	2	1.41421	1.02368e-163	2.12271e-249	1.02368e-163	1
15.63	2	1.41421	3.35127e-164	4.63239e-250	3.35127e-164	1
15.65	2	1.41421	3.57416e-165	2.19299e-251	3.57416e-165	1
15.66	3	1.73205	1.16438e-165	4.75725e-252	1.16438e-165	1
15.68	2	1.41421	1.22974e-166	2.22535e-253	1.22974e-166	1
15.7	3	1.73205	1.29032e-167	1.03271e-254	1.29032e-167	1
15.71	1	1	4.16946e-168	2.21806e-255	4.16946e-168	1
15.73	5	2.23607	4.3323e-169	1.0171e-256	4.3323e-169	1
15.74	3	1.73205	1.39308e-169	2.17152e-257	1.39308e-169	1
15.76	3	1.73205	1.43341e-170	9.83932e-259	1.43341e-170	1
15.77	1	1	4.58674e-171	2.08818e-259	4.58674e-171	1
15.79	3	1.73205	4.67358e-172	9.34932e-261	4.67358e-172	1
15.81	3	1.73205	4.73113e-173	4.15271e-262	4.73113e-173	1
15.82	0	1	1.50162e-173	8.72588e-263	1.50162e-173	1
15.84	1	1	1.50532e-174	3.82975e-264	1.50532e-174	1
15.85	1	1	4.75445e-175	7.99933e-265	4.75445e-175	1
15.87	1	1	4.71977e-176	3.46916e-266	4.71977e-176	1
15.89	2	1.41421	4.65491e-177	1.49257e-267	4.65491e-177	1
15.9	2	1.41421	1.45829e-177	3.08669e-268	1.45829e-177	1
15.92	1	1	1.42425e-178	1.31224e-269	1.42425e-178	1
15.93	1	1	4.44014e-179	2.6976e-270	4.44014e-179	1
15.95	5	2.23607	4.29431e-180	1.1332e-271	4.29431e-180	1
15.96	2	1.41421	1.33223e-180	2.31567e-272	1.33223e-180	1
15.98	2	1.41421	1.27594e-181	9.61205e-274	1.27594e-181	1
16	2	1.41421	1.21408e-182	3.95819e-275	1.21408e-182	1
16.01	1	1	3.73589e-183	8.00828e-276	3.73589e-183	1
16.03	3	1.73205	3.52019e-184	3.25859e-277	3.52019e-184	1
16.04	4	2	1.07793e-184	6.55356e-278	1.07793e-184	1
16.06	3	1.73205	1.00581e-185	2.63498e-279	1.00581e-185	1
16.08	1	1	9.32412e-187	1.05103e-280	9.32412e-187	1
16.09	4	2	2.832e-187	2.09286e-281	2.832e-187	1
16.11	1	1	2.5998e-188	8.24877e-283	2.5998e-188	1
16.12	3	1.73205	7.8578e-189	1.63274e-283	7.8578e-189	1
16.14	1	1	7.14333e-190	6.35881e-285	7.14333e-190	1
16.15	3	1.73205	2.14852e-190	1.25115e-285	2.14852e-190	1
16.17	3	1.73205	1.93416e-191	4.81479e-287	1.93416e-191	1
16.19	4	2	1.72987e-192	1.83818e-288	1.72987e-192	1
16.2	0	1	5.16075e-193	3.58092e-289	5.16075e-193	1
16.22	3	1.73205	4.57076e-194	1.35087e-290	4.57076e-194	1
16.23	0	1	1.35695e-194	2.61593e-291	1.35695e-194	1
16.25	3	1.73205	1.19012e-195	9.75112e-293	1.19012e-195	1
16.27	1	1	1.03702e-196	3.60598e-294	1.03702e-196	1
16.28	5	2.23607	3.0537e-197	6.91369e-295	3.0537e-197	1
16.3	2	1.41421	2.63497e-198	2.52632e-296	2.63497e-198	1
16.31	3	1.73205	7.72128e-199	4.81483e-297	7.72128e-199	1
16.33	3	1.73205	6.5977e-200	1.73848e-298	6.5977e-200	1
16.34	0	1	1.9239e-200	3.29356e-299	1.9239e-200	1
16.36	1	1	1.62794e-201	1.17507e-300	1.62794e-201	1
16.38	2	1.41421	1.36856e-202	4.15913e-302	1.36856e-202	1
16.39	2	1.41421	3.95836e-203	7.80143e-303	3.95836e-203	1
16.41	3	1.73205	3.29529e-204	2.72849e-304	3.29529e-204	1
16.42	2	1.41421	9.48466e-205	5.08744e-305	9.48466e-205	1
16.44	2	1.41421	7.81904e-206	1.75815e-306	7.81904e-206	1
16.46	2	1.41421	6.40404e-207	6.02774e-308	6.40404e-207	1
16.47	1	1	1.82828e-207	1.11277e-308	1.82828e-207	1
16.49	2	1.41421	1.48285e-208	3.76976e-310	1.48285e-208	1
16.5	2	1.41421	4.21271e-209	6.91783e-311	4.21271e-209	1
16.52	1	1	3.38352e-210	2.31573e-312	3.38352e-210	1
16.53	0	1	9.56556e-211	4.22424e-313	9.56556e-211	1
16.55	1	1	7.608e-212	1.39726e-314	7.608e-212	1
16.57	2	1.41421	6.01173e-213	4.58488e-316	6.01173e-213	1
16.58	3	1.73205	1.68579e-213	8.28015e-317	1.68579e-213	1
16.6	5	2.23607	1.31912e-214	2.67686e-318	1.31912e-214	1
16.61	2	1.41421	3.68098e-215	4.62915e-319	3.68098e-215	1
16.63	3	1.73205	2.85233e-216	0	2.85233e-216	1
16.65	1	1	2.19585e-217	0	2.19585e-217	1
16.66	2	1.41421	6.07776e-218	0	6.07776e-218	1
16.68	4	2	4.63341e-219	0	4.63341e-219	1
16.69	1	1	1.2762e-219	0	1.2762e-219	1
16.71	2	1.41421	9.63449e-221	0	9.63449e-221	1
16.72	1	1	2.64072e-221	0	2.64072e-221	1
16.74	1	1	1.97418e-222	0	1.97418e-222	1
16.76	4	2	1.46629e-223	0	1.46629e-223	1
16.77	4	2	3.98633e-224	0	3.98633e-224	1
16.79	1	1	2.93197e-225	0	2.93197e-225	1
16.8	2	1.41421	7.93213e-226	0	7.93213e-226	1
16.82	3	1.73205	5.77735e-227	0	5.77735e-227	1
16.83	2	1.41421	1.55538e-227	0	1.55538e-227	1
16.85	5	2.23607	1.12183e-228	0	1.12183e-228	1
16.87	6	2.44949	8.03877e-230	0	8.03877e-230	1
16.88	4	2	2.14664e-230	0	2.14664e-230	1
16.9	2	1.41421	1.52326e-231	0	1.52326e-231	1
16.91	2	1.41421	4.04779e-232	0	4.04779e-232	1
16.93	1	1	2.84437e-233	0	2.84437e-233	1
16.95	5	2.23607	1.98574e-234	0	1.98574e-234	1
16.96	0	1	5.23393e-235	0	5.23393e-235	1
16.98	3	1.73205	3.61841e-236	0	3.61841e-236	1
16.99	3	1.73205	9.49074e-237	0	9.49074e-237	1
17.01	2	1.41421	6.49745e-238	0	6.49745e-238	1
17.02	3	1.73205	1.69591e-238	0	1.69591e-238	1
17.04	3	1.73205	1.14974e-239	0	1.14974e-239	1
17.06	3	1.73205	7.74395e-241	0	7.74395e-241	1
17.07	2	1.41421	2.00486e-241	0	2.00486e-241	1
17.09	4	2	1.33721e-242	0	1.33721e-242	1
17.1	4	2	3.44507e-243	0	3.44507e-243	1
17.12	1	1	2.27546e-244	0	2.27546e-244	1
17.14	2	1.41421	1.49317e-245	0	1.49317e-245	1
17.15	3	1.73205	3.81564e-246	0	3.81564e-246	1
17.17	0	1	2.47948e-247	0	2.47948e-247	1
17.18	1	1	6.30514e-248	0	6.30514e-248	1
17.2	1	1	4.05733e-249	0	4.05733e-249	1
17.21	3	1.73205	1.02672e-249	0	1.02672e-249	1
17.23	1	1	6.54261e-251	0	6.54261e-251	1
17.25	0	1	4.14209e-252	0	4.14209e-252	1
17.26	4	2	1.03966e-252	0	1.03966e-252	1
17.28	1	1	6.51798e-254	0	6.51798e-254	1
17.29	1	1	1.62803e-254	0	1.62803e-254	1
17.31	4	2	1.01073e-255	0	1.01073e-255	1
17.33	1	1	6.23419e-257	0	6.23419e-257	1
17.34	3	1.73205	1.54451e-257	0	1.54451e-257	1
17.36	0	1	9.43379e-259	0	9.43379e-259	1
17.37	3	1.73205	2.3258e-259	0	2.3258e-259	1
17.39	2	1.41421	1.40677e-260	0	1.40677e-260	1
17.4	1	1	3.45132e-261	0	3.45132e-261	1
17.42	2	1.41421	2.06723e-262	0	2.06723e-262	1
17.44	2	1.41421	1.23016e-263	0	1.23016e-263	1
17.45	5	2.23607	2.99354e-264	0	2.99354e-264	1
17.47	4	2	1.76404e-265	0	1.76404e-265	1
17.48	0	1	4.27179e-266	0	4.27179e-266	1
17.5	1	1	2.49281e-267	0	2.49281e-267	1
17.52	1	1	1.44522e-268	0	1.44522e-268	1
17.53	0	1	3.47134e-269	0	3.47134e-269	1
17.55	3	1.73205	1.99295e-270	0	1.99295e-270	1
17.56	3	1.73205	4.7636e-271	0	4.7636e-271	1
17.58	2	1.41421	2.70825e-272	0	2.70825e-272	1
17.59	1	1	6.44175e-273	0	6.44175e-273	1
17.61	1	1	3.62669e-274	0	3.62669e-274	1
17.63	3	1.73205	2.02855e-275	0	2.02855e-275	1
17.64	1	1	4.78588e-276	0	4.78588e-276	1
17.66	0	1	2.65088e-277	0	2.65088e-277	1
17.67	0	1	6.22361e-278	0	6.22361e-278	1
17.69	0	1	3.41369e-279	0	3.41369e-279	1
17.71	1	1	1.86026e-280	0	1.86026e-280	1
17.72	1	1	4.332e-281	0	4.332e-281	1
17.74	0	1	2.33772e-282	0	2.33772e-282	1
17.75	0	1	5.41729e-283	0	5.41729e-283	1
17.77	1	1	2.89494e-284	0	2.89494e-284	1
17.78	3	1.73205	6.67584e-285	0	6.67584e-285	1
17.8	6	2.44949	3.53277e-286	0	3.53277e-286	1
17.82	1	1	1.85735e-287	0	1.85735e-287	1
17.83	2	1.41421	4.24837e-288	0	4.24837e-288	1
17.85	3	1.73205	2.21184e-289	0	2.21184e-289	1
17.86	0	1	5.03453e-290	0	5.03453e-290	1
17.88	1	1	2.59564e-291	0	2.59564e-291	1
17.89	1	1	5.87929e-292	0	5.87929e-292	1
17.91	1	1	3.00167e-293	0	3.00167e-293	1
17.93	3	1.73205	1.52255e-294	0	1.52255e-294	1
17.94	5	2.23607	3.42068e-295	0	3.42068e-295	1
17.96	1	1	1.7182e-296	0	1.7182e-296	1
17.97	4	2	3.84142e-297	0	3.84142e-297	1
17.99	3	1.73205	1.91076e-298	0	1.91076e-298	1
18.01	2	1.41421	9.44252e-300	0	9.44252e-300	1
18.02	2	1.41421	2.09396e-300	0	2.09396e-300	1
18.04	0	1	1.02472e-301	0	1.02472e-301	1
18.05	3	1.73205	2.26131e-302	0	2.26131e-302	1
18.07	4	2	1.09584e-303	0	1.09584e-303	1
18.08	2	1.41421	2.40647e-304	0	2.40647e-304	1
18.1	2	1.41421	1.15484e-305	0	1.15484e-305	1
18.12	1	1	5.50597e-307	0	5.50597e-307	1
18.13	0	1	1.1993e-307	0	1.1993e-307	1
18.15	3	1.73205	5.66229e-309	0	5.66229e-309	1
18.16	2	1.41421	1.22733e-309	0	1.22733e-309	1
18.18	2	1.41421	5.73825e-311	0	5.73825e-311	1
18.2	1	1	2.66542e-312	0	2.66542e-312	1
18.21	2	1.41421	5.73056e-313	0	5.73056e-313	1
18.23	2	1.41421	2.63594e-314	0	2.63594e-314	1
18.24	0	1	5.63954e-315	0	5.63954e-315	1
18.26	4	2	2.56881e-316	0	2.56881e-316	1
18.27	0	1	5.46889e-317	0	5.46889e-317	1
18.29	2	1.41421	2.46353e-318	0	2.46353e-318	1
18.31	3	1.73205	1.06936e-319	0	1.06936e-319	1
18.32	2	1.41421	1.98022e-320	0	1.98022e-320	1
18.34	1	1	0	0	0	1
18.35	1	1	0	0	0	1
18.37	0	1	0	0	0	1
18.39	0	1	0	0	0	1
18.4	2	1.41421	0	0	0	1
18.42	1	1	0	0	0	1
18.43	1	1	0	0	0	1
18.45	2	1.41421	0	0	0	1
18.46	0	1	0	0	0	1
18.48	1	1	0	0	0	1
18.5	0	1	0	0	0	1
18.51	2	1.41421	0	0	0	1
18.53	1	1	0	0	0	1
18.54	1	1	0	0	0	1
18.56	1	1	0	0	0	1
18.58	0	1	0	0	0	1
18.59	0	1	0	0	0	1
18.61	0	1	0	0	0	1
18.62	0	1	0	0	0	1
18.64	0	1	0	0	0	1
18.65	2	1.41421	0	0	0	1
18.67	1	1	0	0	0	1
18.69	0	1	0	0	0	1
18.7	1	1	0	0	0	1
18.72	1	1	0	0	0	1
18.73	3	1.73205	0	0	0	1
18.75	1	1	0	0	0	1
18.77	2	1.41421	0	0	0	1
18.78	0	1	0	0	0	1
18.8	0	1	0	0	0	1
18.81	0	1	0	0	0	1
18.83	2	1.41421	0	0	0	1
18.84	0	1	0	0	0	1
18.86	2	1.41421	0	0	0	1
18.88	0	1	0	0	0	1
18.89	1	1	0	0	0	1
18.91	1	1	0	0	0	1
18.92	1	1	0	0	0	1
18.94	4	2	0	0	0	1
18.95	0	1	0	0	0	1
18.97	0	1	0	0	0	1
18.99	1	1	0	0	0	1
19	2	1.41421	0	0	0	1
19.02	3	1.73205	0	0	0	1
19.03	0	1	0	0	0	1
19.05	0	1	0	0	0	1
19.07	0	1	0	0	0	1
19.08	0	1	0	0	0	1
19.1	0	1	0	0	0	1
19.11	1	1	0	0	0	1
19.13	1	1	0	0	0	1
19.14	1	1	0	0	0	1
19.16	0	1	0	0	0	1
19.18	0	1	0	0	0	1
19.19	1	1	0	0	0	1
19.21	2	1.41421	0	0	0	1
19.22	3	1.73205	0	0	0	1
19.24	1	1	0	0	0	1
19.26	1	1	0	0	0	1
19.27	2	1.41421	0	0	0	1
19.29	2	1.41421	0	0	0	1
19.3	3	1.73205	0	0	0	1
19.32	3	1.73205	0	0	0	1
19.33	1	1	0	0	0	1
19.35	0	1	0	0	0	1
19.37	2	1.41421	0	0	0	1
19.38	3	1.73205	0	0	0	1
19.4	1	1	0	0	0	1
19.41	2	1.41421	0	0	0	1
19.43	0	1	0	0	0	1
19.45	0	1	0	0	0	1
19.46	1	1	0	0	0	1
19.48	0	1	0	0	0	1
19.49	1	1	0	0	0	1
19.51	2	1.41421	0	0	0	1
19.52	1	1	0	0	0	1
19.54	0	1	0	0	0	1
19.56	1	1	0	0	0	1
19.57	1	1	0	0	0	1
19.59	0	1	0	0	0	1
19.6	1	1	0	0	0	1
19.62	1	1	0	0	0	1
19.64	0	1	0	0	0	1
19.65	1	1	0	0	0	1
19.67	2	1.41421	0	0	0	1
19.68	3	1.73205	0	0	0	1
19.7	1	1	0	0	0	1
19.71	2	1.41421	0	0	0	1
19.73	1	1	0	0	0	1
19.75	1	1	0	0	0	1
19.76	1	1	0	0	0	1
19.78	1	1	0	0	0	1
19.79	1	1	0	0	0	1
19.81	1	1	0	0	0	1
19.83	2	1.41421	0	0	0	1
19.84	4	2	0	0	0	1
19.86	1	1	0	0	0	1
19.87	1	1	0	0	0	1
19.89	0	1	0	0	0	1
19.9	0	1	0	0	0	1
19.92	4	2	0	0	0	1
19.94	1	1	0	0	0	1
19.95	2	1.41421	0	0	0	1
19.97	2	1.41421	0	0	0	1
19.98	1	1	0	0	0	1
20	1	1	0	0	0	1
20.02	2	1.41421	0	0	0	1
20.03	2	1.41421	0	0	0	1
20.05	1	1	0	0	0	1
20.06	1	1	0	0	0	1
20.08	0	1	0	0	0	1
20.09	0	1	0	0	0	1
20.11	1	1	0	0	0	1
20.13	3	1.73205	0	0	0	1
20.14	2	1.41421	0	0	0	1
20.16	0	1	0	0	0	1
20.17	1	1	0	0	0	1
20.19	0	1	0	0	0	1
20.2	4	2	0	0	0	1
20.22	0	1	0	0	0	1
20.24	2	1.41421	0	0	0	1
20.25	2	1.41421	0	0	0	1
20.27	2	1.41421	0	0	0	1
20.28	3	1.73205	0	0	0	1
20.3	2	1.41421	0	0	0	1
20.32	3	1.73205	0	0	0	1
20.33	0	1	0	0	0	1
20.35	2	1.41421	0	0	0	1
20.36	0	1	0	0	0	1
20.38	0	1	0	0	0	1
20.39	1	1	0	0	0	1
20.41	2	1.41421	0	0	0	1
20.43	1	1	0	0	0	1
20.44	1	1	0	0	0	1
20.46	1	1	0	0	0	1
20.47	0	1	0	0	0	1
20.49	1	1	0	0	0	1
20.51	4	2	0	0	0	1
20.52	2	1.41421	0	0	0	1
20.54	0	1	0	0	0	1
20.55	0	1	0	0	0	1
20.57	0	1	0	0	0	1
20.58	2	1.41421	0	0	0	1
20.6	1	1	0	0	0	1
20.62	0	1	0	0	0	1
20.63	1	1	0	0	0	1
20.65	0	1	0	0	0	1
20.66	0	1	0	0	0	1
20.68	2	1.41421	0	0	0	1
20.7	0	1	0	0	0	1
20.71	0	1	0	0	0	1
20.73	3	1.73205	0	0	0	1
20.74	2	1.41421	0	0	0	1
20.76	1	1	0	0	0	1
20.77	0	1	0	0	0	1
20.79	2	1.41421	0	0	0	1
20.81	1	1	0	0	0	1
20.82	2	1.41421	0	0	0	1
20.84	3	1.73205	0	0	0	1
20.85	1	1	0	0	0	1
20.87	0	1	0	0	0	1
20.89	3	1.73205	0	0	0	1
20.9	2	1.41421	0	0	0	1
20.92	2	1.41421	0	0	0	1
20.93	0	1	0	0	0	1
20.95	2	1.41421	0	0	0	1
20.96	4	2	0	0	0	1
20.98	2	1.41421	0	0	0	1
21	1	1	0	0	0	1
21.01	2	1.41421	0	0	0	1
21.03	0	1	0	0	0	1
21.04	2	1.41421	0	0	0	1
21.06	0	1	0	0	0	1
21.08	0	1	0	0	0	1
21.09	1	1	0	0	0	1
21.11	1	1	0	0	0	1
21.12	1	1	0	0	0	1
21.14	1	1	0	0	0	1
21.15	1	1	0	0	0	1
21.17	1	1	0	0	0	1
21.19	0	1	0	0	0	1
21.2	1	1	0	0	0	1
21.22	1	1	0	0	0	1
21.23	0	1	0	0	0	1
21.25	0	1	0	0	0	1
21.26	2	1.41421	0	0	0	1
21.28	0	1	0	0	0	1
21.3	1	1	0	0	0	1
21.31	0	1	0	0	0	1
21.33	1	1	0	0	0	1
21.34	2	1.41421	0	0	0	1
21.36	0	1	0	0	0	1
21.38	3	1.73205	0	0	0	1
21.39	0	1	0	0	0	1
21.41	0	1	0	0	0	1
21.42	1	1	0	0	0	1
21.44	2	1.41421	0	0	0	1
